BugID,R_ID
1356295,R_ID_ID565
982443,R_ID_ID566
1471402,R_ID_ID567
1466667,R_ID_ID567
294948,R_ID_ID569
1251422,R_ID_ID570
577836,R_ID_ID570
1176971,R_ID_ID571
1359047,R_ID_ID574
624104,R_ID_ID574
1473420,R_ID_ID575
1332118,R_ID_ID575
972406,R_ID_ID576
1411997,R_ID_ID576
1417608,R_ID_ID577
515349,R_ID_ID577
1356192,R_ID_ID577
1358674,R_ID_ID577
1010115,R_ID_ID578
1470866,R_ID_ID579
1410668,R_ID_ID579
1125626,R_ID_ID579
1056957,R_ID_ID580
1427594,R_ID_ID581
839736,R_ID_ID581
579990,R_ID_ID581
274303,R_ID_ID581
1276745,R_ID_ID582
402525,R_ID_ID583
925284,R_ID_ID583
728407,R_ID_ID583
1472287,R_ID_ID584
1428011,R_ID_ID584
1368322,R_ID_ID584
1404034,R_ID_ID584
1322877,R_ID_ID584
812668,R_ID_ID584
1335412,R_ID_ID585
941244,R_ID_ID587
577151,R_ID_ID587
1022044,R_ID_ID587
985308,R_ID_ID588
666076,R_ID_ID588
567674,R_ID_ID589
872241,R_ID_ID589
882151,R_ID_ID589
1433908,R_ID_ID590
861090,R_ID_ID590
1368708,R_ID_ID590
1419649,R_ID_ID591
1116955,R_ID_ID591
1208308,R_ID_ID592
1317334,R_ID_ID592
940320,R_ID_ID593
810156,R_ID_ID593
858922,R_ID_ID593
691098,R_ID_ID593
1471365,R_ID_ID594
801613,R_ID_ID594
367231,R_ID_ID594
1019767,R_ID_ID596
545599,R_ID_ID596
986943,R_ID_ID597
416771,R_ID_ID598
485955,R_ID_ID598
333208,R_ID_ID600
704145,R_ID_ID601
567528,R_ID_ID601
1019763,R_ID_ID601
1473739,R_ID_ID602
416771,R_ID_ID602
754539,R_ID_ID602
1471453,R_ID_ID603
1328963,R_ID_ID603
735568,R_ID_ID603
714216,R_ID_ID603
1355978,R_ID_ID605
999865,R_ID_ID606
1474072,R_ID_ID607
1351730,R_ID_ID608
1019742,R_ID_ID610
990548,R_ID_ID610
559029,R_ID_ID611
1201493,R_ID_ID611
904341,R_ID_ID611
590448,R_ID_ID612
473759,R_ID_ID612
1473391,R_ID_ID613
1468123,R_ID_ID613
1091115,R_ID_ID614
445000,R_ID_ID615
1079350,R_ID_ID615
283676,R_ID_ID616
1176971,R_ID_ID616
631516,R_ID_ID617
714216,R_ID_ID617
1468123,R_ID_ID618
673805,R_ID_ID618
1020413,R_ID_ID618
984023,R_ID_ID618
1474138,R_ID_ID619
567674,R_ID_ID619
1393717,R_ID_ID619
1319233,R_ID_ID619
1063112,R_ID_ID620
891578,R_ID_ID620
1010654,R_ID_ID621
1423871,R_ID_ID622
697059,R_ID_ID622
870990,R_ID_ID622
1314403,R_ID_ID622
1427535,R_ID_ID623
1473485,R_ID_ID624
1398618,R_ID_ID624
732872,R_ID_ID624
833902,R_ID_ID624
521950,R_ID_ID625
898737,R_ID_ID625
699338,R_ID_ID626
1363556,R_ID_ID626
1052569,R_ID_ID627
262453,R_ID_ID627
517063,R_ID_ID628
1310959,R_ID_ID628
1003001,R_ID_ID628
1116992,R_ID_ID628
1464985,R_ID_ID629
633830,R_ID_ID629
740148,R_ID_ID630
536910,R_ID_ID630
642134,R_ID_ID630
1395263,R_ID_ID631
941244,R_ID_ID632
410032,R_ID_ID633
1221002,R_ID_ID634
283753,R_ID_ID634
1274506,R_ID_ID635
1318847,R_ID_ID635
995733,R_ID_ID635
881562,R_ID_ID635
1432721,R_ID_ID636
658529,R_ID_ID637
1473836,R_ID_ID638
1427064,R_ID_ID638
608049,R_ID_ID638
853072,R_ID_ID638
1432721,R_ID_ID639
70501,R_ID_ID639
647976,R_ID_ID640
1441365,R_ID_ID641
1053679,R_ID_ID641
911700,R_ID_ID641
1412456,R_ID_ID642
1206057,R_ID_ID643
1473485,R_ID_ID644
426177,R_ID_ID644
578408,R_ID_ID645
1472281,R_ID_ID646
616771,R_ID_ID646
1463527,R_ID_ID647
756216,R_ID_ID647
975205,R_ID_ID647
1433378,R_ID_ID648
1009251,R_ID_ID648
860802,R_ID_ID648
602102,R_ID_ID649
1434092,R_ID_ID650
925284,R_ID_ID650
1469052,R_ID_ID651
316340,R_ID_ID651
1473780,R_ID_ID652
770946,R_ID_ID653
1145975,R_ID_ID654
274303,R_ID_ID654
1009501,R_ID_ID655
679742,R_ID_ID656
1437519,R_ID_ID657
841709,R_ID_ID657
233047,R_ID_ID659
1039490,R_ID_ID659
1462417,R_ID_ID660
1123969,R_ID_ID660
845820,R_ID_ID661
872172,R_ID_ID661
756374,R_ID_ID661
1188533,R_ID_ID662
575198,R_ID_ID662
773640,R_ID_ID662
726445,R_ID_ID663
590770,R_ID_ID664
1466419,R_ID_ID666
126309,R_ID_ID666
625742,R_ID_ID666
706792,R_ID_ID666
767555,R_ID_ID666
1463145,R_ID_ID667
1431321,R_ID_ID668
1428463,R_ID_ID668
565512,R_ID_ID668
565515,R_ID_ID669
158623,R_ID_ID669
1457843,R_ID_ID670
536910,R_ID_ID670
1172576,R_ID_ID670
517063,R_ID_ID674
941546,R_ID_ID674
788696,R_ID_ID674
612189,R_ID_ID675
1241103,R_ID_ID675
1468569,R_ID_ID676
1410440,R_ID_ID676
579873,R_ID_ID676
1466882,R_ID_ID677
420408,R_ID_ID677
682415,R_ID_ID677
1004181,R_ID_ID677
748835,R_ID_ID678
330069,R_ID_ID678
1382041,R_ID_ID678
735568,R_ID_ID678
837258,R_ID_ID678
1337916,R_ID_ID678
1471944,R_ID_ID680
949836,R_ID_ID680
565549,R_ID_ID680
946743,R_ID_ID680
619501,R_ID_ID680
743069,R_ID_ID680
1461206,R_ID_ID681
394492,R_ID_ID685
277130,R_ID_ID686
457011,R_ID_ID686
397645,R_ID_ID686
754707,R_ID_ID686
894561,R_ID_ID687
1420704,R_ID_ID687
899829,R_ID_ID688
722329,R_ID_ID688
590816,R_ID_ID688
1237098,R_ID_ID688
236100,R_ID_ID689
1369352,R_ID_ID690
1368257,R_ID_ID691
722329,R_ID_ID691
1470866,R_ID_ID692
528510,R_ID_ID692
576982,R_ID_ID692
449548,R_ID_ID693
1449219,R_ID_ID695
1377643,R_ID_ID699
606840,R_ID_ID699
1343917,R_ID_ID700
1473573,R_ID_ID701
1054276,R_ID_ID701
626248,R_ID_ID701
1051848,R_ID_ID701
706008,R_ID_ID701
644523,R_ID_ID701
1448395,R_ID_ID702
1345448,R_ID_ID702
429021,R_ID_ID703
1410680,R_ID_ID703
1466419,R_ID_ID704
451260,R_ID_ID704
648504,R_ID_ID704
909378,R_ID_ID705
585822,R_ID_ID705
727668,R_ID_ID706
999082,R_ID_ID708
1470214,R_ID_ID709
1467930,R_ID_ID709
1126326,R_ID_ID709
673805,R_ID_ID710
754539,R_ID_ID710
987708,R_ID_ID711
626248,R_ID_ID711
1000331,R_ID_ID711
1473393,R_ID_ID712
1472109,R_ID_ID712
474052,R_ID_ID712
322426,R_ID_ID712
790030,R_ID_ID712
776053,R_ID_ID713
753180,R_ID_ID713
1410400,R_ID_ID714
1417384,R_ID_ID714
1470652,R_ID_ID715
500052,R_ID_ID715
977994,R_ID_ID715
1106206,R_ID_ID715
1359047,R_ID_ID717
1414766,R_ID_ID717
1194455,R_ID_ID717
1051848,R_ID_ID717
533944,R_ID_ID718
1470866,R_ID_ID719
1410391,R_ID_ID719
1365930,R_ID_ID719
456620,R_ID_ID719
610896,R_ID_ID720
1460536,R_ID_ID721
258012,R_ID_ID722
861090,R_ID_ID722
1010115,R_ID_ID722
899829,R_ID_ID723
674371,R_ID_ID725
861090,R_ID_ID725
790567,R_ID_ID725
1317334,R_ID_ID726
1440679,R_ID_ID727
1042042,R_ID_ID727
990544,R_ID_ID728
515349,R_ID_ID729
935872,R_ID_ID729
1179593,R_ID_ID730
1351171,R_ID_ID730
1427064,R_ID_ID731
1101598,R_ID_ID732
147274,R_ID_ID733
1435167,R_ID_ID734
1069263,R_ID_ID734
872240,R_ID_ID734
899401,R_ID_ID737
962498,R_ID_ID737
983808,R_ID_ID737
981410,R_ID_ID738
686747,R_ID_ID738
1025467,R_ID_ID739
1380049,R_ID_ID739
863875,R_ID_ID739
1397342,R_ID_ID740
1415680,R_ID_ID741
1411997,R_ID_ID741
298695,R_ID_ID742
1420750,R_ID_ID742
415917,R_ID_ID742
578408,R_ID_ID743
769924,R_ID_ID743
1406136,R_ID_ID743
1472290,R_ID_ID744
635674,R_ID_ID744
1236214,R_ID_ID744
994948,R_ID_ID745
990548,R_ID_ID746
1473924,R_ID_ID747
1466882,R_ID_ID747
1423871,R_ID_ID747
791865,R_ID_ID747
1342118,R_ID_ID747
661801,R_ID_ID747
1468427,R_ID_ID748
756216,R_ID_ID748
1439070,R_ID_ID749
1414732,R_ID_ID749
812668,R_ID_ID750
1437429,R_ID_ID751
1473739,R_ID_ID752
1433378,R_ID_ID752
1431321,R_ID_ID752
596954,R_ID_ID752
990548,R_ID_ID752
1306395,R_ID_ID753
356184,R_ID_ID754
1431581,R_ID_ID754
647976,R_ID_ID755
695298,R_ID_ID755
1097629,R_ID_ID756
1037767,R_ID_ID757
718727,R_ID_ID757
565513,R_ID_ID758
612039,R_ID_ID758
894561,R_ID_ID759
610896,R_ID_ID759
717655,R_ID_ID759
294948,R_ID_ID759
1330816,R_ID_ID760
817726,R_ID_ID760
1473963,R_ID_ID761
1040228,R_ID_ID762
576808,R_ID_ID762
1248548,R_ID_ID763
1412693,R_ID_ID763
1466069,R_ID_ID764
421914,R_ID_ID765
1341252,R_ID_ID765
1422645,R_ID_ID766
445000,R_ID_ID766
1473545,R_ID_ID767
497389,R_ID_ID768
864851,R_ID_ID769
1418003,R_ID_ID770
1128316,R_ID_ID770
1428011,R_ID_ID770
1343427,R_ID_ID770
1339541,R_ID_ID772
1457843,R_ID_ID772
1254156,R_ID_ID772
706124,R_ID_ID773
1420088,R_ID_ID774
1412693,R_ID_ID774
1170689,R_ID_ID774
1466575,R_ID_ID775
767555,R_ID_ID775
694825,R_ID_ID776
884588,R_ID_ID776
1465558,R_ID_ID777
971044,R_ID_ID777
1370147,R_ID_ID779
1081098,R_ID_ID779
1407260,R_ID_ID780
1403390,R_ID_ID780
1220386,R_ID_ID780
1091944,R_ID_ID780
1473168,R_ID_ID781
1420260,R_ID_ID781
1360918,R_ID_ID781
1081098,R_ID_ID781
1088322,R_ID_ID782
766557,R_ID_ID783
833790,R_ID_ID783
332275,R_ID_ID783
1469830,R_ID_ID784
1359030,R_ID_ID784
364307,R_ID_ID784
642134,R_ID_ID785
542015,R_ID_ID785
528510,R_ID_ID785
1472264,R_ID_ID786
1320018,R_ID_ID786
1472433,R_ID_ID787
1464601,R_ID_ID787
1464982,R_ID_ID788
1473065,R_ID_ID788
389377,R_ID_ID788
999082,R_ID_ID789
903787,R_ID_ID789
1473836,R_ID_ID790
345135,R_ID_ID790
1391686,R_ID_ID791
658529,R_ID_ID792
683146,R_ID_ID793
1077146,R_ID_ID793
707601,R_ID_ID793
1351703,R_ID_ID793
655511,R_ID_ID793
469416,R_ID_ID794
682565,R_ID_ID794
1350587,R_ID_ID794
565104,R_ID_ID795
728735,R_ID_ID795
838824,R_ID_ID795
1450237,R_ID_ID797
584285,R_ID_ID797
892431,R_ID_ID797
986197,R_ID_ID797
473759,R_ID_ID798
1169591,R_ID_ID798
1412061,R_ID_ID799
899401,R_ID_ID799
1112669,R_ID_ID799
1353738,R_ID_ID799
1202922,R_ID_ID800
781083,R_ID_ID800
1461185,R_ID_ID801
1472290,R_ID_ID802
1463145,R_ID_ID802
610896,R_ID_ID802
872047,R_ID_ID802
1119846,R_ID_ID803
1004181,R_ID_ID803
1086524,R_ID_ID804
1034534,R_ID_ID804
420408,R_ID_ID804
832931,R_ID_ID804
1332118,R_ID_ID804
1471087,R_ID_ID805
333521,R_ID_ID805
970034,R_ID_ID805
400120,R_ID_ID807
751270,R_ID_ID807
1334192,R_ID_ID807
625782,R_ID_ID807
626045,R_ID_ID807
656238,R_ID_ID808
1410385,R_ID_ID810
330069,R_ID_ID810
1073106,R_ID_ID811
1336604,R_ID_ID812
1466418,R_ID_ID813
565510,R_ID_ID814
343205,R_ID_ID815
1431930,R_ID_ID815
956467,R_ID_ID815
995733,R_ID_ID816
629232,R_ID_ID817
1428578,R_ID_ID817
411436,R_ID_ID819
356594,R_ID_ID819
1472133,R_ID_ID820
265126,R_ID_ID820
1404034,R_ID_ID820
632271,R_ID_ID820
233462,R_ID_ID821
647592,R_ID_ID821
1471416,R_ID_ID822
473759,R_ID_ID822
656899,R_ID_ID823
998962,R_ID_ID823
1088313,R_ID_ID823
1204325,R_ID_ID823
377381,R_ID_ID823
1063428,R_ID_ID824
838681,R_ID_ID824
1342861,R_ID_ID824
680486,R_ID_ID825
1188533,R_ID_ID825
371179,R_ID_ID825
405113,R_ID_ID825
667401,R_ID_ID825
1349807,R_ID_ID826
650630,R_ID_ID826
982644,R_ID_ID826
944415,R_ID_ID827
867962,R_ID_ID827
726284,R_ID_ID827
970998,R_ID_ID827
285581,R_ID_ID827
899401,R_ID_ID828
312158,R_ID_ID828
565771,R_ID_ID828
1356879,R_ID_ID829
320925,R_ID_ID829
983975,R_ID_ID830
1422645,R_ID_ID830
213496,R_ID_ID830
1119846,R_ID_ID831
1470418,R_ID_ID832
1418759,R_ID_ID832
1415329,R_ID_ID832
857584,R_ID_ID832
735614,R_ID_ID832
457011,R_ID_ID833
565517,R_ID_ID833
1010115,R_ID_ID833
1150379,R_ID_ID833
872172,R_ID_ID834
1455624,R_ID_ID836
680486,R_ID_ID836
581510,R_ID_ID836
766557,R_ID_ID837
1356879,R_ID_ID839
429583,R_ID_ID839
296443,R_ID_ID839
1463705,R_ID_ID840
1410380,R_ID_ID840
878513,R_ID_ID840
554122,R_ID_ID841
1420088,R_ID_ID841
888525,R_ID_ID841
1440952,R_ID_ID842
735568,R_ID_ID842
1097629,R_ID_ID842
1467955,R_ID_ID843
450886,R_ID_ID843
674371,R_ID_ID844
624104,R_ID_ID844
983227,R_ID_ID844
1088003,R_ID_ID844
886639,R_ID_ID845
498752,R_ID_ID846
1318615,R_ID_ID846
776053,R_ID_ID846
1455781,R_ID_ID847
962023,R_ID_ID847
580295,R_ID_ID847
841709,R_ID_ID847
1439070,R_ID_ID848
1347780,R_ID_ID848
1412456,R_ID_ID849
1395263,R_ID_ID849
672085,R_ID_ID849
1009576,R_ID_ID849
808234,R_ID_ID850
961079,R_ID_ID850
1121903,R_ID_ID850
656899,R_ID_ID852
336029,R_ID_ID852
793115,R_ID_ID852
1472971,R_ID_ID854
258012,R_ID_ID854
576039,R_ID_ID854
444915,R_ID_ID854
985921,R_ID_ID854
1428069,R_ID_ID855
429021,R_ID_ID855
1003364,R_ID_ID855
1460536,R_ID_ID856
1329408,R_ID_ID856
1278811,R_ID_ID856
1409866,R_ID_ID856
1009681,R_ID_ID856
1451111,R_ID_ID857
990565,R_ID_ID857
1011029,R_ID_ID858
603004,R_ID_ID859
1410400,R_ID_ID860
491214,R_ID_ID860
909378,R_ID_ID860
577467,R_ID_ID860
554122,R_ID_ID861
267888,R_ID_ID861
296443,R_ID_ID861
375611,R_ID_ID862
1473306,R_ID_ID863
681749,R_ID_ID863
1422922,R_ID_ID864
1201493,R_ID_ID864
694825,R_ID_ID865
296443,R_ID_ID865
711827,R_ID_ID865
1237098,R_ID_ID866
384278,R_ID_ID868
561710,R_ID_ID868
1221002,R_ID_ID868
426731,R_ID_ID868
569003,R_ID_ID868
1329408,R_ID_ID870
469425,R_ID_ID870
1261034,R_ID_ID872
732593,R_ID_ID872
1360823,R_ID_ID872
1472487,R_ID_ID873
540419,R_ID_ID873
1387585,R_ID_ID874
1389748,R_ID_ID874
1091944,R_ID_ID875
528466,R_ID_ID876
891452,R_ID_ID876
545599,R_ID_ID876
505548,R_ID_ID877
1404540,R_ID_ID877
1025687,R_ID_ID877
1389748,R_ID_ID878
1133061,R_ID_ID878
1112374,R_ID_ID879
1455781,R_ID_ID880
598004,R_ID_ID881
643344,R_ID_ID881
410379,R_ID_ID882
1389633,R_ID_ID883
1444408,R_ID_ID883
1357857,R_ID_ID883
543390,R_ID_ID883
1464685,R_ID_ID884
1231067,R_ID_ID884
1111138,R_ID_ID884
1461469,R_ID_ID885
343478,R_ID_ID885
1455627,R_ID_ID886
1225501,R_ID_ID886
459373,R_ID_ID886
1464601,R_ID_ID887
1084249,R_ID_ID888
1344559,R_ID_ID889
1237098,R_ID_ID889
1456367,R_ID_ID890
894966,R_ID_ID890
1409788,R_ID_ID892
991260,R_ID_ID892
1060629,R_ID_ID892
644523,R_ID_ID892
466267,R_ID_ID893
1472287,R_ID_ID894
567674,R_ID_ID894
409011,R_ID_ID894
874381,R_ID_ID895
1096899,R_ID_ID895
833791,R_ID_ID896
565512,R_ID_ID896
1021763,R_ID_ID898
1106206,R_ID_ID899
574589,R_ID_ID900
455086,R_ID_ID901
989821,R_ID_ID901
727274,R_ID_ID901
1437918,R_ID_ID902
389377,R_ID_ID903
911700,R_ID_ID903
1073106,R_ID_ID903
1023488,R_ID_ID903
1457557,R_ID_ID904
1410397,R_ID_ID904
861090,R_ID_ID904
1043280,R_ID_ID905
1449219,R_ID_ID906
833902,R_ID_ID906
1467547,R_ID_ID907
574385,R_ID_ID908
1008788,R_ID_ID909
1346764,R_ID_ID910
1428331,R_ID_ID911
1422591,R_ID_ID911
1450645,R_ID_ID913
450886,R_ID_ID913
554122,R_ID_ID913
1274506,R_ID_ID913
1359593,R_ID_ID913
733772,R_ID_ID913
845820,R_ID_ID914
1410385,R_ID_ID914
1467338,R_ID_ID915
821011,R_ID_ID915
1472989,R_ID_ID916
679519,R_ID_ID916
1444408,R_ID_ID917
988727,R_ID_ID917
930172,R_ID_ID918
1014478,R_ID_ID918
474052,R_ID_ID919
837989,R_ID_ID920
945899,R_ID_ID920
813594,R_ID_ID921
1459496,R_ID_ID922
823941,R_ID_ID922
593229,R_ID_ID923
1474072,R_ID_ID924
451260,R_ID_ID924
1111138,R_ID_ID924
961414,R_ID_ID924
724732,R_ID_ID924
542015,R_ID_ID924
674853,R_ID_ID924
833902,R_ID_ID924
1335378,R_ID_ID924
752004,R_ID_ID925
1360366,R_ID_ID925
189037,R_ID_ID926
1306395,R_ID_ID926
1425100,R_ID_ID927
459559,R_ID_ID927
894966,R_ID_ID928
1264647,R_ID_ID928
1450436,R_ID_ID929
1102808,R_ID_ID929
1473573,R_ID_ID930
1469830,R_ID_ID930
565104,R_ID_ID930
1435184,R_ID_ID930
1382691,R_ID_ID932
321022,R_ID_ID933
316964,R_ID_ID933
620912,R_ID_ID933
573273,R_ID_ID933
1431581,R_ID_ID934
1360100,R_ID_ID934
841709,R_ID_ID934
1420260,R_ID_ID935
120679,R_ID_ID936
444915,R_ID_ID936
624314,R_ID_ID936
649650,R_ID_ID937
1462222,R_ID_ID938
336029,R_ID_ID938
1465558,R_ID_ID939
1228167,R_ID_ID939
867114,R_ID_ID939
544611,R_ID_ID940
1237098,R_ID_ID940
1473449,R_ID_ID941
1463445,R_ID_ID941
1473457,R_ID_ID942
565621,R_ID_ID943
1380763,R_ID_ID943
1474086,R_ID_ID944
629388,R_ID_ID944
1251160,R_ID_ID944
421914,R_ID_ID944
1409788,R_ID_ID944
1375140,R_ID_ID945
990565,R_ID_ID946
611955,R_ID_ID947
1455627,R_ID_ID947
1037767,R_ID_ID947
1474095,R_ID_ID948
695298,R_ID_ID948
791188,R_ID_ID949
1022005,R_ID_ID949
1470418,R_ID_ID950
1468029,R_ID_ID950
860133,R_ID_ID950
1202257,R_ID_ID950
1352465,R_ID_ID952
559474,R_ID_ID952
1458534,R_ID_ID953
1424517,R_ID_ID953
1347567,R_ID_ID953
343205,R_ID_ID954
791594,R_ID_ID954
1472133,R_ID_ID955
1383936,R_ID_ID955
1465344,R_ID_ID955
1112374,R_ID_ID955
1461185,R_ID_ID956
1021606,R_ID_ID957
245164,R_ID_ID959
620697,R_ID_ID959
230144,R_ID_ID959
1097629,R_ID_ID959
975193,R_ID_ID960
1439121,R_ID_ID961
865594,R_ID_ID961
917443,R_ID_ID961
1351171,R_ID_ID961
874381,R_ID_ID962
630030,R_ID_ID962
577467,R_ID_ID962
489972,R_ID_ID962
1470652,R_ID_ID964
1039490,R_ID_ID964
790030,R_ID_ID964
1377643,R_ID_ID965
1091115,R_ID_ID965
1360822,R_ID_ID965
554039,R_ID_ID965
588274,R_ID_ID965
1075299,R_ID_ID965
1468123,R_ID_ID966
906835,R_ID_ID966
375614,R_ID_ID966
837258,R_ID_ID967
1345541,R_ID_ID967
961031,R_ID_ID968
788696,R_ID_ID968
1325771,R_ID_ID969
1092878,R_ID_ID969
705037,R_ID_ID969
1259361,R_ID_ID970
1368013,R_ID_ID971
1461469,R_ID_ID972
1034346,R_ID_ID973
1326549,R_ID_ID973
978010,R_ID_ID974
1111226,R_ID_ID975
1454239,R_ID_ID977
1422544,R_ID_ID977
449867,R_ID_ID977
791865,R_ID_ID978
580006,R_ID_ID978
1302284,R_ID_ID978
1472352,R_ID_ID979
1237098,R_ID_ID979
579629,R_ID_ID980
968922,R_ID_ID980
1064171,R_ID_ID982
1364730,R_ID_ID982
1172576,R_ID_ID983
690737,R_ID_ID983
978010,R_ID_ID986
644523,R_ID_ID986
901324,R_ID_ID987
1323972,R_ID_ID987
1474138,R_ID_ID988
875614,R_ID_ID988
1472877,R_ID_ID989
1274506,R_ID_ID990
672085,R_ID_ID990
567674,R_ID_ID991
125729,R_ID_ID991
1420788,R_ID_ID993
941279,R_ID_ID995
375614,R_ID_ID995
588272,R_ID_ID996
1348646,R_ID_ID996
1473591,R_ID_ID997
123320,R_ID_ID1000
1428463,R_ID_ID1001
1375872,R_ID_ID1001
229985,R_ID_ID1001
716279,R_ID_ID1003
697369,R_ID_ID1003
833902,R_ID_ID1003
1472971,R_ID_ID1004
1437287,R_ID_ID1005
1410393,R_ID_ID1005
808234,R_ID_ID1005
343205,R_ID_ID1005
1417765,R_ID_ID1005
1351703,R_ID_ID1005
691098,R_ID_ID1005
1248548,R_ID_ID1006
1420584,R_ID_ID1006
517063,R_ID_ID1006
283676,R_ID_ID1006
1357982,R_ID_ID1006
1375585,R_ID_ID1007
1468440,R_ID_ID1007
1016173,R_ID_ID1008
1435184,R_ID_ID1009
1326549,R_ID_ID1009
779729,R_ID_ID1009
563540,R_ID_ID1009
599546,R_ID_ID1009
560203,R_ID_ID1011
356594,R_ID_ID1011
658512,R_ID_ID1011
881562,R_ID_ID1013
588710,R_ID_ID1015
1228167,R_ID_ID1015
1449644,R_ID_ID1018
274390,R_ID_ID1018
786541,R_ID_ID1019
1100334,R_ID_ID1019
886154,R_ID_ID1019
770946,R_ID_ID1020
930172,R_ID_ID1021
1000331,R_ID_ID1021
985308,R_ID_ID1022
565513,R_ID_ID1022
940003,R_ID_ID1022
1473602,R_ID_ID1023
1473479,R_ID_ID1023
629388,R_ID_ID1023
1287901,R_ID_ID1023
908028,R_ID_ID1023
409011,R_ID_ID1023
894966,R_ID_ID1023
930746,R_ID_ID1023
126309,R_ID_ID1024
732593,R_ID_ID1025
1157443,R_ID_ID1025
588272,R_ID_ID1025
344972,R_ID_ID1026
1306877,R_ID_ID1026
1335412,R_ID_ID1026
1077146,R_ID_ID1027
1049218,R_ID_ID1027
1414734,R_ID_ID1027
1471416,R_ID_ID1028
885083,R_ID_ID1028
291534,R_ID_ID1028
1403390,R_ID_ID1029
967224,R_ID_ID1029
1427663,R_ID_ID1030
611168,R_ID_ID1030
606830,R_ID_ID1030
898737,R_ID_ID1030
1001903,R_ID_ID1031
1456000,R_ID_ID1031
1419625,R_ID_ID1031
1232371,R_ID_ID1031
418692,R_ID_ID1032
559029,R_ID_ID1032
675403,R_ID_ID1033
789062,R_ID_ID1033
956467,R_ID_ID1034
682565,R_ID_ID1035
951645,R_ID_ID1035
812668,R_ID_ID1035
1472594,R_ID_ID1036
648504,R_ID_ID1036
986087,R_ID_ID1036
1420615,R_ID_ID1038
620697,R_ID_ID1038
675684,R_ID_ID1038
358266,R_ID_ID1038
274303,R_ID_ID1038
1348597,R_ID_ID1038
351669,R_ID_ID1039
1336443,R_ID_ID1039
1407260,R_ID_ID1040
1288908,R_ID_ID1040
1052569,R_ID_ID1041
1040231,R_ID_ID1041
896405,R_ID_ID1041
1088090,R_ID_ID1041
1434557,R_ID_ID1042
982738,R_ID_ID1042
374212,R_ID_ID1043
779729,R_ID_ID1043
1469993,R_ID_ID1044
567674,R_ID_ID1044
185618,R_ID_ID1045
1466069,R_ID_ID1046
473759,R_ID_ID1046
415917,R_ID_ID1046
561125,R_ID_ID1046
858591,R_ID_ID1046
606830,R_ID_ID1046
851510,R_ID_ID1047
1403289,R_ID_ID1047
467984,R_ID_ID1047
493503,R_ID_ID1048
847092,R_ID_ID1048
541844,R_ID_ID1048
1368708,R_ID_ID1050
952930,R_ID_ID1051
596954,R_ID_ID1051
1472594,R_ID_ID1052
1471918,R_ID_ID1052
1454239,R_ID_ID1052
485105,R_ID_ID1053
579874,R_ID_ID1054
970090,R_ID_ID1054
951644,R_ID_ID1054
682262,R_ID_ID1054
702008,R_ID_ID1055
539598,R_ID_ID1055
977006,R_ID_ID1055
1355848,R_ID_ID1055
1445101,R_ID_ID1056
561710,R_ID_ID1056
506338,R_ID_ID1056
977845,R_ID_ID1056
1358508,R_ID_ID1057
579873,R_ID_ID1059
431544,R_ID_ID1059
871040,R_ID_ID1060
1458041,R_ID_ID1060
963745,R_ID_ID1060
1445101,R_ID_ID1062
1449580,R_ID_ID1062
1244053,R_ID_ID1062
717655,R_ID_ID1062
915352,R_ID_ID1062
1451111,R_ID_ID1063
1057362,R_ID_ID1064
1195386,R_ID_ID1064
1220408,R_ID_ID1064
690999,R_ID_ID1064
1472989,R_ID_ID1065
1040231,R_ID_ID1065
588272,R_ID_ID1065
981410,R_ID_ID1066
1420615,R_ID_ID1067
1036455,R_ID_ID1067
1360366,R_ID_ID1067
982443,R_ID_ID1067
838824,R_ID_ID1068
990544,R_ID_ID1069
1410400,R_ID_ID1071
783358,R_ID_ID1071
1473857,R_ID_ID1072
1362369,R_ID_ID1072
603004,R_ID_ID1074
732593,R_ID_ID1074
1473427,R_ID_ID1075
1440875,R_ID_ID1075
565511,R_ID_ID1075
940024,R_ID_ID1075
1110882,R_ID_ID1076
1421431,R_ID_ID1077
1432226,R_ID_ID1077
563540,R_ID_ID1077
213496,R_ID_ID1077
713362,R_ID_ID1078
1096899,R_ID_ID1078
1369352,R_ID_ID1078
1008563,R_ID_ID1078
1472877,R_ID_ID1079
1468440,R_ID_ID1081
631516,R_ID_ID1081
707601,R_ID_ID1082
1363397,R_ID_ID1082
607230,R_ID_ID1082
1457557,R_ID_ID1083
1410398,R_ID_ID1083
1346743,R_ID_ID1084
1364832,R_ID_ID1084
565104,R_ID_ID1085
1470866,R_ID_ID1086
596954,R_ID_ID1088
1473065,R_ID_ID1089
603004,R_ID_ID1089
565513,R_ID_ID1089
565510,R_ID_ID1089
962023,R_ID_ID1089
1350587,R_ID_ID1090
1042981,R_ID_ID1091
1010115,R_ID_ID1091
1004320,R_ID_ID1091
776053,R_ID_ID1091
1418003,R_ID_ID1092
1350587,R_ID_ID1092
601420,R_ID_ID1092
1014229,R_ID_ID1094
1111434,R_ID_ID1094
1325057,R_ID_ID1095
633830,R_ID_ID1095
422435,R_ID_ID1095
1347567,R_ID_ID1095
886154,R_ID_ID1097
1459496,R_ID_ID1098
1302284,R_ID_ID1098
1440875,R_ID_ID1099
718727,R_ID_ID1099
1472119,R_ID_ID1100
341337,R_ID_ID1100
944415,R_ID_ID1100
991380,R_ID_ID1100
1414987,R_ID_ID1101
1148368,R_ID_ID1101
469416,R_ID_ID1101
