"CID","AID"
"CID1933","AID731"
"CID7521","AID659"
"CID7521","AID966"
"CID3105","AID2631"
"CID6395","AID2631"
"CID4873","AID3094"
"CID4873","AID316"
"CID3277","AID897"
"CID2713","AID2822"
"CID4731","AID2822"
"CID8047","AID2822"
"CID1077","AID1002"
"CID4007","AID1002"
"CID5991","AID1002"
"CID1077","AID2404"
"CID4007","AID2404"
"CID5991","AID2404"
"CID255","AID3278"
"CID1255","AID3278"
"CID255","AID3420"
"CID1255","AID3420"
"CID1123","AID1256"
"CID1445","AID3155"
"CID5163","AID3155"
"CID5531","AID3155"
"CID6065","AID3155"
"CID1445","AID3195"
"CID5163","AID3195"
"CID5531","AID3195"
"CID6065","AID3195"
"CID1705","AID1534"
"CID3023","AID1534"
"CID4591","AID1534"
"CID635","AID665"
"CID1733","AID665"
"CID2181","AID665"
"CID3591","AID665"
"CID8851","AID665"
"CID6113","AID2615"
"CID7645","AID2615"
"CID6113","AID369"
"CID7645","AID369"
"CID7523","AID1247"
"CID7707","AID3238"
"CID7707","AID91"
"CID5431","AID1534"
"CID5431","AID3751"
"CID567","AID1418"
"CID3535","AID1418"
"CID5185","AID1418"
"CID567","AID3952"
"CID3535","AID3952"
"CID5185","AID3952"
"CID1393","AID2213"
"CID7547","AID2213"
"CID7751","AID2213"
"CID2165","AID3650"
"CID6677","AID3650"
"CID8803","AID3650"
"CID6335","AID2290"
"CID6335","AID3616"
"CID8127","AID123"
"CID8127","AID3341"
"CID8127","AID416"
"CID2661","AID1647"
"CID2987","AID1647"
"CID8611","AID1647"
"CID2661","AID2463"
"CID2987","AID2463"
"CID8611","AID2463"
"CID1303","AID1810"
"CID2935","AID1810"
"CID4923","AID1810"
"CID7713","AID1810"
"CID1303","AID2150"
"CID2935","AID2150"
"CID4923","AID2150"
"CID7713","AID2150"
"CID1303","AID3312"
"CID2935","AID3312"
"CID4923","AID3312"
"CID7713","AID3312"
"CID1303","AID3459"
"CID2935","AID3459"
"CID4923","AID3459"
"CID7713","AID3459"
"CID1655","AID95"
"CID7517","AID3873"
"CID8143","AID3873"
"CID7517","AID895"
"CID8143","AID895"
"CID887","AID1901"
"CID4733","AID1901"
"CID5303","AID1901"
"CID8135","AID1901"
"CID887","AID230"
"CID4733","AID230"
"CID5303","AID230"
"CID8135","AID230"
"CID1871","AID2994"
"CID3885","AID16"
"CID5023","AID16"
"CID8691","AID16"
"CID3885","AID3160"
"CID5023","AID3160"
"CID8691","AID3160"
"CID3503","AID3745"
"CID3503","AID864"
"CID2987","AID1425"
"CID3623","AID1425"
"CID4263","AID1425"
"CID8201","AID1425"
"CID2987","AID2740"
"CID3623","AID2740"
"CID4263","AID2740"
"CID8201","AID2740"
"CID281","AID2848"
"CID493","AID2848"
"CID4641","AID2848"
"CID6347","AID777"
"CID6505","AID3086"
"CID6871","AID3086"
"CID6505","AID3362"
"CID6871","AID3362"
"CID1811","AID2557"
"CID4241","AID2557"
"CID6251","AID2557"
"CID8023","AID2557"
"CID1811","AID3423"
"CID4241","AID3423"
"CID6251","AID3423"
"CID8023","AID3423"
"CID6393","AID1761"
"CID3041","AID2348"
"CID4271","AID2348"
"CID5343","AID2348"
"CID6011","AID2348"
"CID3041","AID3763"
"CID4271","AID3763"
"CID5343","AID3763"
"CID6011","AID3763"
"CID7611","AID2124"
"CID4601","AID1025"
"CID5267","AID1025"
"CID5703","AID1025"
"CID4601","AID1164"
"CID5267","AID1164"
"CID5703","AID1164"
"CID4601","AID889"
"CID5267","AID889"
"CID5703","AID889"
"CID6653","AID1697"
"CID6687","AID1697"
"CID8443","AID1697"
"CID6653","AID2193"
"CID6687","AID2193"
"CID8443","AID2193"
"CID6653","AID226"
"CID6687","AID226"
"CID8443","AID226"
"CID731","AID1765"
"CID795","AID1765"
"CID1103","AID1765"
"CID3877","AID1765"
"CID5445","AID1765"
"CID731","AID2124"
"CID795","AID2124"
"CID1103","AID2124"
"CID3877","AID2124"
"CID5445","AID2124"
"CID731","AID61"
"CID795","AID61"
"CID1103","AID61"
"CID3877","AID61"
"CID5445","AID61"
"CID1843","AID1180"
"CID3497","AID1180"
"CID5353","AID1180"
"CID1843","AID136"
"CID3497","AID136"
"CID5353","AID136"
"CID1843","AID2900"
"CID3497","AID2900"
"CID5353","AID2900"
"CID1843","AID2959"
"CID3497","AID2959"
"CID5353","AID2959"
"CID4083","AID3903"
"CID5245","AID3903"
"CID6367","AID3903"
"CID8493","AID3903"
"CID1757","AID1197"
"CID2875","AID1197"
"CID7703","AID1197"
"CID8167","AID1197"
"CID1757","AID2194"
"CID2875","AID2194"
"CID7703","AID2194"
"CID8167","AID2194"
"CID1757","AID2409"
"CID2875","AID2409"
"CID7703","AID2409"
"CID8167","AID2409"
"CID1757","AID3094"
"CID2875","AID3094"
"CID7703","AID3094"
"CID8167","AID3094"
"CID391","AID3982"
"CID1447","AID3982"
"CID6981","AID3982"
"CID723","AID3006"
"CID723","AID3509"
"CID723","AID757"
"CID723","AID807"
"CID1347","AID1511"
"CID1861","AID1511"
"CID4817","AID1511"
"CID1591","AID367"
"CID8511","AID367"
"CID81","AID1934"
"CID773","AID1934"
"CID81","AID1956"
"CID773","AID1956"
"CID81","AID2076"
"CID773","AID2076"
"CID81","AID2722"
"CID773","AID2722"
"CID8323","AID3204"
"CID2547","AID2727"
"CID5125","AID2727"
"CID2547","AID3528"
"CID5125","AID3528"
"CID5627","AID1681"
"CID2627","AID3719"
"CID2031","AID1720"
"CID5413","AID1720"
"CID5927","AID1720"
"CID7541","AID1720"
"CID8301","AID1256"
"CID8301","AID1331"
"CID8301","AID2193"
"CID1985","AID3751"
"CID4057","AID3751"
"CID4303","AID3751"
"CID5211","AID3751"
"CID7465","AID3751"
"CID4831","AID2438"
"CID8195","AID2438"
"CID4831","AID435"
"CID8195","AID435"
"CID4545","AID932"
"CID5235","AID932"
"CID2413","AID3135"
"CID8103","AID3135"
"CID2413","AID749"
"CID8103","AID749"
"CID2413","AID750"
"CID8103","AID750"
"CID731","AID304"
"CID731","AID316"
"CID3893","AID130"
"CID4421","AID130"
"CID4925","AID130"
"CID3893","AID1716"
"CID4421","AID1716"
"CID4925","AID1716"
"CID3893","AID1737"
"CID4421","AID1737"
"CID4925","AID1737"
"CID3893","AID3919"
"CID4421","AID3919"
"CID4925","AID3919"
"CID4121","AID1110"
"CID6905","AID1110"
"CID8561","AID1110"
"CID2395","AID1876"
"CID5243","AID1876"
"CID6291","AID1353"
"CID6293","AID1353"
"CID6291","AID3478"
"CID6293","AID3478"
"CID2907","AID1500"
"CID6657","AID1500"
"CID8351","AID1500"
"CID2907","AID3681"
"CID6657","AID3681"
"CID8351","AID3681"
"CID3721","AID1197"
"CID6567","AID1197"
"CID6807","AID1197"
"CID3721","AID2296"
"CID6567","AID2296"
"CID6807","AID2296"
"CID3721","AID3858"
"CID6567","AID3858"
"CID6807","AID3858"
"CID687","AID2934"
"CID4217","AID2934"
"CID4973","AID2934"
"CID6447","AID2934"
"CID577","AID323"
"CID4333","AID323"
"CID8557","AID323"
"CID2035","AID1548"
"CID6141","AID1548"
"CID461","AID2022"
"CID3503","AID2022"
"CID4325","AID2022"
"CID8007","AID2022"
"CID461","AID2996"
"CID3503","AID2996"
"CID4325","AID2996"
"CID8007","AID2996"
"CID461","AID3808"
"CID3503","AID3808"
"CID4325","AID3808"
"CID8007","AID3808"
"CID843","AID3583"
"CID2041","AID3583"
"CID5713","AID3583"
"CID8243","AID3583"
"CID843","AID907"
"CID2041","AID907"
"CID5713","AID907"
"CID8243","AID907"
"CID2257","AID1693"
"CID3525","AID1693"
"CID2257","AID2673"
"CID3525","AID2673"
"CID2257","AID3"
"CID3525","AID3"
"CID2257","AID3957"
"CID3525","AID3957"
"CID6565","AID2093"
"CID6565","AID517"
"CID3305","AID3030"
"CID3571","AID3030"
"CID5103","AID3030"
"CID6011","AID3030"
"CID3305","AID507"
"CID3571","AID507"
"CID5103","AID507"
"CID6011","AID507"
"CID8053","AID906"
"CID597","AID2443"
"CID597","AID2728"
"CID597","AID3189"
"CID597","AID888"
"CID2813","AID2612"
"CID6175","AID2612"
"CID2813","AID2825"
"CID6175","AID2825"
"CID2813","AID2907"
"CID6175","AID2907"
"CID2813","AID3302"
"CID6175","AID3302"
"CID2661","AID1873"
"CID3037","AID1873"
"CID5443","AID1873"
"CID4581","AID1574"
"CID7281","AID1574"
"CID4581","AID1887"
"CID7281","AID1887"
"CID3043","AID2476"
"CID3043","AID366"
"CID477","AID3107"
"CID2073","AID3107"
"CID6183","AID3107"
"CID5675","AID2767"
"CID8297","AID2767"
"CID1693","AID2373"
"CID2127","AID2373"
"CID4397","AID2373"
"CID1693","AID644"
"CID2127","AID644"
"CID4397","AID644"
"CID1407","AID170"
"CID5963","AID170"
"CID7305","AID163"
"CID7305","AID2738"
"CID1845","AID576"
"CID1997","AID576"
"CID3223","AID576"
"CID6007","AID576"
"CID4111","AID2902"
"CID4111","AID3798"
"CID4111","AID3998"
"CID5133","AID1266"
"CID6323","AID1266"
"CID6587","AID1266"
"CID8093","AID1266"
"CID8885","AID1266"
"CID5133","AID2068"
"CID6323","AID2068"
"CID6587","AID2068"
"CID8093","AID2068"
"CID8885","AID2068"
"CID5865","AID3036"
"CID5865","AID3050"
"CID3003","AID1566"
"CID4631","AID1566"
"CID6947","AID1566"
"CID7845","AID1566"
"CID557","AID1448"
"CID717","AID1448"
"CID557","AID2212"
"CID717","AID2212"
"CID1711","AID2193"
"CID4857","AID1468"
"CID7951","AID1468"
"CID8383","AID1468"
"CID4857","AID3798"
"CID7951","AID3798"
"CID8383","AID3798"
"CID4857","AID701"
"CID7951","AID701"
"CID8383","AID701"
"CID611","AID3357"
"CID3435","AID3357"
"CID8833","AID3357"
"CID611","AID3951"
"CID3435","AID3951"
"CID8833","AID3951"
"CID2091","AID1448"
"CID3313","AID1448"
"CID2091","AID464"
"CID3313","AID464"
"CID2091","AID525"
"CID3313","AID525"
"CID2417","AID2139"
"CID2417","AID656"
"CID6863","AID2945"
"CID6863","AID598"
"CID1315","AID1951"
"CID6385","AID1951"
"CID8603","AID1951"
"CID1315","AID197"
"CID6385","AID197"
"CID8603","AID197"
"CID2053","AID1056"
"CID2053","AID2914"
"CID5341","AID1776"
"CID7693","AID1776"
"CID5341","AID2315"
"CID7693","AID2315"
"CID5341","AID2795"
"CID7693","AID2795"
"CID5341","AID50"
"CID7693","AID50"
"CID2721","AID2521"
"CID7711","AID2521"
"CID2721","AID2566"
"CID7711","AID2566"
"CID1563","AID1604"
"CID1563","AID1677"
"CID1563","AID2213"
"CID1563","AID391"
"CID3867","AID1537"
"CID4505","AID1537"
"CID5011","AID1537"
"CID5463","AID1537"
"CID8557","AID1537"
"CID3867","AID3276"
"CID4505","AID3276"
"CID5011","AID3276"
"CID5463","AID3276"
"CID8557","AID3276"
"CID3867","AID3320"
"CID4505","AID3320"
"CID5011","AID3320"
"CID5463","AID3320"
"CID8557","AID3320"
"CID3867","AID3614"
"CID4505","AID3614"
"CID5011","AID3614"
"CID5463","AID3614"
"CID8557","AID3614"
"CID7997","AID3089"
"CID8317","AID3089"
"CID1845","AID2554"
"CID2053","AID2554"
"CID5351","AID2554"
"CID1845","AID2871"
"CID2053","AID2871"
"CID5351","AID2871"
"CID1845","AID309"
"CID2053","AID309"
"CID5351","AID309"
"CID7387","AID1237"
"CID7387","AID2360"
"CID1921","AID2900"
"CID5073","AID2900"
"CID5555","AID2900"
"CID7733","AID2900"
"CID771","AID2862"
"CID3461","AID2862"
"CID7445","AID2862"
"CID771","AID3385"
"CID3461","AID3385"
"CID7445","AID3385"
"CID771","AID3481"
"CID3461","AID3481"
"CID7445","AID3481"
"CID4983","AID1871"
"CID4983","AID246"
"CID1875","AID1444"
"CID2271","AID1444"
"CID6787","AID1444"
"CID1875","AID3140"
"CID2271","AID3140"
"CID6787","AID3140"
"CID3743","AID2542"
"CID2275","AID3321"
"CID2275","AID488"
"CID3507","AID2378"
"CID4151","AID2378"
"CID5191","AID2378"
"CID7543","AID2378"
"CID963","AID1943"
"CID6811","AID1943"
"CID8911","AID1943"
"CID963","AID598"
"CID6811","AID598"
"CID8911","AID598"
"CID5305","AID1486"
"CID5305","AID645"
"CID5305","AID739"
"CID5305","AID94"
"CID5697","AID185"
"CID5697","AID3479"
"CID491","AID243"
"CID8733","AID243"
"CID3891","AID2702"
"CID3891","AID3608"
"CID7493","AID2388"
"CID7493","AID3013"
"CID5045","AID1670"
"CID5045","AID635"
"CID3713","AID3933"
"CID5775","AID3933"
"CID3713","AID509"
"CID5775","AID509"
"CID4703","AID2248"
"CID6303","AID2248"
"CID7257","AID2248"
"CID7831","AID1136"
"CID7831","AID2376"
"CID8607","AID2131"
"CID8607","AID530"
"CID381","AID1098"
"CID381","AID1902"
"CID381","AID3732"
"CID5705","AID2762"
"CID1613","AID2167"
"CID2825","AID2167"
"CID5597","AID2167"
"CID641","AID1240"
"CID1725","AID1240"
"CID2747","AID1240"
"CID641","AID677"
"CID1725","AID677"
"CID2747","AID677"
"CID5867","AID3730"
"CID7703","AID3730"
"CID1815","AID2471"
"CID2781","AID2471"
"CID6947","AID2471"
"CID7233","AID2471"
"CID1815","AID2574"
"CID2781","AID2574"
"CID6947","AID2574"
"CID7233","AID2574"
"CID1815","AID3508"
"CID2781","AID3508"
"CID6947","AID3508"
"CID7233","AID3508"
"CID1815","AID3568"
"CID2781","AID3568"
"CID6947","AID3568"
"CID7233","AID3568"
"CID4213","AID1626"
"CID4213","AID2104"
"CID1307","AID173"
"CID7183","AID173"
"CID1073","AID1377"
"CID2067","AID1377"
"CID2931","AID1377"
"CID767","AID2025"
"CID767","AID538"
"CID7897","AID177"
"CID1491","AID1052"
"CID2981","AID1052"
"CID2747","AID3866"
"CID5847","AID3866"
"CID7125","AID3866"
"CID2747","AID926"
"CID5847","AID926"
"CID7125","AID926"
"CID525","AID2939"
"CID4915","AID2939"
"CID7803","AID2939"
"CID525","AID506"
"CID4915","AID506"
"CID7803","AID506"
"CID5351","AID2305"
"CID8907","AID2305"
"CID5351","AID3070"
"CID8907","AID3070"
"CID4027","AID276"
"CID8583","AID276"
"CID8625","AID276"
"CID4027","AID3976"
"CID8583","AID3976"
"CID8625","AID3976"
"CID1061","AID1410"
"CID1061","AID3684"
"CID3465","AID2121"
"CID5293","AID2121"
"CID2703","AID1605"
"CID2703","AID817"
"CID1101","AID1592"
"CID2483","AID1592"
"CID3985","AID1592"
"CID5453","AID1592"
"CID1101","AID3137"
"CID2483","AID3137"
"CID3985","AID3137"
"CID5453","AID3137"
"CID1101","AID876"
"CID2483","AID876"
"CID3985","AID876"
"CID5453","AID876"
"CID3857","AID1265"
"CID3857","AID1375"
"CID3857","AID2941"
"CID7305","AID1719"
"CID7305","AID1919"
"CID6233","AID1466"
"CID7501","AID1466"
"CID6233","AID3243"
"CID7501","AID3243"
"CID4375","AID2483"
"CID185","AID1633"
"CID3535","AID1633"
"CID5153","AID1633"
"CID185","AID1908"
"CID3535","AID1908"
"CID5153","AID1908"
"CID185","AID2346"
"CID3535","AID2346"
"CID5153","AID2346"
"CID185","AID3639"
"CID3535","AID3639"
"CID5153","AID3639"
"CID2415","AID252"
"CID5025","AID252"
"CID6203","AID2194"
"CID6203","AID803"
"CID547","AID2259"
"CID4107","AID2259"
"CID547","AID2866"
"CID4107","AID2866"
"CID485","AID1730"
"CID1753","AID1730"
"CID1591","AID1025"
"CID6057","AID1025"
"CID7203","AID1025"
"CID1591","AID241"
"CID6057","AID241"
"CID7203","AID241"
"CID1591","AID3907"
"CID6057","AID3907"
"CID7203","AID3907"
"CID783","AID11"
"CID4361","AID11"
"CID783","AID1208"
"CID4361","AID1208"
"CID783","AID1209"
"CID4361","AID1209"
"CID783","AID2318"
"CID4361","AID2318"
"CID55","AID3857"
"CID7581","AID3857"
"CID55","AID935"
"CID7581","AID935"
"CID2037","AID2953"
"CID2037","AID3973"
"CID2257","AID3528"
"CID6713","AID3528"
"CID8945","AID3528"
"CID1241","AID2182"
"CID8523","AID2182"
"CID1241","AID3983"
"CID8523","AID3983"
"CID3811","AID82"
"CID1117","AID2861"
"CID2285","AID2861"
"CID2903","AID2861"
"CID5823","AID2861"
"CID6233","AID2861"
"CID8903","AID2861"
"CID5595","AID63"
"CID5595","AID760"
"CID721","AID3564"
"CID5231","AID3564"
"CID5897","AID3564"
"CID867","AID1215"
"CID867","AID2748"
"CID867","AID317"
"CID867","AID3817"
"CID2127","AID3202"
"CID8491","AID3202"
"CID2127","AID675"
"CID8491","AID675"
"CID3261","AID2642"
"CID4343","AID2642"
"CID4793","AID2642"
"CID8561","AID2642"
"CID3261","AID2942"
"CID4343","AID2942"
"CID4793","AID2942"
"CID8561","AID2942"
"CID2731","AID311"
"CID5353","AID311"
"CID2403","AID1684"
"CID2403","AID439"
"CID2515","AID1003"
"CID7831","AID1003"
"CID8007","AID1003"
"CID2515","AID1633"
"CID7831","AID1633"
"CID8007","AID1633"
"CID2515","AID3563"
"CID7831","AID3563"
"CID8007","AID3563"
"CID315","AID25"
"CID7787","AID25"
"CID315","AID3087"
"CID7787","AID3087"
"CID315","AID3445"
"CID7787","AID3445"
"CID1763","AID1998"
"CID3603","AID3411"
"CID3603","AID484"
"CID1195","AID3331"
"CID5615","AID3331"
"CID8763","AID3331"
"CID1627","AID2304"
"CID3077","AID2304"
"CID3515","AID2304"
"CID7785","AID2304"
"CID1627","AID3356"
"CID3077","AID3356"
"CID3515","AID3356"
"CID7785","AID3356"
"CID4821","AID1963"
"CID533","AID2821"
"CID533","AID2858"
"CID6641","AID1036"
"CID6641","AID2328"
"CID1517","AID3763"
"CID6821","AID3709"
"CID8125","AID3709"
"CID8321","AID3709"
"CID6821","AID691"
"CID8125","AID691"
"CID8321","AID691"
"CID3587","AID1987"
"CID6883","AID1987"
"CID661","AID1318"
"CID7837","AID1318"
"CID661","AID748"
"CID7837","AID748"
"CID1523","AID2986"
"CID1523","AID402"
"CID5451","AID2894"
"CID6653","AID2894"
"CID5451","AID3082"
"CID6653","AID3082"
"CID5451","AID491"
"CID6653","AID491"
"CID771","AID590"
"CID5125","AID590"
"CID6211","AID590"
"CID6667","AID590"
"CID771","AID711"
"CID5125","AID711"
"CID6211","AID711"
"CID6667","AID711"
"CID3051","AID1744"
"CID5551","AID1744"
"CID815","AID1867"
"CID1121","AID1867"
"CID815","AID444"
"CID1121","AID444"
"CID2223","AID1098"
"CID8071","AID2235"
"CID8071","AID2267"
"CID5131","AID2859"
"CID7103","AID2859"
"CID7711","AID2582"
"CID7711","AID2598"
"CID7711","AID316"
"CID533","AID1372"
"CID1295","AID1372"
"CID6291","AID1372"
"CID8997","AID1372"
"CID533","AID2183"
"CID1295","AID2183"
"CID6291","AID2183"
"CID8997","AID2183"
"CID533","AID2609"
"CID1295","AID2609"
"CID6291","AID2609"
"CID8997","AID2609"
"CID2951","AID3775"
"CID5415","AID3775"
"CID6253","AID3775"
"CID6867","AID3775"
"CID8197","AID3775"
"CID2061","AID3641"
"CID5593","AID3641"
"CID7925","AID3641"
"CID2061","AID975"
"CID5593","AID975"
"CID7925","AID975"
"CID721","AID2432"
"CID6891","AID202"
"CID6891","AID775"
"CID6891","AID901"
"CID25","AID1392"
"CID3573","AID1392"
"CID25","AID3276"
"CID3573","AID3276"
"CID3621","AID138"
"CID8377","AID138"
"CID8951","AID138"
"CID3621","AID1404"
"CID8377","AID1404"
"CID8951","AID1404"
"CID2781","AID1591"
"CID5277","AID1591"
"CID2781","AID3399"
"CID5277","AID3399"
"CID3595","AID12"
"CID3923","AID12"
"CID6361","AID12"
"CID3595","AID2819"
"CID3923","AID2819"
"CID6361","AID2819"
"CID8883","AID559"
"CID3495","AID300"
"CID7721","AID300"
"CID3495","AID788"
"CID7721","AID788"
"CID6497","AID3102"
"CID2665","AID1389"
"CID8087","AID1389"
"CID2665","AID1477"
"CID8087","AID1477"
"CID1921","AID1010"
"CID2663","AID1010"
"CID4817","AID1010"
"CID8183","AID1010"
"CID1921","AID1821"
"CID2663","AID1821"
"CID4817","AID1821"
"CID8183","AID1821"
"CID3481","AID1652"
"CID6687","AID1652"
"CID3481","AID3082"
"CID6687","AID3082"
"CID77","AID3943"
"CID2035","AID3943"
"CID6885","AID3943"
"CID8487","AID3943"
"CID77","AID989"
"CID2035","AID989"
"CID6885","AID989"
"CID8487","AID989"
"CID1641","AID3654"
"CID3311","AID3654"
"CID7435","AID229"
"CID7435","AID382"
"CID2597","AID975"
"CID4201","AID975"
"CID6105","AID975"
"CID6995","AID1840"
"CID6995","AID3763"
"CID735","AID1627"
"CID6697","AID1627"
"CID735","AID3762"
"CID6697","AID3762"
"CID3631","AID1764"
"CID3631","AID2428"
"CID3631","AID2472"
"CID885","AID1236"
"CID3255","AID1236"
"CID5667","AID1236"
"CID1765","AID2181"
"CID5367","AID2181"
"CID7441","AID2181"
"CID7753","AID2181"
"CID1765","AID3941"
"CID5367","AID3941"
"CID7441","AID3941"
"CID7753","AID3941"
"CID787","AID192"
"CID787","AID3922"
"CID1093","AID1745"
"CID3677","AID1745"
"CID1093","AID3833"
"CID3677","AID3833"
"CID2143","AID2652"
"CID6943","AID2652"
"CID291","AID175"
"CID1561","AID175"
"CID4321","AID175"
"CID4447","AID175"
"CID7921","AID175"
"CID197","AID3830"
"CID4351","AID3830"
"CID4967","AID1203"
"CID7045","AID1203"
"CID8215","AID1203"
"CID4967","AID3622"
"CID7045","AID3622"
"CID8215","AID3622"
"CID3655","AID2316"
"CID5203","AID2316"
"CID3655","AID2584"
"CID5203","AID2584"
"CID3655","AID3351"
"CID5203","AID3351"
"CID3655","AID839"
"CID5203","AID839"
"CID2901","AID698"
"CID2281","AID3538"
"CID5967","AID3538"
"CID2187","AID1022"
"CID8697","AID1022"
"CID2187","AID3309"
"CID8697","AID3309"
"CID87","AID1615"
"CID2035","AID1615"
"CID2597","AID1615"
"CID971","AID1968"
"CID4765","AID1968"
"CID5851","AID1968"
"CID2471","AID2134"
"CID5687","AID2134"
"CID6681","AID2134"
"CID3157","AID2735"
"CID3157","AID3018"
"CID5375","AID1470"
"CID6747","AID1470"
"CID8531","AID1470"
"CID5375","AID896"
"CID6747","AID896"
"CID8531","AID896"
"CID2141","AID733"
"CID8617","AID1422"
"CID8617","AID3043"
"CID2933","AID3301"
"CID5455","AID3301"
"CID2933","AID771"
"CID5455","AID771"
"CID4161","AID59"
"CID7841","AID59"
"CID6665","AID1832"
"CID8471","AID1832"
"CID6665","AID2162"
"CID8471","AID2162"
"CID6665","AID51"
"CID8471","AID51"
"CID6665","AID987"
"CID8471","AID987"
"CID4121","AID1218"
"CID4547","AID1218"
"CID8543","AID1218"
"CID431","AID2467"
"CID6661","AID2467"
"CID6935","AID2467"
"CID1455","AID2248"
"CID1577","AID2248"
"CID2571","AID2248"
"CID6511","AID2248"
"CID7887","AID2248"
"CID275","AID1754"
"CID275","AID2488"
"CID3081","AID1364"
"CID3081","AID2613"
"CID563","AID3187"
"CID563","AID3797"
"CID1085","AID3918"
"CID1705","AID3918"
"CID2015","AID3918"
"CID2057","AID3918"
"CID6101","AID2559"
"CID8643","AID2559"
"CID1615","AID3710"
"CID3303","AID3710"
"CID2163","AID1350"
"CID7931","AID1350"
"CID6383","AID1027"
"CID6383","AID2439"
"CID6383","AID3"
"CID2453","AID2167"
"CID7493","AID2167"
"CID315","AID1548"
"CID1315","AID1548"
"CID571","AID2642"
"CID5971","AID2642"
"CID571","AID3716"
"CID5971","AID3716"
"CID3287","AID1648"
"CID4047","AID1648"
"CID2867","AID1800"
"CID8291","AID162"
"CID8291","AID2292"
"CID343","AID1650"
"CID343","AID2877"
"CID5791","AID3783"
"CID5531","AID1789"
"CID7385","AID1789"
"CID1787","AID2851"
"CID7641","AID2851"
"CID8897","AID2851"
"CID1787","AID3515"
"CID7641","AID3515"
"CID8897","AID3515"
"CID7113","AID3873"
"CID7113","AID767"
"CID2681","AID360"
"CID2681","AID78"
"CID7743","AID2014"
"CID8125","AID2014"
"CID2267","AID2451"
"CID3665","AID229"
"CID3665","AID2620"
"CID5425","AID1043"
"CID5425","AID3939"
"CID5","AID2216"
"CID3733","AID2216"
"CID5","AID881"
"CID3733","AID881"
"CID163","AID2122"
"CID4805","AID2122"
"CID8363","AID2122"
"CID163","AID989"
"CID4805","AID989"
"CID8363","AID989"
"CID5075","AID2252"
"CID7425","AID2252"
"CID5075","AID250"
"CID7425","AID250"
"CID3013","AID3207"
"CID6527","AID3207"
"CID1995","AID1094"
"CID6365","AID1094"
"CID8943","AID1094"
"CID1995","AID3197"
"CID6365","AID3197"
"CID8943","AID3197"
"CID3807","AID3970"
"CID5281","AID3970"
"CID6075","AID3970"
"CID3807","AID47"
"CID5281","AID47"
"CID6075","AID47"
"CID323","AID1006"
"CID677","AID1006"
"CID6813","AID1006"
"CID8105","AID1006"
"CID323","AID700"
"CID677","AID700"
"CID6813","AID700"
"CID8105","AID700"
"CID1787","AID1059"
"CID2241","AID1059"
"CID2373","AID1059"
"CID5603","AID1059"
"CID1787","AID72"
"CID2241","AID72"
"CID2373","AID72"
"CID5603","AID72"
"CID4623","AID2304"
"CID4181","AID3663"
"CID4181","AID547"
"CID6315","AID2123"
"CID7025","AID2123"
"CID7353","AID2123"
"CID4663","AID1333"
"CID4663","AID3076"
"CID1005","AID175"
"CID1585","AID175"
"CID2073","AID175"
"CID1005","AID3044"
"CID1585","AID3044"
"CID2073","AID3044"
"CID1103","AID2747"
"CID5003","AID2747"
"CID1103","AID3317"
"CID5003","AID3317"
"CID1103","AID3574"
"CID5003","AID3574"
"CID1103","AID3981"
"CID5003","AID3981"
"CID2343","AID1704"
"CID2343","AID2442"
"CID2343","AID2715"
"CID2343","AID922"
"CID1207","AID2835"
"CID4581","AID2835"
"CID5017","AID2835"
"CID7237","AID2835"
"CID8847","AID2835"
"CID1207","AID892"
"CID4581","AID892"
"CID5017","AID892"
"CID7237","AID892"
"CID8847","AID892"
"CID6641","AID2456"
"CID6641","AID461"
"CID3247","AID57"
"CID3887","AID57"
"CID5873","AID57"
"CID5995","AID57"
"CID1115","AID1769"
"CID8931","AID1769"
"CID7613","AID1675"
"CID7613","AID442"
"CID557","AID1219"
"CID8143","AID1219"
"CID8563","AID1219"
"CID557","AID264"
"CID8143","AID264"
"CID8563","AID264"
"CID557","AID417"
"CID8143","AID417"
"CID8563","AID417"
"CID8191","AID14"
"CID8751","AID14"
"CID8191","AID1466"
"CID8751","AID1466"
"CID8191","AID1481"
"CID8751","AID1481"
"CID8191","AID2284"
"CID8751","AID2284"
"CID4525","AID3178"
"CID6731","AID3178"
"CID1257","AID219"
"CID2165","AID1281"
"CID2165","AID174"
"CID6273","AID504"
"CID1035","AID1308"
"CID1035","AID3675"
"CID4511","AID2535"
"CID4511","AID3525"
"CID6585","AID1955"
"CID6585","AID1992"
"CID6585","AID2368"
"CID4545","AID1566"
"CID4545","AID2533"
"CID8737","AID818"
"CID4401","AID171"
"CID8827","AID171"
"CID4401","AID1761"
"CID8827","AID1761"
"CID4401","AID3936"
"CID8827","AID3936"
"CID4151","AID2851"
"CID7495","AID2851"
"CID4151","AID2905"
"CID7495","AID2905"
"CID3041","AID326"
"CID4305","AID326"
"CID4627","AID242"
"CID8621","AID242"
"CID1585","AID333"
"CID8047","AID333"
"CID1585","AID3585"
"CID8047","AID3585"
"CID6977","AID1146"
"CID7341","AID1146"
"CID7755","AID1146"
"CID6977","AID67"
"CID7341","AID67"
"CID7755","AID67"
"CID525","AID1077"
"CID3873","AID2102"
"CID6461","AID2102"
"CID8063","AID2102"
"CID3873","AID229"
"CID6461","AID229"
"CID8063","AID229"
"CID4395","AID2940"
"CID8983","AID1382"
"CID8983","AID355"
"CID8983","AID3626"
"CID263","AID2500"
