"CID","AID"
"CID7622","AID17"
"CID5687","AID3451"
"CID6001","AID3451"
"CID7526","AID3451"
"CID7560","AID3451"
"CID7622","AID3451"
"CID615","AID2331"
"CID1218","AID2331"
"CID1321","AID2331"
"CID3667","AID2331"
"CID4110","AID2331"
"CID5777","AID2331"
"CID1460","AID1386"
"CID2595","AID1386"
"CID2687","AID1386"
"CID3391","AID1386"
"CID5982","AID1386"
"CID8822","AID1386"
"CID1460","AID1754"
"CID2595","AID1754"
"CID2687","AID1754"
"CID3391","AID1754"
"CID5982","AID1754"
"CID8822","AID1754"
"CID1460","AID2191"
"CID2595","AID2191"
"CID2687","AID2191"
"CID3391","AID2191"
"CID5982","AID2191"
"CID8822","AID2191"
"CID1460","AID2705"
"CID2595","AID2705"
"CID2687","AID2705"
"CID3391","AID2705"
"CID5982","AID2705"
"CID8822","AID2705"
"CID1620","AID2298"
"CID4844","AID2298"
"CID6536","AID2298"
"CID1285","AID1834"
"CID2482","AID1834"
"CID4052","AID1834"
"CID5979","AID1815"
"CID6300","AID1815"
"CID5979","AID2376"
"CID6300","AID2376"
"CID5979","AID2472"
"CID6300","AID2472"
"CID5979","AID2881"
"CID6300","AID2881"
"CID768","AID2703"
"CID820","AID2703"
"CID1913","AID2703"
"CID6153","AID2703"
"CID6442","AID2703"
"CID8444","AID2703"
"CID768","AID3366"
"CID820","AID3366"
"CID1913","AID3366"
"CID6153","AID3366"
"CID6442","AID3366"
"CID8444","AID3366"
"CID768","AID3506"
"CID820","AID3506"
"CID1913","AID3506"
"CID6153","AID3506"
"CID6442","AID3506"
"CID8444","AID3506"
"CID768","AID3972"
"CID820","AID3972"
"CID1913","AID3972"
"CID6153","AID3972"
"CID6442","AID3972"
"CID8444","AID3972"
"CID4584","AID150"
"CID4584","AID3519"
"CID96","AID271"
"CID1020","AID271"
"CID8487","AID271"
"CID96","AID91"
"CID1020","AID91"
"CID8487","AID91"
"CID1427","AID2205"
"CID3355","AID2205"
"CID1427","AID3675"
"CID3355","AID3675"
"CID1427","AID3732"
"CID3355","AID3732"
"CID1427","AID934"
"CID3355","AID934"
"CID2143","AID1803"
"CID5178","AID1803"
"CID6455","AID1803"
"CID2143","AID2558"
"CID5178","AID2558"
"CID6455","AID2558"
"CID334","AID3000"
"CID1903","AID3000"
"CID7160","AID3000"
"CID334","AID3950"
"CID1903","AID3950"
"CID7160","AID3950"
"CID677","AID1882"
"CID3209","AID1882"
"CID4696","AID1882"
"CID8827","AID1882"
"CID677","AID215"
"CID3209","AID215"
"CID4696","AID215"
"CID8827","AID215"
"CID1600","AID1104"
"CID1611","AID1104"
"CID2146","AID1104"
"CID4647","AID1104"
"CID5867","AID1104"
"CID1600","AID1499"
"CID1611","AID1499"
"CID2146","AID1499"
"CID4647","AID1499"
"CID5867","AID1499"
"CID1600","AID3196"
"CID1611","AID3196"
"CID2146","AID3196"
"CID4647","AID3196"
"CID5867","AID3196"
"CID177","AID1009"
"CID4813","AID1009"
"CID7859","AID1009"
"CID8380","AID1009"
"CID8585","AID1009"
"CID177","AID2282"
"CID4813","AID2282"
"CID7859","AID2282"
"CID8380","AID2282"
"CID8585","AID2282"
"CID177","AID644"
"CID4813","AID644"
"CID7859","AID644"
"CID8380","AID644"
"CID8585","AID644"
"CID1027","AID659"
"CID1110","AID659"
"CID2019","AID659"
"CID4393","AID659"
"CID1132","AID159"
"CID4612","AID159"
"CID5255","AID159"
"CID6607","AID159"
"CID6961","AID159"
"CID8679","AID159"
"CID2802","AID1569"
"CID3811","AID1569"
"CID5928","AID1569"
"CID6544","AID1569"
"CID6580","AID1569"
"CID7778","AID1569"
"CID2802","AID189"
"CID3811","AID189"
"CID5928","AID189"
"CID6544","AID189"
"CID6580","AID189"
"CID7778","AID189"
"CID1889","AID1811"
"CID2786","AID1811"
"CID4430","AID1811"
"CID5154","AID1811"
"CID5228","AID1811"
"CID7090","AID1811"
"CID7537","AID1811"
"CID1889","AID2753"
"CID2786","AID2753"
"CID4430","AID2753"
"CID5154","AID2753"
"CID5228","AID2753"
"CID7090","AID2753"
"CID7537","AID2753"
"CID3609","AID2729"
"CID5903","AID2729"
"CID3609","AID3766"
"CID5903","AID3766"
"CID3609","AID9"
"CID5903","AID9"
"CID3609","AID99"
"CID5903","AID99"
"CID1100","AID2013"
"CID8025","AID2013"
"CID1100","AID2595"
"CID8025","AID2595"
"CID543","AID2229"
"CID2669","AID2229"
"CID712","AID3730"
"CID1003","AID3730"
"CID3738","AID2531"
"CID3978","AID2531"
"CID7027","AID2531"
"CID3738","AID3031"
"CID3978","AID3031"
"CID7027","AID3031"
"CID2066","AID3965"
"CID3908","AID3965"
"CID5049","AID3965"
"CID8310","AID3965"
"CID8701","AID3965"
"CID8750","AID3965"
"CID452","AID2317"
"CID3018","AID2317"
"CID3859","AID2317"
"CID4015","AID2317"
"CID6249","AID2317"
"CID6298","AID2317"
"CID7914","AID2317"
"CID452","AID2516"
"CID3018","AID2516"
"CID3859","AID2516"
"CID4015","AID2516"
"CID6249","AID2516"
"CID6298","AID2516"
"CID7914","AID2516"
"CID8771","AID3691"
"CID8771","AID915"
"CID373","AID2446"
"CID3486","AID2446"
"CID5430","AID2446"
"CID7766","AID2446"
"CID34","AID2532"
"CID144","AID2532"
"CID1873","AID2532"
"CID2099","AID2532"
"CID4583","AID2532"
"CID5674","AID2532"
"CID5687","AID2532"
"CID34","AID626"
"CID144","AID626"
"CID1873","AID626"
"CID2099","AID626"
"CID4583","AID626"
"CID5674","AID626"
"CID5687","AID626"
"CID3233","AID3335"
"CID3391","AID3335"
"CID3767","AID3335"
"CID6535","AID3335"
"CID7761","AID3335"
"CID8872","AID3335"
"CID3233","AID59"
"CID3391","AID59"
"CID3767","AID59"
"CID6535","AID59"
"CID7761","AID59"
"CID8872","AID59"
"CID25","AID2674"
"CID1683","AID2674"
"CID8604","AID2674"
"CID8910","AID2674"
"CID25","AID2992"
"CID1683","AID2992"
"CID8604","AID2992"
"CID8910","AID2992"
"CID5266","AID1067"
"CID5808","AID1067"
"CID6917","AID1067"
"CID7939","AID1067"
"CID5266","AID1719"
"CID5808","AID1719"
"CID6917","AID1719"
"CID7939","AID1719"
"CID5266","AID3673"
"CID5808","AID3673"
"CID6917","AID3673"
"CID7939","AID3673"
"CID5266","AID3993"
"CID5808","AID3993"
"CID6917","AID3993"
"CID7939","AID3993"
"CID316","AID127"
"CID576","AID946"
"CID1367","AID946"
"CID1704","AID946"
"CID5012","AID946"
"CID6882","AID946"
"CID8022","AID946"
"CID4197","AID1188"
"CID6011","AID1188"
"CID4197","AID1403"
"CID6011","AID1403"
"CID112","AID2443"
"CID1021","AID2443"
"CID1603","AID2443"
"CID2040","AID2443"
"CID3038","AID2443"
"CID7326","AID2443"
"CID8332","AID2443"
"CID126","AID2185"
"CID1984","AID2185"
"CID2019","AID2185"
"CID2107","AID2185"
"CID3466","AID2185"
"CID7434","AID2185"
"CID126","AID2872"
"CID1984","AID2872"
"CID2019","AID2872"
"CID2107","AID2872"
"CID3466","AID2872"
"CID7434","AID2872"
"CID126","AID2933"
"CID1984","AID2933"
"CID2019","AID2933"
"CID2107","AID2933"
"CID3466","AID2933"
"CID7434","AID2933"
"CID126","AID81"
"CID1984","AID81"
"CID2019","AID81"
"CID2107","AID81"
"CID3466","AID81"
"CID7434","AID81"
"CID2115","AID1939"
"CID2829","AID1939"
"CID4632","AID1939"
"CID6038","AID1939"
"CID7227","AID1939"
"CID7963","AID1939"
"CID2212","AID2953"
"CID2782","AID2953"
"CID3442","AID2953"
"CID3713","AID2953"
"CID6883","AID2953"
"CID8876","AID2953"
"CID2212","AID3393"
"CID2782","AID3393"
"CID3442","AID3393"
"CID3713","AID3393"
"CID6883","AID3393"
"CID8876","AID3393"
"CID1","AID1338"
"CID5601","AID1338"
"CID6162","AID1338"
"CID6251","AID1338"
"CID7015","AID1338"
"CID8205","AID1338"
"CID8967","AID1338"
"CID1","AID2461"
"CID5601","AID2461"
"CID6162","AID2461"
"CID6251","AID2461"
"CID7015","AID2461"
"CID8205","AID2461"
"CID8967","AID2461"
"CID1342","AID2235"
"CID3019","AID2235"
"CID4854","AID2235"
"CID7645","AID2235"
"CID8630","AID2235"
"CID8724","AID2235"
"CID1431","AID3709"
"CID7532","AID3709"
"CID7908","AID3709"
"CID7923","AID3709"
"CID8220","AID3709"
"CID8559","AID3709"
"CID1431","AID3901"
"CID7532","AID3901"
"CID7908","AID3901"
"CID7923","AID3901"
"CID8220","AID3901"
"CID8559","AID3901"
"CID3411","AID2399"
"CID114","AID1789"
"CID2516","AID1789"
"CID3804","AID1789"
"CID3855","AID2836"
"CID4116","AID2836"
"CID5488","AID2836"
"CID5945","AID2836"
"CID3855","AID2855"
"CID4116","AID2855"
"CID5488","AID2855"
"CID5945","AID2855"
"CID3855","AID3126"
"CID4116","AID3126"
"CID5488","AID3126"
"CID5945","AID3126"
"CID1761","AID3420"
"CID2691","AID3420"
"CID5777","AID3420"
"CID290","AID913"
"CID962","AID913"
"CID2841","AID913"
"CID3640","AID913"
"CID6501","AID913"
"CID8142","AID913"
"CID1174","AID1329"
"CID1316","AID1329"
"CID2811","AID1329"
"CID7156","AID1329"
"CID8143","AID1329"
"CID1174","AID1513"
"CID1316","AID1513"
"CID2811","AID1513"
"CID7156","AID1513"
"CID8143","AID1513"
"CID1174","AID2238"
"CID1316","AID2238"
"CID2811","AID2238"
"CID7156","AID2238"
"CID8143","AID2238"
"CID562","AID3291"
"CID1268","AID3291"
"CID1759","AID3291"
"CID2505","AID3291"
"CID7088","AID3291"
"CID7482","AID3291"
"CID562","AID3487"
"CID1268","AID3487"
"CID1759","AID3487"
"CID2505","AID3487"
"CID7088","AID3487"
"CID7482","AID3487"
"CID5058","AID3895"
"CID6330","AID3895"
"CID7599","AID3895"
"CID998","AID3810"
"CID1209","AID3810"
"CID2554","AID3810"
"CID3289","AID3810"
"CID6010","AID3810"
"CID6662","AID3810"
"CID7672","AID3810"
"CID81","AID2342"
"CID299","AID2342"
"CID331","AID2342"
"CID4264","AID2342"
"CID5795","AID2342"
"CID81","AID2600"
"CID299","AID2600"
"CID331","AID2600"
"CID4264","AID2600"
"CID5795","AID2600"
"CID3491","AID1014"
"CID3580","AID1014"
"CID6746","AID1014"
"CID8533","AID1014"
"CID3491","AID807"
"CID3580","AID807"
"CID6746","AID807"
"CID8533","AID807"
"CID4472","AID112"
"CID5555","AID112"
"CID6202","AID112"
"CID7744","AID112"
"CID8222","AID112"
"CID4472","AID2908"
"CID5555","AID2908"
"CID6202","AID2908"
"CID7744","AID2908"
"CID8222","AID2908"
"CID3730","AID2543"
"CID5468","AID2543"
"CID3730","AID3802"
"CID5468","AID3802"
"CID7237","AID1862"
"CID7237","AID1989"
"CID2302","AID3631"
"CID3677","AID3631"
"CID4149","AID3631"
"CID8495","AID3631"
"CID2664","AID3827"
"CID2847","AID3827"
"CID6307","AID3827"
"CID2849","AID174"
"CID3150","AID174"
"CID5697","AID174"
"CID6309","AID174"
"CID6860","AID174"
"CID8083","AID174"
"CID8164","AID174"
"CID2849","AID2496"
"CID3150","AID2496"
"CID5697","AID2496"
"CID6309","AID2496"
"CID6860","AID2496"
"CID8083","AID2496"
"CID8164","AID2496"
"CID2849","AID3022"
"CID3150","AID3022"
"CID5697","AID3022"
"CID6309","AID3022"
"CID6860","AID3022"
"CID8083","AID3022"
"CID8164","AID3022"
"CID2849","AID3456"
"CID3150","AID3456"
"CID5697","AID3456"
"CID6309","AID3456"
"CID6860","AID3456"
"CID8083","AID3456"
"CID8164","AID3456"
"CID3272","AID2037"
"CID5352","AID2037"
"CID5463","AID2037"
"CID6889","AID2037"
"CID7665","AID2037"
"CID8049","AID2037"
"CID3272","AID2948"
"CID5352","AID2948"
"CID5463","AID2948"
"CID6889","AID2948"
"CID7665","AID2948"
"CID8049","AID2948"
"CID3272","AID666"
"CID5352","AID666"
"CID5463","AID666"
"CID6889","AID666"
"CID7665","AID666"
"CID8049","AID666"
"CID4693","AID1022"
"CID4693","AID1401"
"CID5517","AID3692"
"CID826","AID1442"
"CID1051","AID1442"
"CID7293","AID1442"
"CID7529","AID1442"
"CID826","AID2919"
"CID1051","AID2919"
"CID7293","AID2919"
"CID7529","AID2919"
"CID114","AID2514"
"CID291","AID2514"
"CID931","AID2514"
"CID3282","AID2514"
"CID1791","AID2554"
"CID2149","AID2554"
"CID2379","AID2554"
"CID2827","AID2554"
"CID6785","AID2554"
"CID7135","AID2554"
"CID7843","AID2554"
"CID1791","AID2811"
"CID2149","AID2811"
"CID2379","AID2811"
"CID2827","AID2811"
"CID6785","AID2811"
"CID7135","AID2811"
"CID7843","AID2811"
"CID67","AID2147"
"CID1631","AID2147"
"CID2290","AID2147"
"CID6309","AID2526"
"CID6770","AID2526"
"CID7092","AID2526"
"CID8784","AID2526"
"CID8962","AID2526"
"CID6309","AID2664"
"CID6770","AID2664"
"CID7092","AID2664"
"CID8784","AID2664"
"CID8962","AID2664"
"CID8714","AID749"
"CID722","AID1240"
"CID1854","AID1240"
"CID2816","AID1240"
"CID7505","AID1240"
"CID722","AID2784"
"CID1854","AID2784"
"CID2816","AID2784"
"CID7505","AID2784"
"CID2591","AID1108"
"CID3334","AID1108"
"CID3802","AID1108"
"CID5099","AID1108"
"CID7008","AID1108"
"CID8705","AID1108"
"CID2591","AID2518"
"CID3334","AID2518"
"CID3802","AID2518"
"CID5099","AID2518"
"CID7008","AID2518"
"CID8705","AID2518"
"CID2591","AID276"
"CID3334","AID276"
"CID3802","AID276"
"CID5099","AID276"
"CID7008","AID276"
"CID8705","AID276"
"CID2591","AID3786"
"CID3334","AID3786"
"CID3802","AID3786"
"CID5099","AID3786"
"CID7008","AID3786"
"CID8705","AID3786"
"CID4399","AID1402"
"CID5567","AID1402"
"CID6162","AID1402"
"CID7727","AID1402"
"CID516","AID1464"
"CID869","AID1464"
"CID1664","AID1464"
"CID2672","AID1464"
"CID3896","AID1464"
"CID4667","AID1464"
"CID7268","AID1464"
"CID516","AID2174"
"CID869","AID2174"
"CID1664","AID2174"
"CID2672","AID2174"
"CID3896","AID2174"
"CID4667","AID2174"
"CID7268","AID2174"
"CID516","AID2568"
"CID869","AID2568"
"CID1664","AID2568"
"CID2672","AID2568"
"CID3896","AID2568"
"CID4667","AID2568"
"CID7268","AID2568"
"CID4487","AID2944"
"CID5606","AID2944"
"CID2555","AID2389"
"CID2638","AID2389"
"CID5670","AID2389"
"CID7532","AID2389"
"CID7837","AID2389"
"CID4934","AID1183"
"CID7408","AID1183"
"CID4934","AID1286"
"CID7408","AID1286"
"CID4934","AID2236"
"CID7408","AID2236"
"CID4934","AID2401"
"CID7408","AID2401"
"CID651","AID1321"
"CID3050","AID1321"
"CID6135","AID1321"
"CID651","AID3661"
"CID3050","AID3661"
"CID6135","AID3661"
"CID10","AID1119"
"CID1154","AID1119"
"CID1628","AID1119"
"CID3914","AID1119"
"CID4927","AID1119"
"CID6719","AID1119"
"CID10","AID2224"
"CID1154","AID2224"
"CID1628","AID2224"
"CID3914","AID2224"
"CID4927","AID2224"
"CID6719","AID2224"
"CID10","AID764"
"CID1154","AID764"
"CID1628","AID764"
"CID3914","AID764"
"CID4927","AID764"
"CID6719","AID764"
"CID10","AID989"
"CID1154","AID989"
"CID1628","AID989"
"CID3914","AID989"
"CID4927","AID989"
"CID6719","AID989"
"CID6714","AID855"
"CID8933","AID855"
"CID6714","AID878"
"CID8933","AID878"
"CID2683","AID2622"
"CID4521","AID2622"
"CID5028","AID2622"
"CID6076","AID2622"
"CID8339","AID2622"
"CID2046","AID2907"
"CID3084","AID2907"
"CID6721","AID2907"
"CID8136","AID2907"
"CID5417","AID1107"
"CID5417","AID2485"
"CID3407","AID1305"
"CID7518","AID1305"
"CID3407","AID2212"
"CID7518","AID2212"
"CID3407","AID814"
"CID7518","AID814"
"CID6342","AID1000"
"CID8164","AID1000"
"CID6342","AID1925"
"CID8164","AID1925"
"CID4489","AID1322"
"CID4777","AID1322"
"CID4914","AID1322"
"CID5907","AID1322"
"CID6155","AID1322"
"CID8867","AID1322"
"CID4489","AID18"
"CID4777","AID18"
"CID4914","AID18"
"CID5907","AID18"
"CID6155","AID18"
"CID8867","AID18"
"CID1379","AID1180"
"CID4399","AID1180"
"CID4780","AID1180"
"CID5842","AID1180"
"CID7520","AID1180"
"CID8885","AID1180"
"CID1379","AID1613"
"CID4399","AID1613"
"CID4780","AID1613"
"CID5842","AID1613"
"CID7520","AID1613"
"CID8885","AID1613"
"CID522","AID2306"
"CID3316","AID2306"
"CID3882","AID2306"
"CID5741","AID2306"
"CID7502","AID2306"
"CID8533","AID2306"
"CID4950","AID1532"
"CID6377","AID1532"
"CID8630","AID1532"
"CID2078","AID1172"
"CID2181","AID1172"
"CID2416","AID1172"
"CID3433","AID1172"
"CID4991","AID1172"
"CID7769","AID1172"
"CID470","AID813"
"CID4710","AID3537"
"CID4710","AID3872"
"CID1124","AID2093"
"CID3098","AID2093"
"CID6423","AID3561"
"CID6423","AID3636"
"CID6423","AID951"
"CID1289","AID3027"
"CID2828","AID3027"
"CID3115","AID3027"
"CID8374","AID3027"
"CID169","AID3792"
"CID4033","AID3792"
"CID5862","AID3792"
"CID7472","AID3792"
"CID169","AID733"
"CID4033","AID733"
"CID5862","AID733"
"CID7472","AID733"
"CID3661","AID2950"
"CID7151","AID2950"
"CID176","AID1661"
"CID467","AID1661"
"CID878","AID1661"
"CID4351","AID1661"
"CID5767","AID1661"
"CID6973","AID1661"
"CID176","AID1938"
"CID467","AID1938"
"CID878","AID1938"
"CID4351","AID1938"
"CID5767","AID1938"
"CID6973","AID1938"
"CID176","AID3227"
"CID467","AID3227"
"CID878","AID3227"
"CID4351","AID3227"
"CID5767","AID3227"
"CID6973","AID3227"
"CID176","AID59"
"CID467","AID59"
"CID878","AID59"
"CID4351","AID59"
"CID5767","AID59"
"CID6973","AID59"
"CID707","AID1943"
"CID1877","AID1943"
"CID2231","AID1943"
"CID2473","AID1943"
"CID3005","AID1943"
"CID5406","AID1943"
"CID6314","AID1943"
"CID2589","AID1424"
"CID4767","AID1424"
"CID5933","AID1424"
"CID2247","AID2222"
"CID4539","AID2222"
"CID8448","AID2222"
"CID8512","AID2222"
"CID2247","AID2653"
"CID4539","AID2653"
"CID8448","AID2653"
"CID8512","AID2653"
"CID2247","AID3416"
"CID4539","AID3416"
"CID8448","AID3416"
"CID8512","AID3416"
"CID2247","AID376"
"CID4539","AID376"
"CID8448","AID376"
"CID8512","AID376"
"CID3166","AID3006"
"CID7571","AID3006"
"CID7626","AID3006"
"CID905","AID342"
"CID1209","AID342"
"CID5833","AID342"
"CID6871","AID342"
"CID8645","AID342"
"CID8858","AID342"
"CID905","AID381"
"CID1209","AID381"
"CID5833","AID381"
"CID6871","AID381"
"CID8645","AID381"
"CID8858","AID381"
"CID1835","AID1683"
"CID2596","AID1683"
"CID3780","AID1683"
"CID4146","AID1683"
"CID8015","AID1683"
"CID8523","AID1683"
"CID1835","AID2351"
"CID2596","AID2351"
"CID3780","AID2351"
"CID4146","AID2351"
"CID8015","AID2351"
"CID8523","AID2351"
"CID3035","AID2405"
"CID4205","AID2405"
"CID5277","AID2405"
"CID7000","AID2405"
"CID8551","AID2405"
"CID3035","AID2616"
"CID4205","AID2616"
"CID5277","AID2616"
"CID7000","AID2616"
"CID8551","AID2616"
"CID2860","AID1675"
"CID3040","AID1675"
"CID4271","AID1675"
"CID4409","AID1675"
"CID5427","AID1675"
"CID1350","AID1037"
"CID2021","AID1037"
"CID2780","AID1037"
"CID3674","AID1037"
"CID6518","AID1037"
"CID8273","AID1037"
"CID1350","AID2784"
"CID2021","AID2784"
"CID2780","AID2784"
"CID3674","AID2784"
"CID6518","AID2784"
"CID8273","AID2784"
"CID1350","AID2786"
"CID2021","AID2786"
"CID2780","AID2786"
"CID3674","AID2786"
"CID6518","AID2786"
"CID8273","AID2786"
"CID1350","AID949"
"CID2021","AID949"
"CID2780","AID949"
"CID3674","AID949"
"CID6518","AID949"
"CID8273","AID949"
"CID696","AID2492"
"CID2639","AID2492"
"CID4871","AID2492"
"CID7499","AID2492"
"CID651","AID1508"
"CID2321","AID1508"
"CID6404","AID1508"
"CID6690","AID1508"
"CID8960","AID1508"
"CID651","AID162"
"CID2321","AID162"
"CID6404","AID162"
"CID6690","AID162"
"CID8960","AID162"
"CID696","AID1324"
"CID5806","AID1324"
"CID8452","AID1324"
"CID1610","AID3570"
"CID4000","AID3570"
"CID4819","AID3570"
"CID5433","AID3570"
"CID6289","AID3570"
"CID8840","AID3570"
"CID96","AID2766"
"CID2069","AID2766"
"CID2148","AID2766"
"CID3335","AID2766"
"CID3850","AID2766"
"CID4538","AID2766"
"CID1315","AID3784"
"CID6194","AID3784"
"CID8496","AID3784"
"CID8896","AID3784"
"CID2207","AID324"
"CID8260","AID324"
"CID8414","AID324"
"CID8738","AID324"
"CID2839","AID1259"
"CID3471","AID1259"
"CID2839","AID3053"
"CID3471","AID3053"
"CID5894","AID36"
"CID646","AID2346"
"CID1969","AID2346"
"CID2819","AID2346"
"CID3748","AID2346"
"CID4416","AID2346"
"CID8330","AID2346"
"CID1441","AID112"
"CID2077","AID112"
"CID5259","AID112"
"CID6610","AID112"
"CID8807","AID112"
"CID1441","AID1603"
"CID2077","AID1603"
"CID5259","AID1603"
"CID6610","AID1603"
"CID8807","AID1603"
"CID1435","AID3804"
"CID2603","AID3804"
"CID7894","AID3804"
"CID776","AID3922"
"CID5475","AID3922"
"CID5996","AID3922"
"CID2947","AID2263"
"CID4228","AID2263"
"CID5221","AID2263"
"CID5552","AID2263"
"CID7982","AID2263"
"CID8404","AID2263"
"CID2159","AID2711"
"CID2560","AID2711"
"CID3198","AID2711"
"CID4091","AID2711"
"CID5736","AID2711"
"CID8625","AID2711"
"CID2159","AID2955"
"CID2560","AID2955"
"CID3198","AID2955"
"CID4091","AID2955"
"CID5736","AID2955"
"CID8625","AID2955"
"CID2717","AID1312"
"CID2830","AID1312"
"CID3042","AID1312"
"CID3573","AID1312"
"CID5035","AID1312"
"CID5144","AID1312"
"CID2717","AID1319"
"CID2830","AID1319"
"CID3042","AID1319"
"CID3573","AID1319"
"CID5035","AID1319"
"CID5144","AID1319"
"CID2717","AID3046"
"CID2830","AID3046"
"CID3042","AID3046"
"CID3573","AID3046"
"CID5035","AID3046"
"CID5144","AID3046"
"CID2717","AID3686"
"CID2830","AID3686"
"CID3042","AID3686"
"CID3573","AID3686"
"CID5035","AID3686"
"CID5144","AID3686"
"CID1836","AID3222"
"CID3705","AID3222"
"CID7061","AID3222"
"CID1836","AID603"
"CID3705","AID603"
"CID7061","AID603"
"CID92","AID3909"
"CID128","AID3909"
"CID3832","AID3909"
"CID1403","AID2932"
"CID1872","AID2932"
"CID4935","AID2932"
"CID5181","AID2932"
"CID1403","AID594"
"CID1872","AID594"
"CID4935","AID594"
"CID5181","AID594"
"CID447","AID1416"
"CID949","AID1416"
"CID2922","AID1416"
"CID447","AID3392"
"CID949","AID3392"
"CID2922","AID3392"
"CID3108","AID2818"
"CID5242","AID2818"
"CID5787","AID2818"
"CID7938","AID2818"
"CID8143","AID2818"
"CID8461","AID2818"
"CID1794","AID2415"
"CID5435","AID2415"
"CID1794","AID3195"
"CID5435","AID3195"
"CID1794","AID3318"
"CID5435","AID3318"
"CID1794","AID339"
"CID5435","AID339"
"CID1785","AID2887"
"CID7202","AID2887"
"CID7959","AID2887"
"CID246","AID2467"
"CID5018","AID2467"
"CID302","AID1026"
"CID3210","AID1026"
"CID302","AID2301"
"CID3210","AID2301"
"CID302","AID3289"
"CID3210","AID3289"
"CID302","AID3549"
"CID3210","AID3549"
"CID1269","AID3756"
"CID1614","AID3756"
"CID5905","AID3756"
"CID6579","AID3756"
"CID268","AID2843"
"CID740","AID2843"
"CID2690","AID2843"
"CID4356","AID2843"
"CID7631","AID2843"
"CID268","AID358"
"CID740","AID358"
"CID2690","AID358"
"CID4356","AID358"
"CID7631","AID358"
"CID5725","AID3014"
"CID6792","AID3014"
"CID5725","AID3736"
"CID6792","AID3736"
"CID2762","AID3220"
"CID4810","AID3220"
"CID6016","AID3220"
"CID7233","AID3220"
"CID7612","AID3220"
"CID6468","AID3888"
"CID8450","AID3888"
"CID1672","AID1749"
"CID2406","AID1749"
"CID5083","AID1749"
"CID8059","AID1749"
"CID1672","AID690"
"CID2406","AID690"
"CID5083","AID690"
"CID8059","AID690"
"CID2724","AID37"
"CID4430","AID37"
"CID2724","AID3881"
"CID4430","AID3881"
"CID3180","AID1714"
"CID3180","AID2890"
"CID4407","AID1575"
"CID4842","AID1575"
"CID5319","AID1575"
"CID5908","AID1575"
"CID6138","AID1575"
"CID6257","AID1575"
"CID6640","AID1575"
"CID4407","AID3751"
"CID4842","AID3751"
"CID5319","AID3751"
"CID5908","AID3751"
"CID6138","AID3751"
"CID6257","AID3751"
"CID6640","AID3751"
"CID4133","AID3873"
"CID1251","AID2481"
"CID5128","AID2481"
"CID5465","AID2481"
"CID6196","AID2481"
"CID7261","AID2481"
"CID7730","AID2481"
"CID8091","AID2481"
"CID861","AID37"
"CID5535","AID37"
"CID7201","AID37"
"CID7378","AID37"
"CID861","AID782"
"CID5535","AID782"
"CID7201","AID782"
"CID7378","AID782"
"CID2278","AID3652"
"CID2382","AID3652"
"CID7218","AID3652"
