"COMPONENTID","ID"
"CP4295","R6.4.0(7)"
"CP4295","R5.9.0(1)"
"CP4296","R5.9.0(6)"
"CP4296","R5.6.0(1)"
"CP4296","R6.4.0(1)"
"CP4298","R5.5.0(9)"
"CP4298","R6.2.0(8)"
"CP4298","R6.4.0(7)"
"CP4303","R5.8.0(9)"
"CP4303","R5.1.0(1)"
"CP4303","R5.4.4(3)"
"CP4306","R6.1.0(1)"
"CP4307","R5.1.0(1)"
"CP4307","R5.7.0(5)"
"CP4307","R5.4.4(3)"
"CP4309","R5.9.0(6)"
"CP4309","R6.4.0(7)"
"CP4309","R6.2.0(1)"
"CP4310","R6.4.0(7)"
"CP4312","R6.4.0(7)"
"CP4322","R6.3.0(8)"
"CP4322","R7.3.0(4)"
"CP4322","R5.6.0(1)"
"CP4324","R5.8.0(9)"
"CP4324","R5.7.0(1)"
"CP4324","R4.1.0(1)"
"CP4327","R7.1.0(3)"
"CP4327","R5.6.0(8)"
"CP4327","R5.9.0(1)"
"CP4328","R5.8.0(1)"
"CP4332","R6.4.0(6)"
"CP4333","R5.8.0(9)"
"CP4333","R5.8.0(1)"
"CP4333","R5.9.0(6)"
"CP4335","R5.8.0(1)"
"CP4335","R5.1.0(1)"
"CP4335","R6.2.0(8)"
"CP4336","R5.6.0(1)"
"CP4336","R4.1.0(1)"
"CP4336","R5.4.4(3)"
"CP4337","R5.4.4(3)"
"CP4337","R5.5.0(9)"
"CP4337","R7.1.0(3)"
"CP4339","R6.2.0(1)"
"CP4340","R4.1.0(2)"
"CP4342","R6.4.0(6)"
"CP4342","R6.2.0(1)"
"CP4342","R6.2.0(8)"
"CP4344","R5.9.0(6)"
"CP4344","R5.1.0(1)"
"CP4344","R6.3.0(9)"
"CP4348","R5.8.0(9)"
"CP4348","R5.7.0(5)"
"CP4348","R5.8.0(1)"
"CP4353","R4.1.0(2)"
"CP4354","R5.5.0(1)"
"CP4355","R5.1.0(1)"
"CP4356","R6.3.0(9)"
"CP4356","R5.8.0(1)"
"CP4356","R6.3.0(8)"
"CP4357","R5.9.0(6)"
"CP4357","R4.1.0(2)"
"CP4357","R6.3.0(1)"
"CP4358","R5.5.0(1)"
"CP4358","R6.3.0(8)"
"CP4358","R6.3.0(9)"
"CP4359","R5.7.0(5)"
"CP4359","R4.1.0(2)"
"CP4359","R5.9.0(1)"
"CP4360","R7.1.0(3)"
"CP4364","R7.3.0(4)"
"CP4364","R5.7.0(5)"
"CP4364","R6.5.0(1)"
"CP4367","R6.4.0(1)"
"CP4371","R5.4.4(3)"
"CP4371","R5.6.0(1)"
"CP4371","R6.2.0(8)"
"CP4373","R7.1.0(3)"
"CP4373","R5.9.0(1)"
"CP4373","R5.6.0(8)"
"CP4381","R5.5.0(1)"
"CP4381","R6.1.0(1)"
"CP4381","R5.1.0(1)"
"CP4383","R6.4.0(7)"
"CP4385","R5.8.0(9)"
"CP4385","R6.5.0(1)"
"CP4385","R5.7.0(1)"
"CP4388","R6.3.0(9)"
"CP4393","R6.3.0(9)"
"CP4393","R6.2.0(1)"
"CP4393","R5.5.0(9)"
"CP4394","R6.4.0(1)"
"CP4395","R5.8.0(9)"
"CP4397","R5.6.0(1)"
"CP4397","R5.4.4(3)"
"CP4397","R5.5.0(9)"
"CP4398","R5.6.0(1)"
"CP4402","R6.4.0(6)"
"CP4402","R6.2.0(8)"
"CP4402","R4.1.0(2)"
"CP4404","R5.8.0(1)"
"CP4404","R4.1.0(1)"
"CP4404","R5.6.0(1)"
"CP4405","R4.1.0(1)"
"CP4408","R4.1.0(2)"
"CP4410","R6.4.0(6)"
"CP4418","R4.1.0(2)"
"CP4418","R5.8.0(9)"
"CP4418","R5.7.0(1)"
"CP4423","R5.7.0(1)"
"CP4423","R4.1.0(1)"
"CP4423","R6.4.0(6)"
"CP4429","R6.3.0(8)"
"CP4432","R6.3.0(9)"
"CP4432","R6.3.0(8)"
"CP4432","R5.7.0(1)"
"CP4434","R6.2.0(8)"
"CP4434","R6.1.0(1)"
"CP4434","R5.7.0(5)"
"CP4437","R6.4.0(1)"
"CP4441","R7.1.0(3)"
"CP4442","R5.6.0(1)"
"CP4444","R6.3.0(1)"
"CP4444","R6.5.0(1)"
"CP4444","R6.3.0(9)"
"CP4448","R6.4.0(7)"
"CP4448","R7.3.0(4)"
"CP4448","R5.6.0(8)"
"CP4449","R7.1.0(3)"
"CP4450","R5.6.0(8)"
"CP4451","R6.4.0(7)"
"CP4452","R5.8.0(9)"
"CP4452","R6.1.0(1)"
"CP4452","R5.9.0(1)"
"CP4453","R5.8.0(9)"
"CP4453","R5.6.0(1)"
"CP4453","R5.9.0(6)"
"CP4454","R6.2.0(8)"
"CP4454","R6.3.0(1)"
"CP4454","R5.8.0(9)"
"CP4455","R5.9.0(1)"
"CP4455","R6.4.0(6)"
"CP4455","R6.3.0(8)"
"CP4456","R6.3.0(9)"
"CP4459","R5.1.0(1)"
"CP4461","R6.4.0(1)"
"CP4464","R5.9.0(6)"
"CP4464","R5.6.0(8)"
"CP4464","R6.4.0(7)"
"CP4466","R5.9.0(1)"
"CP4467","R6.5.0(1)"
"CP4469","R5.8.0(1)"
"CP4469","R7.3.0(4)"
"CP4469","R6.5.0(1)"
"CP4470","R6.3.0(8)"
"CP4470","R7.3.0(4)"
"CP4470","R6.2.0(1)"
"CP4471","R6.3.0(8)"
"CP4471","R5.9.0(6)"
"CP4471","R5.8.0(1)"
"CP4474","R6.3.0(8)"
"CP4474","R5.6.0(8)"
"CP4474","R4.1.0(1)"
"CP4475","R6.5.0(1)"
"CP4484","R6.3.0(9)"
"CP4485","R6.4.0(1)"
"CP4485","R6.2.0(8)"
"CP4485","R4.1.0(1)"
"CP4489","R5.7.0(1)"
"CP4489","R6.3.0(9)"
"CP4489","R6.5.0(1)"
"CP4490","R6.4.0(7)"
"CP4490","R4.1.0(2)"
"CP4490","R6.3.0(8)"
"CP4494","R6.1.0(1)"
"CP4501","R5.8.0(9)"
"CP4502","R6.4.0(7)"
"CP4502","R4.1.0(1)"
"CP4502","R6.2.0(1)"
"CP4503","R5.6.0(1)"
"CP4504","R7.1.0(3)"
"CP4505","R6.4.0(6)"
"CP4505","R5.5.0(1)"
"CP4505","R5.7.0(5)"
"CP4506","R7.3.0(4)"
"CP4506","R6.4.0(7)"
"CP4506","R5.6.0(1)"
"CP4507","R5.8.0(1)"
"CP4507","R6.1.0(1)"
"CP4507","R6.4.0(7)"
"CP4509","R6.4.0(7)"
"CP4509","R6.3.0(1)"
"CP4509","R6.2.0(1)"
"CP4510","R5.8.0(1)"
"CP4510","R6.3.0(1)"
"CP4510","R5.9.0(6)"
"CP4514","R6.4.0(6)"
"CP4514","R5.9.0(6)"
"CP4514","R5.7.0(5)"
"CP4516","R5.1.0(1)"
"CP4517","R6.3.0(8)"
"CP4517","R5.8.0(9)"
"CP4517","R6.5.0(1)"
"CP4519","R7.3.0(4)"
"CP4519","R5.6.0(8)"
"CP4519","R5.6.0(1)"
"CP4529","R5.9.0(1)"
"CP4529","R5.5.0(1)"
"CP4529","R5.1.0(1)"
"CP4532","R5.7.0(1)"
"CP4532","R5.8.0(9)"
"CP4532","R5.8.0(1)"
"CP4533","R6.4.0(1)"
"CP4533","R5.6.0(8)"
"CP4533","R7.1.0(3)"
"CP4535","R6.3.0(8)"
"CP4535","R4.1.0(2)"
"CP4535","R5.9.0(1)"
"CP4537","R5.8.0(9)"
"CP4537","R6.5.0(1)"
"CP4537","R6.4.0(7)"
"CP4540","R5.9.0(1)"
"CP4544","R7.3.0(4)"
"CP4544","R6.3.0(8)"
"CP4544","R5.8.0(1)"
"CP4545","R7.1.0(3)"
"CP4548","R5.6.0(8)"
"CP4549","R4.1.0(2)"
"CP4549","R6.5.0(1)"
"CP4549","R7.1.0(3)"
"CP4550","R6.3.0(8)"
"CP4553","R6.4.0(6)"
"CP4553","R6.3.0(9)"
"CP4553","R6.2.0(8)"
"CP4554","R5.8.0(1)"
"CP4555","R5.9.0(6)"
"CP4558","R6.2.0(8)"
"CP4558","R6.4.0(1)"
"CP4558","R6.3.0(8)"
"CP4560","R6.2.0(1)"
"CP4560","R5.4.4(3)"
"CP4560","R7.3.0(4)"
"CP4561","R6.4.0(1)"
"CP4561","R7.3.0(4)"
"CP4561","R6.5.0(1)"
"CP4562","R5.8.0(9)"
"CP4564","R6.1.0(1)"
"CP4565","R6.3.0(9)"
"CP4569","R6.3.0(8)"
"CP4572","R5.5.0(9)"
"CP4572","R6.3.0(9)"
"CP4572","R5.5.0(1)"
"CP4575","R7.1.0(3)"
"CP4576","R5.8.0(9)"
"CP4576","R6.2.0(1)"
"CP4576","R5.5.0(1)"
"CP4588","R5.9.0(1)"
"CP4591","R5.9.0(1)"
"CP4591","R5.6.0(8)"
"CP4591","R6.5.0(1)"
"CP4596","R5.1.0(1)"
"CP4596","R5.9.0(6)"
"CP4596","R5.8.0(9)"
"CP4600","R7.1.0(3)"
"CP4606","R6.3.0(9)"
"CP4607","R5.8.0(1)"
"CP4607","R5.7.0(1)"
"CP4607","R6.4.0(6)"
"CP4608","R5.9.0(1)"
"CP4608","R6.4.0(1)"
"CP4608","R7.3.0(4)"
"CP4609","R5.5.0(1)"
"CP4609","R5.7.0(5)"
"CP4609","R5.1.0(1)"
"CP4614","R7.1.0(3)"
"CP4614","R6.4.0(1)"
"CP4614","R4.1.0(2)"
"CP4615","R6.4.0(6)"
"CP4615","R6.4.0(7)"
"CP4615","R6.3.0(1)"
"CP4619","R6.3.0(8)"
"CP4620","R5.5.0(1)"
"CP4632","R6.2.0(8)"
"CP4632","R5.5.0(1)"
"CP4632","R5.8.0(1)"
"CP4633","R5.8.0(1)"
"CP4635","R5.8.0(1)"
"CP4635","R5.7.0(1)"
"CP4635","R7.3.0(4)"
"CP4636","R6.2.0(1)"
"CP4637","R6.2.0(8)"
"CP4637","R7.1.0(3)"
"CP4637","R5.7.0(5)"
"CP4643","R4.1.0(2)"
"CP4648","R6.3.0(9)"
"CP4648","R7.3.0(4)"
"CP4648","R5.5.0(1)"
"CP4650","R6.4.0(1)"
"CP4650","R6.1.0(1)"
"CP4650","R6.2.0(1)"
"CP4653","R5.5.0(9)"
"CP4661","R4.1.0(2)"
"CP4661","R5.8.0(9)"
"CP4661","R5.4.4(3)"
"CP4667","R6.4.0(1)"
"CP4668","R5.1.0(1)"
"CP4669","R5.6.0(8)"
"CP4673","R6.4.0(1)"
"CP4673","R5.5.0(9)"
"CP4673","R5.5.0(1)"
"CP4678","R5.1.0(1)"
"CP4678","R5.4.4(3)"
"CP4678","R5.8.0(1)"
"CP4681","R5.9.0(1)"
"CP4683","R5.5.0(1)"
"CP4684","R5.6.0(8)"
"CP4684","R5.5.0(1)"
"CP4684","R5.1.0(1)"
"CP4692","R5.1.0(1)"
"CP4697","R6.5.0(1)"
"CP4699","R5.9.0(1)"
"CP4702","R5.9.0(6)"
"CP4703","R6.4.0(1)"
"CP4707","R6.3.0(8)"
"CP4709","R7.3.0(4)"
"CP4709","R5.5.0(9)"
"CP4709","R5.7.0(1)"
"CP4714","R7.3.0(4)"
"CP4717","R6.2.0(8)"
"CP4718","R6.5.0(1)"
"CP4720","R5.7.0(5)"
"CP4720","R5.7.0(1)"
"CP4720","R5.9.0(1)"
"CP4723","R6.3.0(8)"
"CP4723","R5.7.0(1)"
"CP4723","R5.9.0(1)"
"CP4725","R6.4.0(7)"
"CP4733","R5.6.0(1)"
"CP4734","R5.7.0(1)"
"CP4734","R6.2.0(8)"
"CP4734","R6.4.0(6)"
"CP4736","R4.1.0(2)"
"CP4736","R6.5.0(1)"
"CP4736","R6.2.0(1)"
"CP4742","R5.8.0(9)"
"CP4747","R4.1.0(2)"
"CP4747","R6.5.0(1)"
"CP4747","R5.9.0(1)"
"CP4749","R6.5.0(1)"
"CP4751","R6.3.0(8)"
"CP4755","R6.2.0(1)"
"CP4755","R6.4.0(1)"
"CP4755","R6.1.0(1)"
"CP4757","R5.7.0(1)"
"CP4757","R5.7.0(5)"
"CP4757","R5.8.0(1)"
"CP4758","R4.1.0(1)"
"CP4759","R5.9.0(1)"
"CP4759","R4.1.0(1)"
"CP4759","R5.7.0(1)"
"CP4760","R4.1.0(2)"
"CP4761","R5.5.0(1)"
"CP4764","R6.3.0(9)"
"CP4771","R5.7.0(5)"
"CP4772","R5.8.0(1)"
"CP4772","R7.1.0(3)"
"CP4772","R6.2.0(1)"
"CP4774","R6.3.0(8)"
"CP4775","R7.3.0(4)"
"CP4778","R5.7.0(5)"
"CP4778","R6.3.0(1)"
"CP4778","R4.1.0(1)"
"CP4779","R6.4.0(7)"
"CP4779","R5.6.0(8)"
"CP4779","R4.1.0(1)"
"CP4782","R5.9.0(6)"
"CP4787","R5.8.0(1)"
"CP4788","R7.3.0(4)"
"CP4788","R6.2.0(8)"
"CP4788","R5.4.4(3)"
"CP4791","R5.8.0(1)"
"CP4791","R6.4.0(7)"
"CP4791","R4.1.0(2)"
"CP4797","R5.7.0(1)"
"CP4799","R7.3.0(4)"
"CP4799","R5.6.0(1)"
"CP4799","R5.6.0(8)"
"CP4802","R6.2.0(1)"
"CP4808","R4.1.0(2)"
"CP4810","R6.5.0(1)"
"CP4811","R5.7.0(1)"
"CP4811","R6.2.0(8)"
"CP4811","R5.6.0(8)"
"CP4815","R5.7.0(5)"
"CP4815","R5.1.0(1)"
"CP4815","R6.3.0(8)"
"CP4816","R6.4.0(1)"
"CP4817","R6.3.0(8)"
"CP4817","R5.7.0(5)"
"CP4817","R6.3.0(1)"
"CP4818","R6.2.0(8)"
"CP4818","R5.7.0(1)"
"CP4818","R6.4.0(1)"
"CP4821","R6.4.0(1)"
"CP4821","R5.8.0(1)"
"CP4821","R5.5.0(9)"
"CP4823","R5.9.0(6)"
"CP4825","R4.1.0(2)"
"CP4828","R5.5.0(9)"
"CP4828","R5.6.0(8)"
"CP4828","R5.6.0(1)"
"CP4829","R6.3.0(9)"
"CP4830","R5.9.0(6)"
"CP4830","R6.3.0(9)"
"CP4830","R5.9.0(1)"
"CP4833","R5.6.0(8)"
"CP4833","R5.9.0(1)"
"CP4833","R5.8.0(9)"
"CP4834","R7.1.0(3)"
"CP4837","R6.4.0(6)"
"CP4837","R4.1.0(1)"
"CP4837","R6.2.0(1)"
"CP4838","R5.5.0(1)"
"CP4843","R4.1.0(2)"
"CP4843","R5.6.0(8)"
"CP4843","R5.9.0(6)"
"CP4846","R5.8.0(1)"
"CP4847","R6.3.0(8)"
"CP4848","R5.4.4(3)"
"CP4849","R5.5.0(9)"
"CP4849","R5.4.4(3)"
"CP4849","R4.1.0(2)"
"CP4850","R6.4.0(6)"
"CP4850","R5.6.0(8)"
"CP4850","R6.4.0(7)"
"CP4855","R5.8.0(9)"
"CP4858","R4.1.0(1)"
"CP4859","R6.3.0(9)"
"CP4859","R6.3.0(8)"
"CP4859","R6.2.0(1)"
"CP4860","R6.4.0(1)"
"CP4861","R5.9.0(1)"
"CP4861","R4.1.0(1)"
"CP4861","R6.2.0(1)"
"CP4863","R7.1.0(3)"
"CP4864","R5.7.0(5)"
"CP4864","R5.8.0(1)"
"CP4864","R5.5.0(9)"
"CP4865","R5.1.0(1)"
"CP4865","R7.3.0(4)"
"CP4865","R6.3.0(9)"
"CP4868","R6.3.0(8)"
"CP4869","R4.1.0(1)"
"CP4869","R4.1.0(2)"
"CP4869","R6.5.0(1)"
"CP4871","R4.1.0(1)"
"CP4871","R5.5.0(9)"
"CP4871","R5.8.0(1)"
"CP4872","R6.2.0(1)"
"CP4876","R5.9.0(1)"
"CP4877","R5.6.0(1)"
"CP4877","R5.8.0(1)"
"CP4877","R5.6.0(8)"
"CP4880","R5.4.4(3)"
"CP4884","R6.3.0(1)"
"CP4886","R5.9.0(6)"
"CP4889","R5.6.0(1)"
"CP4891","R5.5.0(9)"
"CP4892","R5.6.0(1)"
"CP4892","R6.3.0(9)"
"CP4892","R6.1.0(1)"
"CP4895","R7.3.0(4)"
"CP4896","R5.6.0(8)"
"CP4897","R5.5.0(1)"
"CP4897","R5.4.4(3)"
"CP4897","R6.3.0(9)"
"CP4901","R7.3.0(4)"
"CP4901","R4.1.0(1)"
"CP4901","R6.3.0(1)"
"CP4904","R5.7.0(5)"
"CP4904","R6.2.0(1)"
"CP4904","R5.9.0(1)"
"CP4905","R5.9.0(1)"
"CP4913","R5.7.0(5)"
"CP4914","R7.3.0(4)"
"CP4914","R6.4.0(6)"
"CP4914","R6.3.0(1)"
"CP4918","R6.4.0(6)"
"CP4918","R5.8.0(1)"
"CP4918","R5.8.0(9)"
"CP4920","R5.4.4(3)"
"CP4920","R5.6.0(8)"
"CP4920","R5.5.0(1)"
"CP4921","R5.6.0(1)"
"CP4921","R5.5.0(9)"
"CP4921","R6.4.0(1)"
"CP4922","R7.1.0(3)"
"CP4923","R5.8.0(1)"
"CP4925","R5.5.0(1)"
"CP4928","R5.1.0(1)"
"CP4928","R6.4.0(7)"
"CP4928","R4.1.0(1)"
"CP4931","R5.1.0(1)"
"CP4931","R6.5.0(1)"
"CP4931","R6.3.0(9)"
"CP4933","R6.2.0(8)"
"CP4933","R6.4.0(7)"
"CP4933","R5.5.0(9)"
"CP4934","R5.8.0(9)"
"CP4936","R5.8.0(1)"
"CP4937","R5.7.0(1)"
"CP4937","R6.4.0(7)"
"CP4937","R7.1.0(3)"
"CP4940","R4.1.0(1)"
"CP4940","R4.1.0(2)"
"CP4940","R6.3.0(1)"
"CP4944","R4.1.0(1)"
"CP4944","R6.3.0(9)"
"CP4944","R6.4.0(6)"
"CP4946","R5.6.0(8)"
"CP4948","R5.9.0(6)"
"CP4949","R5.5.0(9)"
"CP4951","R4.1.0(1)"
"CP4951","R5.9.0(1)"
"CP4951","R5.9.0(6)"
"CP4952","R7.3.0(4)"
"CP4952","R6.5.0(1)"
"CP4952","R5.7.0(5)"
"CP4953","R7.1.0(3)"
"CP4957","R5.6.0(1)"
"CP4959","R5.7.0(1)"
"CP4965","R4.1.0(1)"
"CP4969","R6.2.0(8)"
"CP4978","R4.1.0(1)"
"CP4978","R6.3.0(1)"
"CP4978","R5.1.0(1)"
"CP4985","R6.3.0(8)"
"CP4987","R7.1.0(3)"
"CP4987","R6.5.0(1)"
"CP4987","R5.5.0(9)"
"CP4988","R5.1.0(1)"
"CP4990","R5.4.4(3)"
"CP4990","R5.8.0(9)"
"CP4990","R4.1.0(2)"
"CP4992","R5.5.0(1)"
"CP5002","R4.1.0(2)"
"CP5002","R6.2.0(1)"
"CP5002","R6.3.0(9)"
"CP5009","R7.3.0(4)"
"CP5009","R5.8.0(1)"
"CP5009","R5.8.0(9)"
"CP5011","R6.4.0(1)"
"CP5014","R4.1.0(1)"
"CP5014","R6.4.0(7)"
"CP5014","R6.4.0(6)"
"CP5016","R6.3.0(9)"
"CP5016","R5.8.0(9)"
"CP5016","R5.1.0(1)"
"CP5018","R6.4.0(1)"
"CP5019","R5.1.0(1)"
"CP5023","R4.1.0(1)"
"CP5023","R6.5.0(1)"
"CP5023","R5.8.0(1)"
"CP5025","R6.3.0(9)"
"CP5029","R5.8.0(9)"
"CP5029","R5.4.4(3)"
"CP5029","R5.6.0(8)"
"CP5030","R5.6.0(8)"
"CP5030","R5.1.0(1)"
"CP5030","R6.4.0(7)"
"CP5036","R5.7.0(1)"
"CP5036","R6.2.0(8)"
"CP5036","R7.3.0(4)"
"CP5037","R5.5.0(9)"
"CP5038","R5.9.0(6)"
"CP5038","R6.1.0(1)"
"CP5038","R5.5.0(9)"
"CP5042","R5.6.0(8)"
"CP5043","R5.1.0(1)"
"CP5044","R5.8.0(9)"
"CP5045","R6.1.0(1)"
"CP5047","R5.8.0(9)"
"CP5048","R7.3.0(4)"
"CP5048","R6.5.0(1)"
"CP5048","R6.3.0(8)"
"CP5052","R5.8.0(1)"
"CP5052","R4.1.0(2)"
"CP5052","R7.3.0(4)"
"CP5054","R4.1.0(1)"
"CP5057","R6.3.0(1)"
"CP5061","R6.2.0(8)"
"CP5065","R5.8.0(9)"
"CP5065","R5.5.0(1)"
"CP5065","R6.4.0(6)"
"CP5067","R6.3.0(9)"
"CP5067","R5.6.0(1)"
"CP5067","R6.4.0(1)"
"CP5069","R6.3.0(8)"
"CP5071","R4.1.0(1)"
"CP5071","R6.4.0(7)"
"CP5071","R6.3.0(8)"
"CP5072","R6.3.0(9)"
"CP5072","R6.1.0(1)"
"CP5072","R6.5.0(1)"
"CP5074","R6.2.0(8)"
"CP5074","R6.4.0(6)"
"CP5074","R7.3.0(4)"
"CP5075","R5.6.0(8)"
"CP5078","R5.9.0(6)"
"CP5078","R4.1.0(1)"
"CP5078","R5.1.0(1)"
"CP5079","R7.1.0(3)"
"CP5079","R6.4.0(1)"
"CP5079","R7.3.0(4)"
"CP5081","R6.3.0(8)"
"CP5081","R6.3.0(9)"
"CP5081","R5.7.0(5)"
"CP5082","R5.7.0(1)"
"CP5085","R4.1.0(1)"
"CP5085","R5.7.0(1)"
"CP5085","R6.2.0(1)"
"CP5089","R5.4.4(3)"
"CP5089","R5.6.0(1)"
"CP5089","R5.9.0(1)"
"CP5093","R6.5.0(1)"
"CP5093","R4.1.0(1)"
"CP5093","R6.3.0(1)"
"CP5096","R6.2.0(8)"
"CP5096","R5.9.0(6)"
"CP5096","R5.8.0(9)"
"CP5099","R5.7.0(1)"
"CP5099","R5.9.0(1)"
"CP5099","R5.1.0(1)"
"CP5102","R5.7.0(5)"
"CP5103","R5.9.0(6)"
"CP5103","R4.1.0(2)"
"CP5103","R5.4.4(3)"
"CP5108","R5.5.0(1)"
"CP5111","R5.9.0(6)"
"CP5111","R4.1.0(1)"
"CP5111","R6.2.0(1)"
"CP5114","R6.4.0(1)"
"CP5115","R5.5.0(1)"
"CP5116","R5.6.0(1)"
"CP5116","R4.1.0(1)"
"CP5116","R7.1.0(3)"
"CP5117","R6.3.0(8)"
"CP5117","R6.5.0(1)"
"CP5117","R5.9.0(6)"
"CP5120","R6.1.0(1)"
"CP5120","R5.9.0(1)"
"CP5120","R5.6.0(8)"
"CP5122","R5.5.0(9)"
"CP5122","R5.5.0(1)"
"CP5122","R6.3.0(8)"
"CP5126","R5.6.0(8)"
"CP5126","R5.1.0(1)"
"CP5126","R7.3.0(4)"
"CP5127","R6.2.0(8)"
"CP5127","R5.9.0(6)"
"CP5127","R6.4.0(1)"
"CP5128","R7.1.0(3)"
"CP5129","R5.9.0(1)"
"CP5130","R5.8.0(1)"
"CP5130","R5.6.0(1)"
"CP5130","R6.5.0(1)"
"CP5131","R5.4.4(3)"
"CP5131","R5.8.0(9)"
"CP5131","R5.8.0(1)"
"CP5134","R5.9.0(6)"
"CP5136","R5.1.0(1)"
"CP5136","R6.2.0(8)"
"CP5136","R6.1.0(1)"
"CP5137","R5.4.4(3)"
"CP5138","R4.1.0(2)"
"CP5142","R5.1.0(1)"
"CP5142","R6.3.0(1)"
"CP5142","R5.6.0(1)"
"CP5143","R5.7.0(1)"
"CP5148","R5.7.0(5)"
"CP5150","R6.5.0(1)"
"CP5150","R6.4.0(6)"
"CP5150","R5.7.0(1)"
"CP5153","R5.1.0(1)"
"CP5153","R6.3.0(8)"
"CP5153","R7.1.0(3)"
"CP5155","R6.5.0(1)"
"CP5155","R5.9.0(6)"
"CP5155","R6.4.0(1)"
"CP5156","R6.3.0(9)"
"CP5156","R4.1.0(2)"
"CP5156","R6.1.0(1)"
"CP5163","R6.2.0(1)"
"CP5163","R5.9.0(1)"
"CP5163","R6.3.0(1)"
"CP5166","R7.1.0(3)"
"CP5167","R6.4.0(1)"
"CP5167","R6.3.0(9)"
"CP5167","R5.1.0(1)"
"CP5170","R5.8.0(1)"
"CP5170","R6.1.0(1)"
"CP5170","R5.8.0(9)"
"CP5174","R5.6.0(8)"
"CP5175","R6.3.0(1)"
"CP5175","R5.9.0(1)"
"CP5175","R6.4.0(1)"
"CP5179","R6.4.0(6)"
"CP5179","R5.8.0(9)"
"CP5179","R4.1.0(1)"
"CP5181","R5.6.0(1)"
"CP5181","R6.4.0(6)"
"CP5181","R4.1.0(1)"
"CP5184","R4.1.0(2)"
"CP5184","R6.2.0(1)"
"CP5184","R6.4.0(7)"
"CP5185","R6.2.0(8)"
"CP5185","R6.4.0(1)"
"CP5185","R5.4.4(3)"
"CP5188","R5.9.0(6)"
"CP5189","R6.3.0(9)"
"CP5189","R4.1.0(1)"
"CP5189","R6.1.0(1)"
"CP5193","R6.1.0(1)"
"CP5193","R5.7.0(5)"
"CP5193","R5.9.0(6)"
"CP5197","R5.9.0(6)"
"CP5197","R6.4.0(1)"
"CP5197","R7.3.0(4)"
"CP5198","R5.8.0(1)"
"CP5205","R4.1.0(1)"
"CP5205","R5.5.0(1)"
"CP5205","R6.1.0(1)"
"CP5208","R4.1.0(2)"
"CP5208","R5.7.0(5)"
"CP5208","R6.3.0(9)"
"CP5212","R5.5.0(1)"
"CP5213","R5.7.0(5)"
"CP5213","R5.6.0(8)"
"CP5213","R5.5.0(9)"
"CP5214","R7.3.0(4)"
"CP5218","R6.1.0(1)"
"CP5220","R7.3.0(4)"
"CP5223","R5.7.0(1)"
"CP5223","R6.5.0(1)"
"CP5223","R7.1.0(3)"
"CP5224","R5.1.0(1)"
"CP5224","R6.3.0(8)"
"CP5224","R5.8.0(1)"
"CP5225","R5.6.0(8)"
"CP5225","R6.3.0(9)"
"CP5225","R5.7.0(1)"
"CP5227","R5.8.0(9)"
"CP5227","R5.6.0(1)"
"CP5227","R5.1.0(1)"
"CP5228","R6.2.0(1)"
"CP5228","R5.8.0(1)"
"CP5228","R7.3.0(4)"
"CP5229","R4.1.0(2)"
"CP5230","R6.3.0(9)"
"CP5230","R6.2.0(1)"
"CP5230","R7.1.0(3)"
"CP5231","R5.5.0(9)"
"CP5231","R5.6.0(1)"
"CP5231","R5.9.0(6)"
"CP5232","R5.5.0(9)"
"CP5234","R4.1.0(1)"
"CP5235","R6.3.0(9)"
"CP5239","R6.3.0(8)"
"CP5241","R6.4.0(7)"
"CP5241","R5.4.4(3)"
"CP5241","R6.4.0(6)"
"CP5242","R5.6.0(1)"
"CP5243","R6.2.0(1)"
"CP5244","R7.3.0(4)"
"CP5246","R7.1.0(3)"
"CP5246","R5.7.0(1)"
"CP5246","R6.4.0(1)"
"CP5247","R7.1.0(3)"
"CP5247","R5.6.0(1)"
"CP5247","R5.5.0(1)"
"CP5249","R6.4.0(1)"
"CP5249","R7.1.0(3)"
"CP5249","R5.5.0(9)"
"CP5250","R5.8.0(9)"
"CP5251","R5.4.4(3)"
"CP5256","R5.9.0(1)"
"CP5257","R5.1.0(1)"
"CP5261","R5.6.0(1)"
"CP5262","R5.8.0(1)"
"CP5262","R4.1.0(2)"
"CP5262","R6.5.0(1)"
"CP5263","R6.1.0(1)"
"CP5265","R4.1.0(1)"
"CP5265","R6.1.0(1)"
"CP5265","R6.2.0(1)"
"CP5268","R5.9.0(1)"
"CP5276","R6.2.0(1)"
"CP5277","R5.9.0(6)"
"CP5278","R5.8.0(1)"
"CP5279","R6.4.0(7)"
"CP5279","R5.7.0(1)"
"CP5279","R5.6.0(1)"
"CP5280","R6.3.0(9)"
"CP5282","R6.1.0(1)"
"CP5282","R6.4.0(7)"
"CP5282","R5.7.0(1)"
"CP5287","R6.1.0(1)"
"CP5289","R5.9.0(1)"
"CP5291","R5.5.0(9)"
"CP5298","R6.4.0(1)"
"CP5304","R6.3.0(9)"
"CP5305","R5.4.4(3)"
"CP5306","R6.3.0(9)"
"CP5309","R5.8.0(1)"
"CP5310","R5.8.0(1)"
"CP5314","R4.1.0(1)"
"CP5315","R7.1.0(3)"
"CP5315","R5.9.0(1)"
"CP5315","R5.6.0(1)"
"CP5316","R4.1.0(1)"
"CP5316","R6.3.0(8)"
"CP5316","R5.5.0(9)"
