UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID298,Prescription Authentication Failure15,UC_ID2587,UC_ID869,Under-Flow Rate Alarm15
UC_ID299,Pump Priming Failure15,UC_ID1996,UC_ID4611,Pump Priming Failure15
UC_ID300,Air-in-line Embolism15,UC_ID7420,UC_ID8294,Clinician Authentication Failure15
UC_ID301,Over-Flow Rate Alarm15,UC_ID4036,UC_ID8779,Over-Flow Rate Alarm15
UC_ID302,Bolus request too soon15,UC_ID3626,UC_ID382,Downstream Occlusion15
UC_ID303,Patient Authentication Failure15,UC_ID8213,UC_ID1376,Internal Electronic Failure15
UC_ID304,Under-Flow Rate Alarm15,UC_ID952,UC_ID3736,Air-in-line Embolism15
UC_ID305,Sound Failure16,UC_ID8185,UC_ID5491,Pump Priming Failure16
UC_ID306,Patient Authentication Failure16,UC_ID7001,UC_ID8399,Upstream Occlusion16
UC_ID307,Air-in-line Embolism16,UC_ID9834,UC_ID2130,Pump Overheating16
UC_ID308,Over-Flow Rate Alarm16,UC_ID6998,UC_ID3294,Over-Flow Rate Alarm16
UC_ID309,Bolus request too soon16,UC_ID6893,UC_ID1733,Bolus request too soon16
UC_ID310,Pump Priming Failure16,UC_ID7723,UC_ID6384,ICE Failure16
UC_ID311,Clinician Authentication Failure16,UC_ID5091,UC_ID8091,Downstream Occlusion16
UC_ID312,ICE Failure16,UC_ID3298,UC_ID8930,Patient Authentication Failure16
UC_ID313,Upstream Occlusion16,UC_ID1662,UC_ID1929,Maximum Safe Dose16
UC_ID314,Power-On Self Test Failure16,UC_ID9635,UC_ID1572,Clinician Authentication Failure16
UC_ID315,Drug Library Not Present or Corrupted16,UC_ID4396,UC_ID6332,Air-in-line Embolism16
UC_ID316,Prescription Authentication Failure16,UC_ID3655,UC_ID7340,Prescription Authentication Failure16
UC_ID317,Maximum Safe Dose16,UC_ID7095,UC_ID1345,Drug Library Soft Limit16
UC_ID318,Downstream Occlusion16,UC_ID3664,UC_ID661,Power-On Self Test Failure16
UC_ID319,Internal Electronic Failure16,UC_ID5435,UC_ID3406,Drug Library Not Present or Corrupted16
UC_ID320,Under-Flow Rate Alarm16,UC_ID3046,UC_ID5050,Sound Failure16
UC_ID321,Drug Library Hard Limit16,UC_ID5193,UC_ID2892,Internal Electronic Failure16
UC_ID322,Drug Library Soft Limit16,UC_ID5913,UC_ID1656,Drug Library Hard Limit16
UC_ID323,Pump Overheating16,UC_ID189,UC_ID7920,Under-Flow Rate Alarm16
UC_ID324,Prescription Authentication Failure17,UC_ID7319,UC_ID5329,Air-in-line Embolism17
UC_ID325,Internal Electronic Failure17,UC_ID4164,UC_ID933,Pump Overheating17
UC_ID326,Over-Flow Rate Alarm17,UC_ID7316,UC_ID1890,Under-Flow Rate Alarm17
UC_ID327,Upstream Occlusion17,UC_ID7624,UC_ID9765,Power-On Self Test Failure17
UC_ID328,Maximum Safe Dose17,UC_ID1840,UC_ID956,Downstream Occlusion17
UC_ID329,Power-On Self Test Failure17,UC_ID6017,UC_ID9628,Internal Electronic Failure17
UC_ID330,Drug Library Soft Limit17,UC_ID2942,UC_ID8593,Drug Library Hard Limit17
UC_ID331,Drug Library Hard Limit17,UC_ID1681,UC_ID7601,Drug Library Not Present or Corrupted17
UC_ID332,Pump Priming Failure17,UC_ID847,UC_ID8834,Upstream Occlusion17
UC_ID333,Air-in-line Embolism17,UC_ID3623,UC_ID3400,Clinician Authentication Failure17
UC_ID334,Bolus request too soon17,UC_ID4643,UC_ID8250,ICE Failure17
UC_ID335,Pump Overheating17,UC_ID4977,UC_ID8384,Sound Failure17
UC_ID336,ICE Failure17,UC_ID7256,UC_ID7933,Maximum Safe Dose17
UC_ID337,Patient Authentication Failure17,UC_ID7036,UC_ID2084,Pump Priming Failure17
UC_ID338,Sound Failure17,UC_ID2230,UC_ID1787,Patient Authentication Failure17
UC_ID339,Downstream Occlusion17,UC_ID5771,UC_ID7935,Prescription Authentication Failure17
UC_ID340,Under-Flow Rate Alarm17,UC_ID1503,UC_ID2962,Over-Flow Rate Alarm17
UC_ID341,Clinician Authentication Failure17,UC_ID3787,UC_ID5194,Drug Library Soft Limit17
UC_ID342,Drug Library Not Present or Corrupted17,UC_ID1004,UC_ID7957,Bolus request too soon17
UC_ID343,Pump Priming Failure18,UC_ID9690,UC_ID67,Patient Authentication Failure18
UC_ID344,Under-Flow Rate Alarm18,UC_ID6665,UC_ID7697,Bolus request too soon18
UC_ID345,Drug Library Not Present or Corrupted18,UC_ID397,UC_ID1361,Over-Flow Rate Alarm18
UC_ID346,ICE Failure18,UC_ID7999,UC_ID8177,Prescription Authentication Failure18
UC_ID347,Bolus request too soon18,UC_ID8037,UC_ID226,Drug Library Soft Limit18
UC_ID348,Maximum Safe Dose18,UC_ID1991,UC_ID2465,Power-On Self Test Failure18
UC_ID349,Sound Failure18,UC_ID30,UC_ID8087,Pump Priming Failure18
UC_ID350,Over-Flow Rate Alarm18,UC_ID7871,UC_ID8051,Maximum Safe Dose18
UC_ID351,Power-On Self Test Failure18,UC_ID1673,UC_ID628,Upstream Occlusion18
UC_ID352,Drug Library Soft Limit18,UC_ID7170,UC_ID5811,Drug Library Not Present or Corrupted18
UC_ID353,Upstream Occlusion18,UC_ID4837,UC_ID229,Drug Library Hard Limit18
UC_ID354,Prescription Authentication Failure18,UC_ID4092,UC_ID2993,Air-in-line Embolism18
UC_ID355,Downstream Occlusion18,UC_ID3294,UC_ID9409,Pump Overheating18
UC_ID356,Clinician Authentication Failure18,UC_ID9952,UC_ID1000,Clinician Authentication Failure18
UC_ID357,Pump Overheating18,UC_ID1069,UC_ID9834,Internal Electronic Failure18
UC_ID358,Air-in-line Embolism18,UC_ID2633,UC_ID4645,ICE Failure18
UC_ID359,Patient Authentication Failure18,UC_ID3233,UC_ID9421,Under-Flow Rate Alarm18
UC_ID360,Internal Electronic Failure18,UC_ID149,UC_ID9556,Sound Failure18
UC_ID361,Drug Library Hard Limit18,UC_ID2807,UC_ID6584,Downstream Occlusion18
UC_ID362,Over-Flow Rate Alarm19,UC_ID2427,UC_ID2513,Under-Flow Rate Alarm19
UC_ID363,Patient Authentication Failure19,UC_ID8888,UC_ID2759,ICE Failure19
UC_ID364,Under-Flow Rate Alarm19,UC_ID8544,UC_ID3927,Power-On Self Test Failure19
UC_ID365,Pump Priming Failure19,UC_ID9338,UC_ID8567,Drug Library Not Present or Corrupted19
UC_ID366,ICE Failure19,UC_ID1438,UC_ID3711,Drug Library Hard Limit19
UC_ID367,Upstream Occlusion19,UC_ID1121,UC_ID1194,Maximum Safe Dose19
UC_ID368,Drug Library Hard Limit19,UC_ID3285,UC_ID2414,Over-Flow Rate Alarm19
UC_ID369,Drug Library Not Present or Corrupted19,UC_ID1016,UC_ID3003,Sound Failure19
UC_ID370,Air-in-line Embolism19,UC_ID6780,UC_ID3223,Air-in-line Embolism19
UC_ID371,Drug Library Soft Limit19,UC_ID9578,UC_ID8621,Pump Overheating19
UC_ID372,Downstream Occlusion19,UC_ID3099,UC_ID2043,Clinician Authentication Failure19
UC_ID373,Pump Overheating19,UC_ID1928,UC_ID3834,Upstream Occlusion19
UC_ID374,Maximum Safe Dose19,UC_ID2962,UC_ID8511,Internal Electronic Failure19
UC_ID375,Power-On Self Test Failure19,UC_ID351,UC_ID6604,Prescription Authentication Failure19
UC_ID376,Prescription Authentication Failure19,UC_ID5995,UC_ID5704,Bolus request too soon19
UC_ID377,Bolus request too soon19,UC_ID7123,UC_ID6854,Pump Priming Failure19
UC_ID378,Clinician Authentication Failure19,UC_ID5419,UC_ID4707,Patient Authentication Failure19
UC_ID379,Sound Failure19,UC_ID6107,UC_ID2082,Downstream Occlusion19
UC_ID380,Internal Electronic Failure19,UC_ID2013,UC_ID2798,Drug Library Soft Limit19
UC_ID381,Over-Flow Rate Alarm20,UC_ID1008,UC_ID6820,Upstream Occlusion20
UC_ID382,Drug Library Not Present or Corrupted20,UC_ID2365,UC_ID3196,Drug Library Hard Limit20
UC_ID383,Power-On Self Test Failure20,UC_ID5262,UC_ID5394,Clinician Authentication Failure20
UC_ID384,Pump Priming Failure20,UC_ID326,UC_ID800,Internal Electronic Failure20
UC_ID385,Patient Authentication Failure20,UC_ID7297,UC_ID2072,Over-Flow Rate Alarm20
UC_ID386,Sound Failure20,UC_ID2872,UC_ID173,ICE Failure20
UC_ID387,ICE Failure20,UC_ID7528,UC_ID6499,Pump Overheating20
UC_ID388,Clinician Authentication Failure20,UC_ID9847,UC_ID4631,Downstream Occlusion20
UC_ID389,Drug Library Hard Limit20,UC_ID6523,UC_ID8227,Sound Failure20
UC_ID390,Prescription Authentication Failure20,UC_ID7576,UC_ID4088,Pump Priming Failure20
UC_ID391,Downstream Occlusion20,UC_ID2716,UC_ID9721,Air-in-line Embolism20
UC_ID392,Drug Library Soft Limit20,UC_ID6412,UC_ID5613,Drug Library Soft Limit20
UC_ID393,Air-in-line Embolism20,UC_ID6481,UC_ID7478,Under-Flow Rate Alarm20
UC_ID394,Pump Overheating20,UC_ID9859,UC_ID392,Power-On Self Test Failure20
UC_ID395,Internal Electronic Failure20,UC_ID866,UC_ID6630,Drug Library Not Present or Corrupted20
UC_ID396,Maximum Safe Dose20,UC_ID3673,UC_ID7559,Maximum Safe Dose20
UC_ID397,Under-Flow Rate Alarm20,UC_ID264,UC_ID8630,Prescription Authentication Failure20
UC_ID398,Upstream Occlusion20,UC_ID958,UC_ID7849,Bolus request too soon20
UC_ID399,Bolus request too soon20,UC_ID3341,UC_ID7177,Patient Authentication Failure20
UC_ID400,Bolus request too soon21,UC_ID3614,UC_ID1558,Clinician Authentication Failure21
UC_ID401,Upstream Occlusion21,UC_ID9142,UC_ID7129,Pump Priming Failure21
UC_ID402,Patient Authentication Failure21,UC_ID2821,UC_ID9264,Drug Library Not Present or Corrupted21
UC_ID403,Drug Library Hard Limit21,UC_ID2592,UC_ID4924,Power-On Self Test Failure21
UC_ID404,Sound Failure21,UC_ID313,UC_ID5543,Internal Electronic Failure21
UC_ID405,Maximum Safe Dose21,UC_ID6468,UC_ID4833,Over-Flow Rate Alarm21
UC_ID406,Clinician Authentication Failure21,UC_ID8692,UC_ID9406,Patient Authentication Failure21
UC_ID407,Drug Library Soft Limit21,UC_ID5248,UC_ID4983,Drug Library Soft Limit21
UC_ID408,Pump Priming Failure21,UC_ID9140,UC_ID3714,Sound Failure21
UC_ID409,Prescription Authentication Failure21,UC_ID1280,UC_ID1923,Under-Flow Rate Alarm21
UC_ID410,Air-in-line Embolism21,UC_ID6515,UC_ID8403,Bolus request too soon21
UC_ID411,Pump Overheating21,UC_ID5199,UC_ID6409,Drug Library Hard Limit21
UC_ID412,ICE Failure21,UC_ID9592,UC_ID1681,Downstream Occlusion21
UC_ID413,Drug Library Not Present or Corrupted21,UC_ID7385,UC_ID4501,Prescription Authentication Failure21
UC_ID414,Over-Flow Rate Alarm21,UC_ID8575,UC_ID5127,ICE Failure21
UC_ID415,Power-On Self Test Failure21,UC_ID2950,UC_ID803,Maximum Safe Dose21
UC_ID416,Downstream Occlusion21,UC_ID8553,UC_ID2167,Air-in-line Embolism21
UC_ID417,Under-Flow Rate Alarm21,UC_ID9095,UC_ID4896,Pump Overheating21
UC_ID418,Internal Electronic Failure21,UC_ID3056,UC_ID5163,Upstream Occlusion21
UC_ID419,Air-in-line Embolism22,UC_ID3073,UC_ID8682,Upstream Occlusion22
UC_ID420,Clinician Authentication Failure22,UC_ID1162,UC_ID6030,Drug Library Soft Limit22
UC_ID421,Patient Authentication Failure22,UC_ID842,UC_ID5353,Drug Library Hard Limit22
UC_ID422,ICE Failure22,UC_ID6569,UC_ID3707,Over-Flow Rate Alarm22
UC_ID423,Maximum Safe Dose22,UC_ID5009,UC_ID1812,Pump Overheating22
UC_ID424,Drug Library Soft Limit22,UC_ID2307,UC_ID3498,Clinician Authentication Failure22
UC_ID425,Downstream Occlusion22,UC_ID8917,UC_ID3846,Power-On Self Test Failure22
UC_ID426,Upstream Occlusion22,UC_ID6571,UC_ID2356,Internal Electronic Failure22
UC_ID427,Under-Flow Rate Alarm22,UC_ID2005,UC_ID2950,Sound Failure22
UC_ID428,Bolus request too soon22,UC_ID7660,UC_ID8390,ICE Failure22
UC_ID429,Pump Priming Failure22,UC_ID1666,UC_ID7493,Maximum Safe Dose22
UC_ID430,Pump Overheating22,UC_ID6763,UC_ID39,Bolus request too soon22
UC_ID431,Power-On Self Test Failure22,UC_ID977,UC_ID5217,Under-Flow Rate Alarm22
UC_ID432,Prescription Authentication Failure22,UC_ID7527,UC_ID518,Patient Authentication Failure22
UC_ID433,Sound Failure22,UC_ID1749,UC_ID8439,Pump Priming Failure22
UC_ID434,Drug Library Not Present or Corrupted22,UC_ID9264,UC_ID5887,Downstream Occlusion22
UC_ID435,Internal Electronic Failure22,UC_ID6153,UC_ID8548,Air-in-line Embolism22
UC_ID436,Over-Flow Rate Alarm22,UC_ID157,UC_ID2311,Drug Library Not Present or Corrupted22
UC_ID437,Drug Library Hard Limit22,UC_ID8966,UC_ID1946,Prescription Authentication Failure22
UC_ID438,Maximum Safe Dose23,UC_ID2828,UC_ID109,Patient Authentication Failure23
UC_ID439,Drug Library Soft Limit23,UC_ID2838,UC_ID809,Clinician Authentication Failure23
UC_ID440,Downstream Occlusion23,UC_ID49,UC_ID6830,ICE Failure23
UC_ID441,Under-Flow Rate Alarm23,UC_ID3214,UC_ID8695,Air-in-line Embolism23
UC_ID442,Sound Failure23,UC_ID2528,UC_ID5652,Internal Electronic Failure23
UC_ID443,Internal Electronic Failure23,UC_ID361,UC_ID3547,Prescription Authentication Failure23
UC_ID444,Pump Overheating23,UC_ID6297,UC_ID3304,Upstream Occlusion23
UC_ID445,Bolus request too soon23,UC_ID5485,UC_ID2597,Pump Overheating23
UC_ID446,Power-On Self Test Failure23,UC_ID2316,UC_ID8743,Pump Priming Failure23
UC_ID447,Pump Priming Failure23,UC_ID4406,UC_ID2316,Maximum Safe Dose23
UC_ID448,Upstream Occlusion23,UC_ID3574,UC_ID2732,Drug Library Soft Limit23
UC_ID449,ICE Failure23,UC_ID3875,UC_ID884,Drug Library Hard Limit23
UC_ID450,Drug Library Hard Limit23,UC_ID4964,UC_ID4254,Drug Library Not Present or Corrupted23
UC_ID451,Drug Library Not Present or Corrupted23,UC_ID7578,UC_ID4953,Power-On Self Test Failure23
UC_ID452,Clinician Authentication Failure23,UC_ID9176,UC_ID243,Over-Flow Rate Alarm23
UC_ID453,Patient Authentication Failure23,UC_ID4111,UC_ID9796,Downstream Occlusion23
UC_ID454,Over-Flow Rate Alarm23,UC_ID4395,UC_ID9226,Under-Flow Rate Alarm23
UC_ID455,Prescription Authentication Failure23,UC_ID9634,UC_ID5506,Bolus request too soon23
UC_ID456,Air-in-line Embolism23,UC_ID7909,UC_ID5111,Sound Failure23
UC_ID457,Maximum Safe Dose24,UC_ID5252,UC_ID5990,ICE Failure24
UC_ID458,Pump Priming Failure24,UC_ID7300,UC_ID2751,Prescription Authentication Failure24
UC_ID459,Upstream Occlusion24,UC_ID4306,UC_ID8230,Over-Flow Rate Alarm24
UC_ID460,Sound Failure24,UC_ID3449,UC_ID2106,Pump Overheating24
UC_ID461,Drug Library Not Present or Corrupted24,UC_ID2881,UC_ID328,Power-On Self Test Failure24
UC_ID462,Downstream Occlusion24,UC_ID7138,UC_ID9685,Downstream Occlusion24
UC_ID463,Clinician Authentication Failure24,UC_ID2859,UC_ID9933,Drug Library Soft Limit24
UC_ID464,Under-Flow Rate Alarm24,UC_ID5848,UC_ID1013,Bolus request too soon24
UC_ID465,ICE Failure24,UC_ID8624,UC_ID7445,Pump Priming Failure24
UC_ID466,Drug Library Soft Limit24,UC_ID2567,UC_ID1422,Under-Flow Rate Alarm24
UC_ID467,Bolus request too soon24,UC_ID1880,UC_ID3874,Air-in-line Embolism24
UC_ID468,Over-Flow Rate Alarm24,UC_ID3684,UC_ID9118,Clinician Authentication Failure24
UC_ID469,Internal Electronic Failure24,UC_ID8868,UC_ID5897,Maximum Safe Dose24
UC_ID470,Air-in-line Embolism24,UC_ID2842,UC_ID5425,Drug Library Not Present or Corrupted24
UC_ID471,Patient Authentication Failure24,UC_ID9869,UC_ID5420,Internal Electronic Failure24
UC_ID472,Power-On Self Test Failure24,UC_ID2520,UC_ID1697,Drug Library Hard Limit24
UC_ID473,Prescription Authentication Failure24,UC_ID9832,UC_ID6837,Upstream Occlusion24
UC_ID474,Drug Library Hard Limit24,UC_ID4879,UC_ID7079,Sound Failure24
UC_ID475,Pump Overheating24,UC_ID175,UC_ID372,Patient Authentication Failure24
UC_ID476,Upstream Occlusion25,UC_ID9248,UC_ID9298,Drug Library Not Present or Corrupted25
UC_ID477,Internal Electronic Failure25,UC_ID2200,UC_ID7719,Pump Overheating25
UC_ID478,ICE Failure25,UC_ID9402,UC_ID7596,ICE Failure25
UC_ID479,Pump Overheating25,UC_ID4848,UC_ID9245,Drug Library Soft Limit25
UC_ID480,Prescription Authentication Failure25,UC_ID4509,UC_ID346,Bolus request too soon25
UC_ID481,Over-Flow Rate Alarm25,UC_ID3019,UC_ID3113,Pump Priming Failure25
UC_ID482,Drug Library Not Present or Corrupted25,UC_ID8660,UC_ID1138,Drug Library Hard Limit25
UC_ID483,Air-in-line Embolism25,UC_ID4109,UC_ID6280,Downstream Occlusion25
UC_ID484,Bolus request too soon25,UC_ID7029,UC_ID4948,Sound Failure25
UC_ID485,Drug Library Soft Limit25,UC_ID2210,UC_ID3372,Air-in-line Embolism25
UC_ID486,Sound Failure25,UC_ID4756,UC_ID6827,Internal Electronic Failure25
UC_ID487,Pump Priming Failure25,UC_ID864,UC_ID5505,Under-Flow Rate Alarm25
UC_ID488,Drug Library Hard Limit25,UC_ID8648,UC_ID5380,Upstream Occlusion25
UC_ID489,Power-On Self Test Failure25,UC_ID4321,UC_ID2266,Patient Authentication Failure25
UC_ID490,Downstream Occlusion25,UC_ID1330,UC_ID1821,Over-Flow Rate Alarm25
UC_ID491,Under-Flow Rate Alarm25,UC_ID7599,UC_ID9456,Maximum Safe Dose25
UC_ID492,Maximum Safe Dose25,UC_ID9175,UC_ID4166,Clinician Authentication Failure25
UC_ID493,Patient Authentication Failure25,UC_ID2622,UC_ID996,Prescription Authentication Failure25
UC_ID494,Clinician Authentication Failure25,UC_ID7118,UC_ID9695,Power-On Self Test Failure25
UC_ID495,Power-On Self Test Failure26,UC_ID7438,UC_ID860,Downstream Occlusion26
UC_ID496,Clinician Authentication Failure26,UC_ID7701,UC_ID693,Drug Library Not Present or Corrupted26
UC_ID497,Pump Priming Failure26,UC_ID3334,UC_ID7287,Bolus request too soon26
UC_ID498,Upstream Occlusion26,UC_ID6305,UC_ID1325,ICE Failure26
UC_ID499,Sound Failure26,UC_ID9835,UC_ID99,Drug Library Soft Limit26
UC_ID500,Over-Flow Rate Alarm26,UC_ID7034,UC_ID545,Sound Failure26
UC_ID501,Pump Overheating26,UC_ID4760,UC_ID1931,Pump Overheating26
UC_ID502,Internal Electronic Failure26,UC_ID2666,UC_ID4221,Drug Library Hard Limit26
UC_ID503,Bolus request too soon26,UC_ID5090,UC_ID8929,Pump Priming Failure26
UC_ID504,Prescription Authentication Failure26,UC_ID3101,UC_ID7689,Maximum Safe Dose26
UC_ID505,Drug Library Soft Limit26,UC_ID4146,UC_ID3280,Power-On Self Test Failure26
UC_ID506,Maximum Safe Dose26,UC_ID785,UC_ID3124,Internal Electronic Failure26
UC_ID507,Air-in-line Embolism26,UC_ID3758,UC_ID9937,Prescription Authentication Failure26
UC_ID508,Drug Library Hard Limit26,UC_ID5212,UC_ID664,Patient Authentication Failure26
UC_ID509,Drug Library Not Present or Corrupted26,UC_ID6345,UC_ID161,Over-Flow Rate Alarm26
UC_ID510,Patient Authentication Failure26,UC_ID4597,UC_ID2940,Air-in-line Embolism26
UC_ID511,Under-Flow Rate Alarm26,UC_ID8324,UC_ID5966,Under-Flow Rate Alarm26
UC_ID512,Downstream Occlusion26,UC_ID3732,UC_ID5993,Upstream Occlusion26
UC_ID513,ICE Failure26,UC_ID784,UC_ID3128,Clinician Authentication Failure26
UC_ID514,Bolus request too soon27,UC_ID1722,UC_ID7058,Upstream Occlusion27
UC_ID515,Pump Priming Failure27,UC_ID1778,UC_ID1884,Clinician Authentication Failure27
UC_ID516,Clinician Authentication Failure27,UC_ID8344,UC_ID2449,Under-Flow Rate Alarm27
UC_ID517,Maximum Safe Dose27,UC_ID8011,UC_ID7393,Internal Electronic Failure27
UC_ID518,Over-Flow Rate Alarm27,UC_ID5884,UC_ID8962,ICE Failure27
UC_ID519,Air-in-line Embolism27,UC_ID5030,UC_ID5832,Prescription Authentication Failure27
UC_ID520,Drug Library Not Present or Corrupted27,UC_ID5707,UC_ID4222,Pump Overheating27
UC_ID521,Sound Failure27,UC_ID1982,UC_ID8152,Sound Failure27
UC_ID522,ICE Failure27,UC_ID2510,UC_ID6591,Pump Priming Failure27
UC_ID523,Drug Library Hard Limit27,UC_ID2061,UC_ID7941,Air-in-line Embolism27
UC_ID524,Upstream Occlusion27,UC_ID5569,UC_ID8708,Drug Library Soft Limit27
UC_ID525,Under-Flow Rate Alarm27,UC_ID2318,UC_ID10,Drug Library Hard Limit27
UC_ID526,Drug Library Soft Limit27,UC_ID2820,UC_ID5284,Downstream Occlusion27
UC_ID527,Downstream Occlusion27,UC_ID4363,UC_ID7705,Over-Flow Rate Alarm27
UC_ID528,Prescription Authentication Failure27,UC_ID4704,UC_ID9430,Drug Library Not Present or Corrupted27
UC_ID529,Patient Authentication Failure27,UC_ID1965,UC_ID6021,Maximum Safe Dose27
UC_ID530,Power-On Self Test Failure27,UC_ID3282,UC_ID2284,Patient Authentication Failure27
UC_ID531,Pump Overheating27,UC_ID1723,UC_ID5349,Power-On Self Test Failure27
UC_ID532,Internal Electronic Failure27,UC_ID2036,UC_ID4377,Bolus request too soon27
UC_ID533,Drug Library Hard Limit28,UC_ID7676,UC_ID2595,Pump Priming Failure28
UC_ID534,Downstream Occlusion28,UC_ID2584,UC_ID4590,Under-Flow Rate Alarm28
UC_ID535,ICE Failure28,UC_ID3018,UC_ID9862,Bolus request too soon28
UC_ID536,Bolus request too soon28,UC_ID5725,UC_ID4179,Drug Library Not Present or Corrupted28
UC_ID537,Patient Authentication Failure28,UC_ID3749,UC_ID4883,Sound Failure28
UC_ID538,Prescription Authentication Failure28,UC_ID7811,UC_ID8266,Air-in-line Embolism28
UC_ID539,Power-On Self Test Failure28,UC_ID9211,UC_ID5646,Internal Electronic Failure28
UC_ID540,Pump Priming Failure28,UC_ID255,UC_ID5639,ICE Failure28
UC_ID541,Pump Overheating28,UC_ID2218,UC_ID852,Prescription Authentication Failure28
UC_ID542,Clinician Authentication Failure28,UC_ID1352,UC_ID1261,Over-Flow Rate Alarm28
UC_ID543,Upstream Occlusion28,UC_ID8015,UC_ID6427,Downstream Occlusion28
UC_ID544,Maximum Safe Dose28,UC_ID1348,UC_ID1152,Power-On Self Test Failure28
UC_ID545,Drug Library Not Present or Corrupted28,UC_ID4185,UC_ID8335,Drug Library Hard Limit28
UC_ID546,Air-in-line Embolism28,UC_ID9816,UC_ID4801,Maximum Safe Dose28
UC_ID547,Under-Flow Rate Alarm28,UC_ID8202,UC_ID5718,Drug Library Soft Limit28
UC_ID548,Over-Flow Rate Alarm28,UC_ID2871,UC_ID7219,Upstream Occlusion28
UC_ID549,Sound Failure28,UC_ID4572,UC_ID3159,Pump Overheating28
UC_ID550,Drug Library Soft Limit28,UC_ID3159,UC_ID5654,Clinician Authentication Failure28
UC_ID551,Internal Electronic Failure28,UC_ID9480,UC_ID1281,Patient Authentication Failure28
UC_ID552,ICE Failure29,UC_ID3753,UC_ID4010,Sound Failure29
UC_ID553,Clinician Authentication Failure29,UC_ID9721,UC_ID1247,Under-Flow Rate Alarm29
UC_ID554,Downstream Occlusion29,UC_ID7469,UC_ID2462,Pump Overheating29
UC_ID555,Sound Failure29,UC_ID4876,UC_ID6666,Pump Priming Failure29
UC_ID556,Maximum Safe Dose29,UC_ID1485,UC_ID1580,Bolus request too soon29
UC_ID557,Patient Authentication Failure29,UC_ID6542,UC_ID316,Drug Library Soft Limit29
UC_ID558,Upstream Occlusion29,UC_ID3607,UC_ID4346,Drug Library Not Present or Corrupted29
UC_ID559,Power-On Self Test Failure29,UC_ID3774,UC_ID8243,Clinician Authentication Failure29
UC_ID560,Internal Electronic Failure29,UC_ID4604,UC_ID9325,ICE Failure29
UC_ID561,Bolus request too soon29,UC_ID9153,UC_ID9881,Maximum Safe Dose29
UC_ID562,Air-in-line Embolism29,UC_ID6318,UC_ID4976,Internal Electronic Failure29
UC_ID563,Drug Library Soft Limit29,UC_ID598,UC_ID5938,Drug Library Hard Limit29
UC_ID564,Over-Flow Rate Alarm29,UC_ID1938,UC_ID822,Power-On Self Test Failure29
UC_ID565,Drug Library Not Present or Corrupted29,UC_ID8465,UC_ID2163,Prescription Authentication Failure29
UC_ID566,Under-Flow Rate Alarm29,UC_ID3022,UC_ID875,Downstream Occlusion29
UC_ID567,Drug Library Hard Limit29,UC_ID5876,UC_ID330,Over-Flow Rate Alarm29
UC_ID568,Pump Overheating29,UC_ID6025,UC_ID583,Upstream Occlusion29
