CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID116,CC_NAME3521,2015-07-15,V2,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\net\MessagingService.java0
CC_ID117,CC_NAME5389,2015-07-23,V2,Each log entry shall have a time stamp81 with its time of occurrence.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CompoundComposite.java0
CC_ID118,CC_NAME6725,2015-07-27,V6,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.31,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\notifications\MemtableRenewedNotification.java0
CC_ID119,CC_NAME5665,2015-07-17,V0,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\DoubleType.java0
CC_ID120,CC_NAME7478,2015-08-26,V2,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\StartupMessage.java0
CC_ID121,CC_NAME7212,2015-07-17,V2,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\RangeSliceCommand.java0
CC_ID122,CC_NAME6410,2015-08-31,V3,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\SessionCompleteEventCompositeData.java0
CC_ID123,CC_NAME6307,2015-07-07,V1,The PCA pump shall detect air-in-line embolism (bubble).1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TimeUUIDType.java0
CC_ID124,CC_NAME7447,2015-07-06,V1,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\IReadCommand.java0
CC_ID125,CC_NAME6288,2015-08-17,V2,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\ComparableObjectToken.java0
CC_ID126,CC_NAME3169,2015-07-30,V2,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\AbstractNetworkTopologySnitch.java0
CC_ID127,CC_NAME6787,2015-08-13,V1,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\AllowAllAuthorizer.java0
CC_ID128,CC_NAME3096,2015-07-02,V2,The control panel must display currently-programmed patient data and physician’s prescription.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\FBUtilities.java0
CC_ID129,CC_NAME6598,2015-07-29,V5,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\TruncateStatement.java0
CC_ID130,CC_NAME1184,2015-07-02,V4,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\SSTableLoader.java0
CC_ID131,CC_NAME8945,2015-08-27,V1,The PCA pump shall issue alarms and warnings that require clinician attention.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\IndexHelper.java0
CC_ID132,CC_NAME8859,2015-08-05,V1,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\Refs.java0
CC_ID133,CC_NAME3230,2015-07-21,V4,The PCA pump shall detect battery failure and issue a battery failure alarm1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\IndexExpression.java0
CC_ID134,CC_NAME8263,2015-07-20,V2,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\StopDaemon.java0
CC_ID135,CC_NAME3354,2015-08-27,V0,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\columniterator\IColumnIteratorFactory.java0
CC_ID136,CC_NAME1803,2015-08-10,V0,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Truncation.java0
CC_ID137,CC_NAME6675,2015-08-11,V1,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\DeleteStatement.java0
CC_ID138,CC_NAME4548,2015-08-05,V0,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\CQLStatement.java0
CC_ID139,CC_NAME3553,2015-08-27,V3,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\AlreadyExistsException.java0
CC_ID140,CC_NAME8724,2015-08-28,V3,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\Upgrader.java0
CC_ID141,CC_NAME747,2015-07-20,V5,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\obs\BitUtil.java0
CC_ID142,CC_NAME7425,2015-08-11,V6,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\AuthMigrationListener.java0
CC_ID143,CC_NAME2005,2015-08-17,V1,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\ValidationComplete.java0
CC_ID144,CC_NAME9089,2015-08-19,V3,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\hadoop\BulkOutputFormat.java0
CC_ID145,CC_NAME1294,2015-07-21,V5,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\compress\CompressedStreamWriter.java0
CC_ID146,CC_NAME4187,2015-08-24,V6,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\TimeType.java0
CC_ID147,CC_NAME5748,2015-07-15,V2,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\NetworkTopologyStrategy.java0
CC_ID148,CC_NAME3017,2015-08-04,V2,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\Stage.java0
CC_ID149,CC_NAME6498,2015-08-12,V5,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CreateFunctionStatement.java0
CC_ID150,CC_NAME7471,2015-07-09,V4,The drug reservoir shall measure its contents.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\ByteSerializer.java0
CC_ID151,CC_NAME9087,2015-07-06,V3,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\notifications\INotification.java0
CC_ID152,CC_NAME5896,2015-08-19,V6,The PCA pump shall use a physician’s prescription as device parameters.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\PropertyDefinitions.java0
CC_ID153,CC_NAME5341,2015-07-01,V3,The mechanical pump shall not allow reverse flow from the patient into the pump.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\UntypedResultSet.java0
CC_ID154,CC_NAME1612,2015-07-08,V4,The PCA pump shall detect upstream occlusion.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CreateKeyspaceStatement.java0
CC_ID155,CC_NAME3095,2015-07-31,V1,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\StandaloneUpgrader.java0
CC_ID156,CC_NAME9960,2015-07-03,V5,"display of visual information, and1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\FloatSerializer.java0
CC_ID157,CC_NAME5984,2015-07-27,V5,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\SequentialWriter.java0
CC_ID158,CC_NAME3692,2015-07-10,V4,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Decommission.java0
CC_ID159,CC_NAME2735,2015-07-14,V1,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\AuthSuccess.java0
CC_ID160,CC_NAME2580,2015-08-19,V2,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\FastByteArrayInputStream.java0
CC_ID161,CC_NAME6434,2015-07-20,V0,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\StreamStateCompositeData.java0
CC_ID162,CC_NAME6214,2015-08-28,V5,"–removed, must scan Rx from label of drug container1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\columniterator\OnDiskAtomIterator.java0
CC_ID163,CC_NAME8450,2015-08-18,V6,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\IndexSummaryManager.java0
CC_ID164,CC_NAME6809,2015-08-17,V5,"–requirement removed, Rx read from drug container by scanner1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\OperationType.java0
CC_ID165,CC_NAME1739,2015-07-28,V1,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\RequestValidations.java0
CC_ID166,CC_NAME9714,2015-08-11,V1,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\StreamMessage.java0
CC_ID167,CC_NAME7399,2015-08-18,V1,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\SeedProvider.java0
CC_ID168,CC_NAME7082,2015-07-13,V5,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\CorruptSSTableException.java0
CC_ID169,CC_NAME5531,2015-08-05,V4,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\commitlog\MemoryMappedSegment.java0
CC_ID170,CC_NAME3450,2015-08-19,V2,sound of audible alarm1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\ProposeVerbHandler.java0
CC_ID171,CC_NAME8378,2015-08-26,V3,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\writers\DefaultCompactionWriter.java0
CC_ID172,CC_NAME4024,2015-08-18,V5,The Control Panel shall provide means to inactivate audible alarms indefinitely1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\IndexName.java0
CC_ID173,CC_NAME2425,2015-07-07,V0,The scanner shall read and authenticate information from the drug’s package label1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\CompactionInfo.java0
CC_ID174,CC_NAME4059,2015-08-28,V3,The PCA pump shall have a start button.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Verify.java0
CC_ID175,CC_NAME8271,2015-07-29,V5,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\WrappedDataOutputStreamPlus.java0
CC_ID176,CC_NAME1688,2015-07-03,V1,–removed all Rx entry via scanner1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\PreHashedDecoratedKey.java0
