FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID157,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.1",CC_ID1070,Ben,Alex,drug or prescription not intended for this patient8,Open
FL_ID158,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.1",CC_ID1300,Jerry,Caleb,basal rate or bolus VTBI exceeded soft limit8,Open
FL_ID159,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.1,CC_ID1153,Rami,Sugandha,blockage between reservoir and pump8,Open
FL_ID160,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.1,CC_ID199,Ben,Alex,measured flow rate exceeds setting8,Open
FL_ID161,The event log shall record 30 days of typical events before overwriting oldest event records first.1,CC_ID2695,Ben,Alex,the drug library fails authenticity or integrity check8,Clossed
FL_ID162,"If the drug volume in the reservoir measures less than Vlra = 1 ml, and an infusion is in progress, a low-reservoir warning100 shall be issued.1",CC_ID2082,Ben,Alex,blockage between pump and patient8,Assigned
FL_ID163,The drug reservoir shall measure its contents.1,CC_ID675,Ben,Alex,power-on self test fails8,Open
FL_ID164,"–requirement removed, Rx read from drug container by scanner1",CC_ID1316,Ben,Jane,pump fails to prime after loading drug reservoir8,Open
FL_ID165,The PCA pump shall detect downstream occlusion.1,CC_ID2390,Nasim,Caleb,patient not admitted to hospital8,Open
FL_ID166,The PCA pump shall have a stop button1,CC_ID1343,Rami,Sugandha,indication of no ICE alarms enabled8,Open
FL_ID167,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions1",CC_ID101,Rami,Caleb,dose reaches maximum allowed by drug library8,Assigned
FL_ID168,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized1,CC_ID2841,Ben,Caleb,measured flow rate below setting8,Clossed
FL_ID169,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.1,CC_ID1960,Ben,Jane,pump temperature exceeds 55 C8,Open
FL_ID170,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.1,CC_ID782,Ben,Alex,bubble detection8,Open
FL_ID171,–removed all Rx entry via scanner1,CC_ID2173,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.8,Open
FL_ID172,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.1",CC_ID1555,Rami,Alex,Bolus request denied because minimum time between boluses had not elapsed.9,Open
FL_ID173,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.1",CC_ID2380,Ben,Alex,patient not admitted to hospital9,Open
FL_ID174,"Prior to, or coincident with, loading the drug reservoir must also enter prescription96 on the drug container’s label using the scanner.1",CC_ID2489,Ben,Caleb,measured flow rate exceeds setting9,Open
FL_ID175,The PCA pump shall detect battery failure and issue a battery failure alarm1,CC_ID2397,Jerry,Alex,drug or prescription not intended for this patient9,Open
FL_ID176,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.1",CC_ID2888,Rami,Alex,dose reaches maximum allowed by drug library9,Open
FL_ID177,The PCA pump shall detect air-in-line embolism (bubble).1,CC_ID2029,Ben,Alex,pump temperature exceeds 55 C9,Open
FL_ID178,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops1",CC_ID2980,Ben,Sugandha,the drug library fails authenticity or integrity check9,Open
FL_ID179,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.1,CC_ID303,Ben,Caleb,power-on self test fails9,Open
FL_ID180,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.1,CC_ID1944,Ben,Alex,no audible alarm9,Open
FL_ID181,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication1",CC_ID3071,Ben,Alex,blockage between reservoir and pump9,Open
FL_ID182,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.1",CC_ID4044,Ben,Alex,bubble detection9,Open
FL_ID183,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.1,CC_ID4642,Nasim,Alex,pump fails to prime after loading drug reservoir9,Assigned
FL_ID184,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.1,CC_ID4436,Ben,Caleb,clinician not authorized to operate pump9,Open
FL_ID185,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.1,CC_ID3294,Nasim,Caleb,measured flow rate below setting9,Open
FL_ID186,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.1,CC_ID3065,Ben,Alex,basal rate or bolus VTBI exceeded hard limit9,Assigned
FL_ID187,The PCA pump shall use a physician’s prescription as device parameters.1,CC_ID4201,Ben,Sugandha,PCA pump detects its own failure9,Clossed
FL_ID188,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)1",CC_ID4019,Rami,Alex,basal rate or bolus VTBI exceeded soft limit9,Clossed
FL_ID189,"–removed, must scan Rx from label of drug container1",CC_ID4925,Rami,Alex,indication of no ICE alarms enabled9,Open
FL_ID190,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.1,CC_ID4400,Ben,Alex,blockage between pump and patient9,Open
FL_ID191,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).1,CC_ID4818,Ben,Caleb,bubble detection10,Open
FL_ID192,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow1",CC_ID4015,Rami,Caleb,clinician not authorized to operate pump10,Assigned
FL_ID193,The fault log shall record at least 1000 faults before overwriting oldest fault records first.1,CC_ID3655,Ben,Alex,blockage between pump and patient10,Assigned
FL_ID194,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.1",CC_ID4243,Rami,Alex,patient not admitted to hospital10,Open
FL_ID195,The ICE Interface shall transmit encrypted and authenticated current operating status to the ICE system.1,CC_ID4780,Ben,Alex,measured flow rate below setting10,Open
FL_ID196,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.1,CC_ID4401,Jerry,Alex,pump temperature exceeds 55 C10,Assigned
FL_ID197,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.1",CC_ID4061,Rami,Alex,indication of no ICE alarms enabled10,Clossed
FL_ID198,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.1,CC_ID3673,Rami,Sugandha,no audible alarm10,Open
FL_ID199,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.1",CC_ID3915,Ben,Alex,drug or prescription not intended for this patient10,Open
FL_ID200,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.1,CC_ID3226,Rami,Caleb,basal rate or bolus VTBI exceeded hard limit10,Open
FL_ID201,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.1,CC_ID3090,Jerry,Alex,Bolus request denied because minimum time between boluses had not elapsed.10,Open
FL_ID202,"If the estimated battery life remaining is less than ?lba = 3 minutes, the pump shall issue a low-battery warning.1",CC_ID4640,Ben,Caleb,the drug library fails authenticity or integrity check10,Assigned
FL_ID203,Priority for alarms and warnings is shown in Table 4; warnings are low-priority alarms. The last column show the alarm pump rate to be used while the alarm is in effect. For “special” flow rates for power malfunctions see Section 6.3.1,CC_ID3070,Ben,Caleb,measured flow rate exceeds setting10,Open
FL_ID204,A real-time clock must produce timestamps accurate to 10 ms.1,CC_ID3825,Nasim,Alex,PCA pump detects its own failure10,Open
FL_ID205,The PCA pump shall have a start button.1,CC_ID3899,Ben,Caleb,blockage between reservoir and pump10,Open
FL_ID206,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.1",CC_ID4701,Rami,Alex,pump fails to prime after loading drug reservoir10,Open
FL_ID207,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.1,CC_ID3882,Rami,Caleb,power-on self test fails10,Clossed
FL_ID208,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.1",CC_ID4518,Rami,Alex,dose reaches maximum allowed by drug library10,Assigned
FL_ID209,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke1",CC_ID3475,Rami,Caleb,basal rate or bolus VTBI exceeded soft limit10,Open
FL_ID210,The Control Panel shall provide means to cancel alarm signal inactivation.1,CC_ID3794,Nasim,Caleb,bubble detection11,Open
FL_ID211,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow1",CC_ID3906,Rami,Alex,power-on self test fails11,Assigned
FL_ID212,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.1,CC_ID4851,Rami,Caleb,clinician not authorized to operate pump11,Open
FL_ID213,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.1",CC_ID3465,Rami,Alex,no audible alarm11,Open
FL_ID214,"display of visual information, and1",CC_ID4734,Rami,Caleb,PCA pump detects its own failure11,Open
FL_ID215,The scanner shall read and authenticate information from the patient’s wristband1,CC_ID3324,Rami,Alex,measured flow rate below setting11,Assigned
FL_ID216,Component failure must not harm patient (beyond stopping function).1,CC_ID3406,Jerry,Caleb,pump fails to prime after loading drug reservoir11,Assigned
FL_ID217,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.1,CC_ID4790,Rami,Alex,patient not admitted to hospital11,Open
FL_ID218,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.1",CC_ID3450,Ben,Alex,blockage between pump and patient11,Clossed
