FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID159,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.1,CC_ID607,Rami,Caleb,blockage between reservoir and pump8,Open
FL_ID160,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)1,CC_ID605,Rami,Alex,indication of no ICE alarms enabled8,Open
FL_ID161,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).1",CC_ID1202,Ben,Caleb,the drug library fails authenticity or integrity check8,Assigned
FL_ID162,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.1,CC_ID1994,Rami,Jane,bubble detection8,Open
FL_ID163,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.1",CC_ID569,Rami,Alex,measured flow rate exceeds setting8,Open
FL_ID164,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.1,CC_ID1555,Ben,Alex,no audible alarm8,Open
FL_ID165,The scanner shall read and authenticate information from the clinician’s badge1,CC_ID1868,Rami,Alex,clinician not authorized to operate pump8,Clossed
FL_ID166,"If a drug library’s hard limit is violated by the proposed settings, the limit violated is indicated1",CC_ID1138,Ben,Caleb,blockage between pump and patient8,Open
FL_ID167,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.1,CC_ID1594,Ben,Alex,pump temperature exceeds 55 C8,Open
FL_ID168,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.1,CC_ID1803,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.8,Open
FL_ID169,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication1",CC_ID209,Ben,Caleb,basal rate or bolus VTBI exceeded soft limit8,Open
FL_ID170,"–removed, must scan Rx from label of drug container1",CC_ID1290,Rami,Alex,measured flow rate below setting8,Assigned
FL_ID171,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.1",CC_ID1294,Rami,Alex,PCA pump detects its own failure8,Open
FL_ID172,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.1,CC_ID1976,Rami,Alex,basal rate or bolus VTBI exceeded soft limit9,Open
FL_ID173,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.1,CC_ID58,Nasim,Alex,drug or prescription not intended for this patient9,Open
FL_ID174,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.1,CC_ID166,Rami,Alex,pump temperature exceeds 55 C9,Assigned
FL_ID175,The drug reservoir shall measure its contents.1,CC_ID1023,Rami,Sugandha,clinician not authorized to operate pump9,Open
FL_ID176,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.1,CC_ID1507,Ben,Caleb,measured flow rate exceeds setting9,Open
FL_ID177,A real-time clock must produce timestamps accurate to 10 ms.1,CC_ID158,Jerry,Alex,dose reaches maximum allowed by drug library9,Open
FL_ID178,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.1",CC_ID706,Nasim,Alex,the drug library fails authenticity or integrity check9,Clossed
FL_ID179,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).1,CC_ID1950,Rami,Alex,indication of no ICE alarms enabled9,Open
FL_ID180,–removed all Rx entry via scanner1,CC_ID145,Ben,Jane,no audible alarm9,Open
FL_ID181,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)1",CC_ID1720,Rami,Alex,bubble detection9,Assigned
FL_ID182,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms1,CC_ID1728,Rami,Caleb,blockage between pump and patient9,Open
FL_ID183,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.1",CC_ID1803,Ben,Caleb,measured flow rate below setting9,Clossed
FL_ID184,The PCA pump must not leak current greater than 10 mA1,CC_ID697,Ben,Caleb,blockage between reservoir and pump9,Open
FL_ID185,The control panel must display currently-programmed patient data and physician’s prescription.1,CC_ID159,Rami,Sugandha,PCA pump detects its own failure9,Open
FL_ID186,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)1",CC_ID1269,Ben,Alex,power-on self test fails9,Open
FL_ID187,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.1",CC_ID633,Rami,Caleb,basal rate or bolus VTBI exceeded hard limit9,Open
FL_ID188,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.1,CC_ID1634,Ben,Jane,Bolus request denied because minimum time between boluses had not elapsed.9,Open
FL_ID189,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.1",CC_ID293,Ben,Alex,pump fails to prime after loading drug reservoir9,Assigned
FL_ID190,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop1",CC_ID1203,Ben,Alex,patient not admitted to hospital9,Open
FL_ID191,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.31,CC_ID436,Ben,Alex,no audible alarm10,Open
FL_ID192,The PCA pump shall detect downstream occlusion.1,CC_ID48,Jerry,Sugandha,dose reaches maximum allowed by drug library10,Open
FL_ID193,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.1",CC_ID937,Nasim,Alex,Bolus request denied because minimum time between boluses had not elapsed.10,Clossed
FL_ID194,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.1",CC_ID739,Ben,Alex,measured flow rate exceeds setting10,Assigned
FL_ID195,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.1",CC_ID516,Rami,Alex,blockage between reservoir and pump10,Open
FL_ID196,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.1",CC_ID585,Ben,Alex,indication of no ICE alarms enabled10,Open
FL_ID197,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment1,CC_ID1648,Rami,Caleb,power-on self test fails10,Open
FL_ID198,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.1,CC_ID200,Nasim,Alex,clinician not authorized to operate pump10,Open
FL_ID199,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown1",CC_ID1772,Jerry,Caleb,PCA pump detects its own failure10,Clossed
FL_ID200,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.1,CC_ID998,Ben,Caleb,pump temperature exceeds 55 C10,Open
FL_ID201,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions1",CC_ID417,Ben,Alex,drug or prescription not intended for this patient10,Open
FL_ID202,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi1,CC_ID404,Rami,Alex,blockage between pump and patient10,Open
FL_ID203,Each log entry shall have a time stamp81 with its time of occurrence.1,CC_ID109,Ben,Jane,patient not admitted to hospital10,Open
FL_ID204,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.1,CC_ID1777,Ben,Alex,basal rate or bolus VTBI exceeded hard limit10,Open
FL_ID205,The Control Panel shall provide means to inactivate audible alarms indefinitely1,CC_ID1582,Ben,Alex,bubble detection10,Open
FL_ID206,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.1",CC_ID1222,Rami,Caleb,the drug library fails authenticity or integrity check10,Open
FL_ID207,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).1",CC_ID1554,Ben,Alex,basal rate or bolus VTBI exceeded soft limit10,Open
FL_ID208,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.1",CC_ID1802,Rami,Alex,pump fails to prime after loading drug reservoir10,Open
FL_ID209,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops1",CC_ID1196,Rami,Jane,measured flow rate below setting10,Open
FL_ID210,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke1",CC_ID946,Ben,Caleb,basal rate or bolus VTBI exceeded soft limit11,Clossed
FL_ID211,The Control Panel shall provide means to cancel alarm signal inactivation.1,CC_ID765,Ben,Alex,clinician not authorized to operate pump11,Open
FL_ID212,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.1",CC_ID1031,Ben,Alex,PCA pump detects its own failure11,Assigned
FL_ID213,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.1",CC_ID1315,Ben,Alex,patient not admitted to hospital11,Open
FL_ID214,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow1",CC_ID563,Ben,Jane,bubble detection11,Open
FL_ID215,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.1",CC_ID1229,Rami,Alex,pump temperature exceeds 55 C11,Open
FL_ID216,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.1,CC_ID1346,Ben,Alex,blockage between pump and patient11,Clossed
