CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID118,CC_NAME5733,2015-08-28,V3,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\WrappedRunnable.java0
CC_ID119,CC_NAME10723,2015-08-18,V3,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\SSTableDeletingTask.java0
CC_ID120,CC_NAME9482,2015-07-31,V1,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\Hex.java0
CC_ID121,CC_NAME11413,2015-08-25,V6,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\ResetLocalSchema.java0
CC_ID122,CC_NAME11347,2015-07-01,V0,"The PCA pump shall maintain an electronic fault log to record each fault condition, and the associated alarm and/or alert issued.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\DropRoleStatement.java0
CC_ID123,CC_NAME148,2015-07-22,V3,Temporarily paused alarms shall reactivate ?ap = 10 minutes after inactivation.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\SecondaryIndexSearcher.java0
CC_ID124,CC_NAME3617,2015-08-19,V1,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\scheduler\RoundRobinScheduler.java0
CC_ID125,CC_NAME1453,2015-08-19,V1,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\TruncateResponseHandler.java0
CC_ID126,CC_NAME4075,2015-07-14,V5,The estimate of remaining battery energy must be accurate to within Xbtty = 25%.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\StreamResultFuture.java0
CC_ID127,CC_NAME1101,2015-08-27,V5,Alarms shall be issued in order of occurrence.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\SetCompactionThroughput.java0
CC_ID128,CC_NAME830,2015-07-22,V3,Patient-requested bolus delivery shall be immediately halted when alarms sound.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\PreparedQueryNotFoundException.java0
CC_ID129,CC_NAME105,2015-07-27,V4,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\FileCacheMetrics.java0
CC_ID130,CC_NAME4388,2015-08-05,V2,The mechanical pump shall not allow reverse flow from the patient into the pump.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\LongType.java0
CC_ID131,CC_NAME12910,2015-08-19,V1,The event log shall record 30 days of typical events before overwriting oldest event records first.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\StandaloneVerifier.java0
CC_ID132,CC_NAME7655,2015-07-17,V5,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\Verifier.java0
CC_ID133,CC_NAME12506,2015-08-20,V1,The drug reservoir shall measure its contents.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\writers\MajorLeveledCompactionWriter.java0
CC_ID134,CC_NAME1938,2015-07-13,V3,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\EndpointSnitchInfoMBean.java0
CC_ID135,CC_NAME10170,2015-08-25,V3,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\VersionedValue.java0
CC_ID136,CC_NAME1415,2015-07-13,V1,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tracing\TraceKeyspace.java0
CC_ID137,CC_NAME3363,2015-08-21,V5,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\ReversedPrimaryKeyRestrictions.java0
CC_ID138,CC_NAME4666,2015-08-19,V3,The PCA pump shall detect air-in-line embolism (bubble).1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\JMXEnabledScheduledThreadPoolExecutorMBean.java0
CC_ID139,CC_NAME1064,2015-07-29,V2,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\Directories.java0
CC_ID140,CC_NAME2172,2015-07-06,V2,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\QueryPager.java0
CC_ID141,CC_NAME12802,2015-08-21,V0,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\Murmur3Partitioner.java0
CC_ID142,CC_NAME12003,2015-08-05,V7,The PCA pump shall resume prescribed infusion upon receiving an authenticated command through its ICE interface.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\AbstractSimpleCellNameType.java0
CC_ID143,CC_NAME11526,2015-08-17,V5,Clinician-requested bolus delivery shall be immediately halted when alarms sound.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\LeveledCompactionStrategy.java0
CC_ID144,CC_NAME1688,2015-08-31,V3,"The mechanical pump shall halt pumping when commanded, or caused in response to an alarm condition.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\memory\MemtableCleanerThread.java0
CC_ID145,CC_NAME2699,2015-08-18,V5,tactile response (button press).1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\CustomPayloadMirroringQueryHandler.java0
CC_ID146,CC_NAME11011,2015-07-07,V4,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\CFPropDefs.java0
CC_ID147,CC_NAME7690,2015-08-20,V0,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\ReceivedMessage.java0
CC_ID148,CC_NAME5140,2015-08-27,V2,"Alarms shall cause audible alarms signals that meet the requirements of Tables 203 and 204 of standard IEC 60601-1-8 for alarm pulses, bursts, and harmonics.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\WriteType.java0
CC_ID149,CC_NAME2467,2015-08-20,V6,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\SSTableIdentityIterator.java0
CC_ID150,CC_NAME10542,2015-08-14,V5,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\FunctionName.java0
CC_ID151,CC_NAME4631,2015-08-12,V6,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\ListUsersStatement.java0
CC_ID152,CC_NAME2388,2015-07-29,V0,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\CQLSSTableWriter.java0
CC_ID153,CC_NAME5794,2015-08-26,V5,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\lifecycle\SSTableIntervalTree.java0
CC_ID154,CC_NAME11974,2015-07-06,V4,–removed all Rx entry via scanner1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\writers\DefaultCompactionWriter.java0
CC_ID155,CC_NAME9724,2015-07-08,V0,Each tone in the alarm melody shall be composed of a minimum of 4 harmonic components in the range 300 Hz to 4000 Hz comprising an inverted 9th jazz chord.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\LocalSyncTask.java0
CC_ID156,CC_NAME8217,2015-07-20,V1,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DeletionTime.java0
CC_ID157,CC_NAME5123,2015-07-17,V4,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\RepairOption.java0
CC_ID158,CC_NAME12404,2015-07-24,V2,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\ColumnToCollectionType.java0
CC_ID159,CC_NAME12112,2015-08-26,V3,"display of visual information, and1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\paxos\ProposeCallback.java0
CC_ID160,CC_NAME5796,2015-07-07,V2,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\GCInspectorMXBean.java0
CC_ID161,CC_NAME2352,2015-08-10,V2,The PCA pump must not leak current greater than 10 mA1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\compaction\CompactionInterruptedException.java0
CC_ID162,CC_NAME12751,2015-07-27,V2,Each log entry shall have a time stamp81 with its time of occurrence.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\BigTableReader.java0
CC_ID163,CC_NAME12799,2015-07-10,V2,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\UnknownColumnFamilyException.java0
CC_ID164,CC_NAME9310,2015-08-07,V1,"The PCA pump shall detect power supply voltage out-of-range, issue a voltage out-of-range warning, and switch to battery backup when out-of-range.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\CloseableIterator.java0
CC_ID165,CC_NAME2493,2015-08-14,V4,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\DatacenterWriteResponseHandler.java0
CC_ID166,CC_NAME11868,2015-08-26,V6,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\TruncateStatement.java0
CC_ID167,CC_NAME10287,2015-08-17,V1,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\thrift\ThriftClientState.java0
CC_ID168,CC_NAME9852,2015-08-11,V3,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\PrepareMessage.java0
CC_ID169,CC_NAME5359,2015-07-23,V6,The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\concurrent\OpOrder.java0
CC_ID170,CC_NAME7902,2015-07-06,V0,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\pager\RangeNamesQueryPager.java0
CC_ID171,CC_NAME2899,2015-08-11,V3,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\HintedHandOffManagerMBean.java0
CC_ID172,CC_NAME9364,2015-07-16,V5,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\UUIDGen.java0
CC_ID173,CC_NAME9978,2015-07-14,V2,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\MigrationRequestVerbHandler.java0
CC_ID174,CC_NAME9837,2015-07-15,V1,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.1",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\messages\CleanupMessage.java0
CC_ID175,CC_NAME12699,2015-08-13,V1,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\BatchRemoveIterator.java0
CC_ID176,CC_NAME7356,2015-07-30,V2,The PCA pump shall detect downstream occlusion.1,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\gms\FailureDetector.java0
