UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID301,Drug Library Hard Limit15,UC_ID2629,UC_ID216,Sound Failure15
UC_ID302,Internal Electronic Failure15,UC_ID2296,UC_ID182,Air-in-line Embolism15
UC_ID303,Maximum Safe Dose15,UC_ID2960,UC_ID717,Downstream Occlusion15
UC_ID304,Drug Library Soft Limit15,UC_ID986,UC_ID2332,ICE Failure15
UC_ID305,Under-Flow Rate Alarm16,UC_ID1044,UC_ID1321,Patient Authentication Failure16
UC_ID306,Bolus request too soon16,UC_ID1603,UC_ID1404,Pump Overheating16
UC_ID307,Upstream Occlusion16,UC_ID1840,UC_ID1730,Prescription Authentication Failure16
UC_ID308,Over-Flow Rate Alarm16,UC_ID2655,UC_ID34,Maximum Safe Dose16
UC_ID309,Drug Library Soft Limit16,UC_ID1315,UC_ID1682,Clinician Authentication Failure16
UC_ID310,Maximum Safe Dose16,UC_ID2910,UC_ID782,Under-Flow Rate Alarm16
UC_ID311,Pump Priming Failure16,UC_ID1323,UC_ID2963,Power-On Self Test Failure16
UC_ID312,Drug Library Not Present or Corrupted16,UC_ID1908,UC_ID1262,Air-in-line Embolism16
UC_ID313,Sound Failure16,UC_ID46,UC_ID357,Upstream Occlusion16
UC_ID314,ICE Failure16,UC_ID619,UC_ID897,Downstream Occlusion16
UC_ID315,Downstream Occlusion16,UC_ID1304,UC_ID2317,Drug Library Not Present or Corrupted16
UC_ID316,Clinician Authentication Failure16,UC_ID2058,UC_ID1407,Drug Library Soft Limit16
UC_ID317,Drug Library Hard Limit16,UC_ID1467,UC_ID2002,Sound Failure16
UC_ID318,Internal Electronic Failure16,UC_ID1551,UC_ID2471,Drug Library Hard Limit16
UC_ID319,Prescription Authentication Failure16,UC_ID686,UC_ID1900,Over-Flow Rate Alarm16
UC_ID320,Pump Overheating16,UC_ID1942,UC_ID1207,Pump Priming Failure16
UC_ID321,Air-in-line Embolism16,UC_ID2483,UC_ID2818,Internal Electronic Failure16
UC_ID322,Power-On Self Test Failure16,UC_ID2746,UC_ID484,ICE Failure16
UC_ID323,Patient Authentication Failure16,UC_ID1053,UC_ID2135,Bolus request too soon16
UC_ID324,Bolus request too soon17,UC_ID2345,UC_ID1937,Under-Flow Rate Alarm17
UC_ID325,Prescription Authentication Failure17,UC_ID667,UC_ID838,Drug Library Soft Limit17
UC_ID326,Upstream Occlusion17,UC_ID1489,UC_ID1560,Maximum Safe Dose17
UC_ID327,Pump Overheating17,UC_ID193,UC_ID290,ICE Failure17
UC_ID328,Pump Priming Failure17,UC_ID1980,UC_ID332,Prescription Authentication Failure17
UC_ID329,Drug Library Soft Limit17,UC_ID2892,UC_ID577,Upstream Occlusion17
UC_ID330,Over-Flow Rate Alarm17,UC_ID608,UC_ID45,Bolus request too soon17
UC_ID331,Sound Failure17,UC_ID102,UC_ID1692,Sound Failure17
UC_ID332,Drug Library Not Present or Corrupted17,UC_ID1060,UC_ID2068,Pump Priming Failure17
UC_ID333,ICE Failure17,UC_ID990,UC_ID859,Pump Overheating17
UC_ID334,Under-Flow Rate Alarm17,UC_ID7,UC_ID2606,Patient Authentication Failure17
UC_ID335,Clinician Authentication Failure17,UC_ID2473,UC_ID2654,Power-On Self Test Failure17
UC_ID336,Internal Electronic Failure17,UC_ID2902,UC_ID2165,Clinician Authentication Failure17
UC_ID337,Air-in-line Embolism17,UC_ID2264,UC_ID2074,Air-in-line Embolism17
UC_ID338,Power-On Self Test Failure17,UC_ID2971,UC_ID1568,Over-Flow Rate Alarm17
UC_ID339,Downstream Occlusion17,UC_ID987,UC_ID2077,Drug Library Not Present or Corrupted17
UC_ID340,Maximum Safe Dose17,UC_ID1264,UC_ID204,Downstream Occlusion17
UC_ID341,Drug Library Hard Limit17,UC_ID1154,UC_ID1231,Drug Library Hard Limit17
UC_ID342,Patient Authentication Failure17,UC_ID2165,UC_ID680,Internal Electronic Failure17
UC_ID343,Bolus request too soon18,UC_ID1762,UC_ID202,Prescription Authentication Failure18
UC_ID344,Drug Library Soft Limit18,UC_ID2333,UC_ID1362,Bolus request too soon18
UC_ID345,Drug Library Not Present or Corrupted18,UC_ID66,UC_ID1613,Patient Authentication Failure18
UC_ID346,Upstream Occlusion18,UC_ID830,UC_ID2215,Over-Flow Rate Alarm18
UC_ID347,Power-On Self Test Failure18,UC_ID939,UC_ID1284,Internal Electronic Failure18
UC_ID348,Prescription Authentication Failure18,UC_ID307,UC_ID2695,Drug Library Hard Limit18
UC_ID349,Internal Electronic Failure18,UC_ID1012,UC_ID1091,Drug Library Soft Limit18
UC_ID350,Air-in-line Embolism18,UC_ID2162,UC_ID2445,Power-On Self Test Failure18
UC_ID351,ICE Failure18,UC_ID180,UC_ID692,Drug Library Not Present or Corrupted18
UC_ID352,Downstream Occlusion18,UC_ID1148,UC_ID2580,Sound Failure18
UC_ID353,Patient Authentication Failure18,UC_ID1737,UC_ID1455,Maximum Safe Dose18
UC_ID354,Under-Flow Rate Alarm18,UC_ID1918,UC_ID1219,Clinician Authentication Failure18
UC_ID355,Sound Failure18,UC_ID83,UC_ID2105,Pump Priming Failure18
UC_ID356,Pump Overheating18,UC_ID2400,UC_ID37,Downstream Occlusion18
UC_ID357,Drug Library Hard Limit18,UC_ID1545,UC_ID2936,ICE Failure18
UC_ID358,Clinician Authentication Failure18,UC_ID2009,UC_ID2719,Under-Flow Rate Alarm18
UC_ID359,Over-Flow Rate Alarm18,UC_ID2519,UC_ID1261,Air-in-line Embolism18
UC_ID360,Pump Priming Failure18,UC_ID2644,UC_ID1213,Upstream Occlusion18
UC_ID361,Maximum Safe Dose18,UC_ID1150,UC_ID1569,Pump Overheating18
UC_ID362,Maximum Safe Dose19,UC_ID2256,UC_ID2745,Drug Library Soft Limit19
UC_ID363,Drug Library Not Present or Corrupted19,UC_ID2553,UC_ID564,Downstream Occlusion19
UC_ID364,Air-in-line Embolism19,UC_ID2318,UC_ID955,Internal Electronic Failure19
UC_ID365,Internal Electronic Failure19,UC_ID2907,UC_ID884,Patient Authentication Failure19
UC_ID366,Drug Library Soft Limit19,UC_ID1162,UC_ID1813,Drug Library Not Present or Corrupted19
UC_ID367,ICE Failure19,UC_ID2143,UC_ID1977,Sound Failure19
UC_ID368,Clinician Authentication Failure19,UC_ID817,UC_ID2013,Pump Priming Failure19
UC_ID369,Sound Failure19,UC_ID2037,UC_ID2754,Under-Flow Rate Alarm19
UC_ID370,Prescription Authentication Failure19,UC_ID2766,UC_ID1626,ICE Failure19
UC_ID371,Over-Flow Rate Alarm19,UC_ID945,UC_ID2213,Clinician Authentication Failure19
UC_ID372,Drug Library Hard Limit19,UC_ID1452,UC_ID1533,Maximum Safe Dose19
UC_ID373,Pump Overheating19,UC_ID1350,UC_ID1215,Bolus request too soon19
UC_ID374,Bolus request too soon19,UC_ID1317,UC_ID1369,Upstream Occlusion19
UC_ID375,Under-Flow Rate Alarm19,UC_ID1882,UC_ID1344,Drug Library Hard Limit19
UC_ID376,Upstream Occlusion19,UC_ID1643,UC_ID667,Over-Flow Rate Alarm19
UC_ID377,Power-On Self Test Failure19,UC_ID1841,UC_ID2047,Prescription Authentication Failure19
UC_ID378,Patient Authentication Failure19,UC_ID185,UC_ID509,Power-On Self Test Failure19
UC_ID379,Downstream Occlusion19,UC_ID1878,UC_ID1459,Pump Overheating19
UC_ID380,Pump Priming Failure19,UC_ID1443,UC_ID2727,Air-in-line Embolism19
UC_ID381,Pump Overheating20,UC_ID488,UC_ID2500,Drug Library Not Present or Corrupted20
UC_ID382,Over-Flow Rate Alarm20,UC_ID783,UC_ID2694,Power-On Self Test Failure20
UC_ID383,Bolus request too soon20,UC_ID2267,UC_ID629,Drug Library Soft Limit20
UC_ID384,Clinician Authentication Failure20,UC_ID1347,UC_ID951,Patient Authentication Failure20
UC_ID385,Patient Authentication Failure20,UC_ID114,UC_ID2834,Bolus request too soon20
UC_ID386,ICE Failure20,UC_ID1595,UC_ID900,Pump Overheating20
UC_ID387,Drug Library Not Present or Corrupted20,UC_ID1787,UC_ID2155,Downstream Occlusion20
UC_ID388,Pump Priming Failure20,UC_ID592,UC_ID93,Sound Failure20
UC_ID389,Under-Flow Rate Alarm20,UC_ID2598,UC_ID2162,Air-in-line Embolism20
UC_ID390,Drug Library Hard Limit20,UC_ID2320,UC_ID2270,Pump Priming Failure20
UC_ID391,Sound Failure20,UC_ID220,UC_ID1108,Maximum Safe Dose20
UC_ID392,Power-On Self Test Failure20,UC_ID2141,UC_ID1308,Clinician Authentication Failure20
UC_ID393,Internal Electronic Failure20,UC_ID2031,UC_ID2072,Internal Electronic Failure20
UC_ID394,Drug Library Soft Limit20,UC_ID524,UC_ID2882,Under-Flow Rate Alarm20
UC_ID395,Maximum Safe Dose20,UC_ID1765,UC_ID56,Over-Flow Rate Alarm20
UC_ID396,Prescription Authentication Failure20,UC_ID2964,UC_ID2688,Upstream Occlusion20
UC_ID397,Air-in-line Embolism20,UC_ID328,UC_ID218,Prescription Authentication Failure20
UC_ID398,Downstream Occlusion20,UC_ID112,UC_ID2835,ICE Failure20
UC_ID399,Upstream Occlusion20,UC_ID1976,UC_ID1487,Drug Library Hard Limit20
UC_ID400,Drug Library Hard Limit21,UC_ID570,UC_ID1856,Upstream Occlusion21
UC_ID401,Over-Flow Rate Alarm21,UC_ID2452,UC_ID2470,Power-On Self Test Failure21
UC_ID402,Under-Flow Rate Alarm21,UC_ID492,UC_ID1755,Internal Electronic Failure21
UC_ID403,Internal Electronic Failure21,UC_ID2286,UC_ID2101,Downstream Occlusion21
UC_ID404,Drug Library Not Present or Corrupted21,UC_ID2956,UC_ID2674,Sound Failure21
UC_ID405,Power-On Self Test Failure21,UC_ID2508,UC_ID2443,Clinician Authentication Failure21
UC_ID406,Sound Failure21,UC_ID175,UC_ID133,Drug Library Hard Limit21
UC_ID407,Pump Overheating21,UC_ID1292,UC_ID1589,Drug Library Soft Limit21
UC_ID408,Downstream Occlusion21,UC_ID2687,UC_ID1244,Prescription Authentication Failure21
UC_ID409,ICE Failure21,UC_ID568,UC_ID1305,Drug Library Not Present or Corrupted21
UC_ID410,Clinician Authentication Failure21,UC_ID494,UC_ID520,Over-Flow Rate Alarm21
UC_ID411,Prescription Authentication Failure21,UC_ID2637,UC_ID1737,Pump Priming Failure21
UC_ID412,Drug Library Soft Limit21,UC_ID356,UC_ID2240,Maximum Safe Dose21
UC_ID413,Air-in-line Embolism21,UC_ID988,UC_ID1169,Bolus request too soon21
UC_ID414,Pump Priming Failure21,UC_ID932,UC_ID1373,Under-Flow Rate Alarm21
UC_ID415,Maximum Safe Dose21,UC_ID1040,UC_ID1904,Air-in-line Embolism21
UC_ID416,Bolus request too soon21,UC_ID1541,UC_ID2837,Patient Authentication Failure21
UC_ID417,Patient Authentication Failure21,UC_ID51,UC_ID1152,Pump Overheating21
UC_ID418,Upstream Occlusion21,UC_ID173,UC_ID1282,ICE Failure21
UC_ID419,Drug Library Soft Limit22,UC_ID351,UC_ID2993,Drug Library Not Present or Corrupted22
UC_ID420,Power-On Self Test Failure22,UC_ID2497,UC_ID1563,Bolus request too soon22
UC_ID421,Downstream Occlusion22,UC_ID2088,UC_ID316,Air-in-line Embolism22
UC_ID422,Patient Authentication Failure22,UC_ID365,UC_ID1251,Over-Flow Rate Alarm22
UC_ID423,Pump Priming Failure22,UC_ID2936,UC_ID1381,Prescription Authentication Failure22
UC_ID424,Over-Flow Rate Alarm22,UC_ID314,UC_ID1332,Drug Library Soft Limit22
UC_ID425,Under-Flow Rate Alarm22,UC_ID526,UC_ID2099,Sound Failure22
UC_ID426,Maximum Safe Dose22,UC_ID1242,UC_ID1187,Maximum Safe Dose22
UC_ID427,Drug Library Not Present or Corrupted22,UC_ID700,UC_ID1820,Under-Flow Rate Alarm22
UC_ID428,Upstream Occlusion22,UC_ID2383,UC_ID1800,Drug Library Hard Limit22
UC_ID429,Drug Library Hard Limit22,UC_ID2493,UC_ID789,Upstream Occlusion22
UC_ID430,Sound Failure22,UC_ID1799,UC_ID2434,Downstream Occlusion22
UC_ID431,Pump Overheating22,UC_ID207,UC_ID2613,Patient Authentication Failure22
UC_ID432,Air-in-line Embolism22,UC_ID2619,UC_ID518,Clinician Authentication Failure22
UC_ID433,ICE Failure22,UC_ID2989,UC_ID1731,Pump Priming Failure22
UC_ID434,Internal Electronic Failure22,UC_ID25,UC_ID896,Power-On Self Test Failure22
UC_ID435,Bolus request too soon22,UC_ID499,UC_ID2614,ICE Failure22
UC_ID436,Prescription Authentication Failure22,UC_ID1330,UC_ID2662,Pump Overheating22
UC_ID437,Clinician Authentication Failure22,UC_ID2323,UC_ID638,Internal Electronic Failure22
UC_ID438,Sound Failure23,UC_ID897,UC_ID395,Drug Library Hard Limit23
UC_ID439,Drug Library Soft Limit23,UC_ID188,UC_ID765,Air-in-line Embolism23
UC_ID440,Drug Library Hard Limit23,UC_ID383,UC_ID1749,Under-Flow Rate Alarm23
UC_ID441,Downstream Occlusion23,UC_ID2338,UC_ID2131,Pump Priming Failure23
UC_ID442,Upstream Occlusion23,UC_ID2838,UC_ID285,Downstream Occlusion23
UC_ID443,Internal Electronic Failure23,UC_ID1306,UC_ID2556,Patient Authentication Failure23
UC_ID444,Pump Priming Failure23,UC_ID2864,UC_ID68,Clinician Authentication Failure23
UC_ID445,Drug Library Not Present or Corrupted23,UC_ID2428,UC_ID1203,Over-Flow Rate Alarm23
UC_ID446,Over-Flow Rate Alarm23,UC_ID1498,UC_ID2373,Drug Library Not Present or Corrupted23
UC_ID447,Pump Overheating23,UC_ID2602,UC_ID2115,Maximum Safe Dose23
UC_ID448,Power-On Self Test Failure23,UC_ID1646,UC_ID631,ICE Failure23
UC_ID449,Under-Flow Rate Alarm23,UC_ID1193,UC_ID240,Drug Library Soft Limit23
UC_ID450,Patient Authentication Failure23,UC_ID1662,UC_ID181,Sound Failure23
UC_ID451,ICE Failure23,UC_ID1084,UC_ID1629,Prescription Authentication Failure23
UC_ID452,Prescription Authentication Failure23,UC_ID2295,UC_ID2661,Upstream Occlusion23
UC_ID453,Clinician Authentication Failure23,UC_ID45,UC_ID1127,Internal Electronic Failure23
UC_ID454,Bolus request too soon23,UC_ID985,UC_ID83,Pump Overheating23
UC_ID455,Maximum Safe Dose23,UC_ID1003,UC_ID2962,Bolus request too soon23
UC_ID456,Air-in-line Embolism23,UC_ID1145,UC_ID830,Power-On Self Test Failure23
UC_ID457,Clinician Authentication Failure24,UC_ID1360,UC_ID739,Over-Flow Rate Alarm24
UC_ID458,Downstream Occlusion24,UC_ID1517,UC_ID1720,Pump Overheating24
UC_ID459,Bolus request too soon24,UC_ID1033,UC_ID375,Pump Priming Failure24
UC_ID460,Under-Flow Rate Alarm24,UC_ID1520,UC_ID728,Maximum Safe Dose24
UC_ID461,Power-On Self Test Failure24,UC_ID890,UC_ID444,Internal Electronic Failure24
UC_ID462,Internal Electronic Failure24,UC_ID1349,UC_ID131,Prescription Authentication Failure24
UC_ID463,Drug Library Soft Limit24,UC_ID2897,UC_ID128,Power-On Self Test Failure24
UC_ID464,Drug Library Hard Limit24,UC_ID2918,UC_ID653,Patient Authentication Failure24
UC_ID465,Air-in-line Embolism24,UC_ID754,UC_ID1164,Drug Library Not Present or Corrupted24
UC_ID466,Upstream Occlusion24,UC_ID2952,UC_ID155,Drug Library Soft Limit24
UC_ID467,Pump Overheating24,UC_ID2128,UC_ID487,Sound Failure24
UC_ID468,Pump Priming Failure24,UC_ID2984,UC_ID1477,Clinician Authentication Failure24
UC_ID469,Drug Library Not Present or Corrupted24,UC_ID2780,UC_ID1247,ICE Failure24
UC_ID470,Patient Authentication Failure24,UC_ID2363,UC_ID711,Air-in-line Embolism24
UC_ID471,ICE Failure24,UC_ID2084,UC_ID305,Under-Flow Rate Alarm24
UC_ID472,Maximum Safe Dose24,UC_ID1303,UC_ID2737,Bolus request too soon24
UC_ID473,Over-Flow Rate Alarm24,UC_ID574,UC_ID563,Upstream Occlusion24
UC_ID474,Sound Failure24,UC_ID2324,UC_ID2546,Downstream Occlusion24
UC_ID475,Prescription Authentication Failure24,UC_ID573,UC_ID2147,Drug Library Hard Limit24
UC_ID476,Air-in-line Embolism25,UC_ID2692,UC_ID1561,Air-in-line Embolism25
UC_ID477,Pump Overheating25,UC_ID2819,UC_ID661,Patient Authentication Failure25
UC_ID478,Patient Authentication Failure25,UC_ID2698,UC_ID698,Upstream Occlusion25
UC_ID479,Upstream Occlusion25,UC_ID1423,UC_ID1355,Internal Electronic Failure25
UC_ID480,Sound Failure25,UC_ID71,UC_ID762,Sound Failure25
UC_ID481,Prescription Authentication Failure25,UC_ID209,UC_ID2084,Pump Priming Failure25
UC_ID482,Over-Flow Rate Alarm25,UC_ID2530,UC_ID1038,Over-Flow Rate Alarm25
UC_ID483,Drug Library Hard Limit25,UC_ID2788,UC_ID1748,Power-On Self Test Failure25
UC_ID484,Pump Priming Failure25,UC_ID2291,UC_ID221,Drug Library Soft Limit25
UC_ID485,Drug Library Not Present or Corrupted25,UC_ID2914,UC_ID2378,ICE Failure25
UC_ID486,Internal Electronic Failure25,UC_ID2391,UC_ID1967,Downstream Occlusion25
UC_ID487,Under-Flow Rate Alarm25,UC_ID2868,UC_ID2388,Maximum Safe Dose25
UC_ID488,Downstream Occlusion25,UC_ID2450,UC_ID1263,Drug Library Hard Limit25
UC_ID489,Bolus request too soon25,UC_ID787,UC_ID1643,Under-Flow Rate Alarm25
UC_ID490,Clinician Authentication Failure25,UC_ID235,UC_ID475,Bolus request too soon25
UC_ID491,Power-On Self Test Failure25,UC_ID2137,UC_ID213,Clinician Authentication Failure25
UC_ID492,Drug Library Soft Limit25,UC_ID1648,UC_ID379,Pump Overheating25
UC_ID493,ICE Failure25,UC_ID1897,UC_ID1593,Prescription Authentication Failure25
UC_ID494,Maximum Safe Dose25,UC_ID2254,UC_ID2631,Drug Library Not Present or Corrupted25
UC_ID495,Power-On Self Test Failure26,UC_ID1810,UC_ID1846,Downstream Occlusion26
UC_ID496,Upstream Occlusion26,UC_ID1618,UC_ID1398,Patient Authentication Failure26
UC_ID497,Under-Flow Rate Alarm26,UC_ID2509,UC_ID2825,Maximum Safe Dose26
UC_ID498,Downstream Occlusion26,UC_ID1009,UC_ID211,Air-in-line Embolism26
UC_ID499,Over-Flow Rate Alarm26,UC_ID1915,UC_ID2514,Over-Flow Rate Alarm26
UC_ID500,Drug Library Hard Limit26,UC_ID1372,UC_ID1402,Clinician Authentication Failure26
UC_ID501,ICE Failure26,UC_ID297,UC_ID701,Bolus request too soon26
UC_ID502,Drug Library Not Present or Corrupted26,UC_ID2272,UC_ID2648,Upstream Occlusion26
UC_ID503,Drug Library Soft Limit26,UC_ID1845,UC_ID1088,Sound Failure26
UC_ID504,Air-in-line Embolism26,UC_ID2069,UC_ID2432,Pump Overheating26
UC_ID505,Patient Authentication Failure26,UC_ID318,UC_ID2773,Prescription Authentication Failure26
UC_ID506,Bolus request too soon26,UC_ID214,UC_ID1510,ICE Failure26
UC_ID507,Maximum Safe Dose26,UC_ID1948,UC_ID750,Under-Flow Rate Alarm26
UC_ID508,Pump Priming Failure26,UC_ID2592,UC_ID644,Internal Electronic Failure26
UC_ID509,Clinician Authentication Failure26,UC_ID2053,UC_ID1505,Pump Priming Failure26
UC_ID510,Sound Failure26,UC_ID547,UC_ID2066,Drug Library Soft Limit26
UC_ID511,Prescription Authentication Failure26,UC_ID1473,UC_ID2983,Power-On Self Test Failure26
UC_ID512,Pump Overheating26,UC_ID2884,UC_ID2928,Drug Library Not Present or Corrupted26
UC_ID513,Internal Electronic Failure26,UC_ID670,UC_ID511,Drug Library Hard Limit26
UC_ID514,Pump Overheating27,UC_ID2214,UC_ID324,Under-Flow Rate Alarm27
UC_ID515,Patient Authentication Failure27,UC_ID2900,UC_ID2327,Bolus request too soon27
UC_ID516,Under-Flow Rate Alarm27,UC_ID2894,UC_ID1161,ICE Failure27
UC_ID517,Sound Failure27,UC_ID1583,UC_ID457,Downstream Occlusion27
UC_ID518,Drug Library Hard Limit27,UC_ID408,UC_ID1553,Drug Library Not Present or Corrupted27
UC_ID519,Upstream Occlusion27,UC_ID1069,UC_ID2210,Over-Flow Rate Alarm27
UC_ID520,Maximum Safe Dose27,UC_ID1806,UC_ID1668,Patient Authentication Failure27
UC_ID521,Bolus request too soon27,UC_ID435,UC_ID494,Clinician Authentication Failure27
UC_ID522,Over-Flow Rate Alarm27,UC_ID2217,UC_ID1938,Air-in-line Embolism27
UC_ID523,Power-On Self Test Failure27,UC_ID2043,UC_ID1616,Sound Failure27
UC_ID524,Drug Library Soft Limit27,UC_ID347,UC_ID2287,Internal Electronic Failure27
UC_ID525,Clinician Authentication Failure27,UC_ID1203,UC_ID84,Drug Library Hard Limit27
UC_ID526,ICE Failure27,UC_ID834,UC_ID3,Pump Priming Failure27
UC_ID527,Air-in-line Embolism27,UC_ID2554,UC_ID2075,Prescription Authentication Failure27
UC_ID528,Pump Priming Failure27,UC_ID275,UC_ID2557,Pump Overheating27
UC_ID529,Drug Library Not Present or Corrupted27,UC_ID2789,UC_ID2738,Upstream Occlusion27
UC_ID530,Prescription Authentication Failure27,UC_ID2136,UC_ID1189,Drug Library Soft Limit27
UC_ID531,Internal Electronic Failure27,UC_ID1221,UC_ID1132,Power-On Self Test Failure27
UC_ID532,Downstream Occlusion27,UC_ID80,UC_ID227,Maximum Safe Dose27
UC_ID533,Internal Electronic Failure28,UC_ID237,UC_ID35,Bolus request too soon28
UC_ID534,Drug Library Hard Limit28,UC_ID174,UC_ID2790,Upstream Occlusion28
UC_ID535,Prescription Authentication Failure28,UC_ID2962,UC_ID689,Over-Flow Rate Alarm28
UC_ID536,Drug Library Not Present or Corrupted28,UC_ID612,UC_ID2477,Patient Authentication Failure28
UC_ID537,Over-Flow Rate Alarm28,UC_ID270,UC_ID1370,Sound Failure28
UC_ID538,Under-Flow Rate Alarm28,UC_ID294,UC_ID1709,Drug Library Not Present or Corrupted28
UC_ID539,Power-On Self Test Failure28,UC_ID996,UC_ID2069,Power-On Self Test Failure28
UC_ID540,Maximum Safe Dose28,UC_ID1807,UC_ID704,Under-Flow Rate Alarm28
UC_ID541,Upstream Occlusion28,UC_ID199,UC_ID1817,Pump Overheating28
UC_ID542,ICE Failure28,UC_ID2606,UC_ID162,Internal Electronic Failure28
UC_ID543,Downstream Occlusion28,UC_ID2367,UC_ID2412,Air-in-line Embolism28
UC_ID544,Air-in-line Embolism28,UC_ID862,UC_ID2217,Clinician Authentication Failure28
UC_ID545,Clinician Authentication Failure28,UC_ID2594,UC_ID936,Drug Library Soft Limit28
UC_ID546,Bolus request too soon28,UC_ID901,UC_ID937,Maximum Safe Dose28
UC_ID547,Sound Failure28,UC_ID84,UC_ID1149,Pump Priming Failure28
UC_ID548,Pump Priming Failure28,UC_ID212,UC_ID732,Prescription Authentication Failure28
UC_ID549,Patient Authentication Failure28,UC_ID1205,UC_ID2701,ICE Failure28
UC_ID550,Drug Library Soft Limit28,UC_ID1630,UC_ID856,Downstream Occlusion28
UC_ID551,Pump Overheating28,UC_ID516,UC_ID2552,Drug Library Hard Limit28
UC_ID552,Pump Overheating29,UC_ID1147,UC_ID914,Drug Library Soft Limit29
UC_ID553,Internal Electronic Failure29,UC_ID1529,UC_ID210,Patient Authentication Failure29
UC_ID554,Pump Priming Failure29,UC_ID1204,UC_ID1815,Maximum Safe Dose29
UC_ID555,Prescription Authentication Failure29,UC_ID669,UC_ID2976,Drug Library Hard Limit29
UC_ID556,Power-On Self Test Failure29,UC_ID1287,UC_ID834,Prescription Authentication Failure29
UC_ID557,Patient Authentication Failure29,UC_ID1006,UC_ID2846,Over-Flow Rate Alarm29
UC_ID558,Bolus request too soon29,UC_ID2432,UC_ID442,Downstream Occlusion29
UC_ID559,Sound Failure29,UC_ID2490,UC_ID784,Pump Overheating29
UC_ID560,ICE Failure29,UC_ID2835,UC_ID1073,Air-in-line Embolism29
UC_ID561,Upstream Occlusion29,UC_ID442,UC_ID1849,Upstream Occlusion29
UC_ID562,Under-Flow Rate Alarm29,UC_ID1310,UC_ID2324,Power-On Self Test Failure29
UC_ID563,Clinician Authentication Failure29,UC_ID1602,UC_ID1130,Pump Priming Failure29
UC_ID564,Maximum Safe Dose29,UC_ID747,UC_ID2054,Clinician Authentication Failure29
UC_ID565,Drug Library Soft Limit29,UC_ID893,UC_ID533,Bolus request too soon29
UC_ID566,Drug Library Hard Limit29,UC_ID2903,UC_ID672,Internal Electronic Failure29
UC_ID567,Downstream Occlusion29,UC_ID2359,UC_ID2419,ICE Failure29
UC_ID568,Air-in-line Embolism29,UC_ID416,UC_ID1762,Drug Library Not Present or Corrupted29
UC_ID569,Over-Flow Rate Alarm29,UC_ID1396,UC_ID634,Sound Failure29
UC_ID570,Drug Library Not Present or Corrupted29,UC_ID2094,UC_ID355,Under-Flow Rate Alarm29
UC_ID571,Pump Overheating30,UC_ID1316,UC_ID923,Drug Library Hard Limit30
